#	Observing Date = 2023-04-30
#	Observatory = SAO
#	-18 deg sunset = 20:56
#	-18 deg sunrise = 04:01
#	Moon ra, dec = 10:7:22.49   16:42:16.78
#	Moon phase = 0.66
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |               weight |    note |
| MS230428s | 12:25:31 |  -7:14:11 |    19:39 |       22:29 |   01:19 |             42 |  0.06789074744821316 | 1155411 |
| MS230428s | 12:26:12 |  -7:41:05 |    19:42 |       22:30 |   01:18 |             42 |    0.078917144075866 | 1261516 |
| MS230428s | 12:26:16 |  -7:40:50 |    19:42 |       22:30 |   01:18 |             42 |   0.1614805607763679 | 1152331 |
| MS230428s | 12:28:45 |  -8:38:32 |    19:50 |       22:33 |   01:15 |             43 | 0.058797930472220435 | 1159327 |
| MS230428s | 12:30:16 |  -8:23:49 |    19:50 |       22:34 |   01:18 |             43 |  0.06289328335344553 | 1324669 |
| MS230428s | 12:45:41 | -10:43:01 |    20:18 |       22:49 |   01:21 |             48 |  0.05108531777725498 | 1153436 |
| MS230428s | 12:47:16 | -18:33:15 |    21:23 |       22:51 |   00:19 |             53 |   0.0613254178570505 | 1161529 |
| MS230428s | 12:50:19 | -13:19:27 |    20:40 |       22:54 |   01:08 |             50 |  0.06492778551268022 | 1151266 |
| MS230428s | 12:51:34 | -20:42:30 |    21:58 |       22:55 |   23:53 |             55 |   0.0560420794770544 | 1156603 |
| MS230428s | 12:52:27 | -15:31:07 |    20:59 |       22:56 |   00:54 |             52 |  0.09486560270233423 | 1153027 |
| MS230428s | 12:56:56 | -20:28:18 |    21:59 |       23:01 |   00:03 |             56 |  0.19388297388009212 | 1154523 |
| MS230428s | 12:56:59 | -20:33:59 |    22:01 |       23:01 |   00:01 |             56 |  0.08129238418712513 | 2015264 |
| MS230428s | 12:57:00 | -20:28:51 |    21:59 |       23:01 |   00:03 |             56 |  0.38799805115793007 | 1152406 |
| MS230428s | 12:57:02 | -20:30:17 |    22:00 |       23:01 |   00:02 |             56 |   0.2289179539342726 | 1152946 |
| MS230428s | 12:57:20 | -20:39:24 |    22:03 |       23:01 |   00:00 |             56 |   0.0751665900382965 | 1171006 |
| MS230428s | 12:59:34 | -21:05:47 |    22:13 |       23:03 |   23:54 |             56 |  0.08429454988749242 | 1155943 |
| MS230428s | 13:06:56 | -20:14:52 |    22:05 |       23:11 |   00:17 |             57 | 0.055553905998611604 | 1159318 |
| MS230428s | 13:11:04 | -21:41:13 |    22:36 |       23:15 |   23:54 |             59 |  0.09326934113308644 | 1154833 |
==============================================================================================================
