#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
8630,214.118,-47.974,214.728,-47.560,214.738,-48.384,213.497,-48.384,213.507,-47.560,13,1.300,0,0.5,MS230428s,8630,1.300
45923,30.144,23.392,30.594,23.803,30.591,22.979,29.696,22.979,29.693,23.803,10,1.094,1,0.5,MS230428s,45923,1.094
21716,193.911,-20.220,194.349,-19.808,194.351,-20.632,193.471,-20.632,193.473,-19.808,10,1.003,2,0.5,MS230428s,21716,1.003
12622,206.145,-38.458,206.668,-38.045,206.674,-38.869,205.616,-38.869,205.622,-38.045,17,0.867,3,0.5,MS230428s,12622,0.867
12623,207.151,-38.458,207.674,-38.045,207.680,-38.869,206.622,-38.869,206.628,-38.045,17,0.780,4,0.5,MS230428s,12623,0.780
20867,194.894,-21.806,195.336,-21.394,195.339,-22.218,194.449,-22.218,194.451,-21.394,10,0.764,5,0.5,MS230428s,20867,0.764
12624,208.156,-38.458,208.680,-38.045,208.686,-38.869,207.627,-38.869,207.633,-38.045,12,0.708,6,0.5,MS230428s,12624,0.708
47579,30.000,26.564,30.462,26.975,30.459,26.151,29.541,26.151,29.538,26.975,7,0.613,7,0.5,MS230428s,47579,0.613
4140,237.273,-61.454,238.124,-61.039,238.146,-61.863,236.399,-61.863,236.422,-61.039,4,0.597,8,0.5,MS230428s,4140,0.597
16378,201.527,-30.529,202.003,-30.116,202.007,-30.940,201.046,-30.940,201.050,-30.116,28,0.586,9,0.5,MS230428s,16378,0.586
46756,29.637,24.978,30.093,25.389,30.090,24.565,29.184,24.565,29.181,25.389,4,0.509,10,0.5,MS230428s,46756,0.509
4142,240.545,-61.454,241.396,-61.039,241.419,-61.863,239.672,-61.863,239.695,-61.039,16,0.487,11,0.5,MS230428s,4142,0.487
32622,18.238,-0.396,18.650,0.016,18.650,-0.808,17.826,-0.808,17.826,0.016,18,0.469,12,0.5,MS230428s,32622,0.469
20446,195.429,-22.599,195.874,-22.187,195.876,-23.011,194.981,-23.011,194.984,-22.187,14,0.462,13,0.5,MS230428s,20446,0.462
7734,218.219,-50.352,218.859,-49.939,218.871,-50.763,217.568,-50.763,217.579,-49.939,5,0.429,14,0.5,MS230428s,7734,0.429
3923,238.879,-62.247,239.751,-61.832,239.775,-62.656,237.982,-62.656,238.006,-61.832,4,0.426,15,0.5,MS230428s,3923,0.426
15213,201.149,-32.907,201.637,-32.495,201.642,-33.319,200.656,-33.319,200.660,-32.495,9,0.420,16,0.5,MS230428s,15213,0.420
49197,34.545,29.736,35.022,30.147,35.018,29.323,34.073,29.323,34.069,30.147,6,0.392,17,0.5,MS230428s,49197,0.392
14835,204.632,-33.700,205.124,-33.287,205.129,-34.111,204.134,-34.111,204.139,-33.287,18,0.385,18,0.5,MS230428s,14835,0.385
4366,241.600,-60.661,242.430,-60.246,242.452,-61.070,240.748,-61.070,240.770,-60.246,17,0.379,19,0.5,MS230428s,4366,0.379
46341,30.288,24.185,30.742,24.596,30.739,23.772,29.838,23.772,29.835,24.596,5,0.374,20,0.5,MS230428s,46341,0.374
35799,19.115,5.154,19.529,5.566,19.528,4.742,18.702,4.742,18.701,5.566,7,0.373,21,0.5,MS230428s,35799,0.373
44654,28.800,21.013,29.243,21.425,29.240,20.601,28.360,20.601,28.357,21.425,3,0.371,22,0.5,MS230428s,44654,0.371
15216,203.969,-32.907,204.457,-32.495,204.462,-33.319,203.476,-33.319,203.480,-32.495,9,0.347,23,0.5,MS230428s,15216,0.347
14081,203.646,-35.286,204.148,-34.873,204.153,-35.697,203.139,-35.697,203.144,-34.873,12,0.340,24,0.5,MS230428s,14081,0.340
12982,206.427,-37.665,206.944,-37.252,206.950,-38.076,205.903,-38.076,205.909,-37.252,12,0.335,25,0.5,MS230428s,12982,0.335
4144,243.818,-61.454,244.669,-61.039,244.692,-61.863,242.945,-61.863,242.967,-61.039,20,0.333,26,0.5,MS230428s,4144,0.333
20445,194.571,-22.599,195.016,-22.187,195.019,-23.011,194.124,-23.011,194.126,-22.187,18,0.329,27,0.5,MS230428s,20445,0.329
16773,201.818,-29.736,202.291,-29.323,202.295,-30.147,201.342,-30.147,201.346,-29.323,21,0.328,28,0.5,MS230428s,16773,0.328
28759,186.785,-7.533,187.200,-7.121,187.201,-7.945,186.369,-7.945,186.370,-7.121,5,0.317,29,0.5,MS230428s,28759,0.317
12621,205.140,-38.458,205.663,-38.045,205.669,-38.869,204.611,-38.869,204.617,-38.045,8,0.307,30,0.5,MS230428s,12621,0.307
14834,203.684,-33.700,204.177,-33.287,204.182,-34.111,203.187,-34.111,203.191,-33.287,23,0.303,31,0.5,MS230428s,14834,0.303
3924,240.561,-62.247,241.434,-61.832,241.458,-62.656,239.664,-62.656,239.688,-61.832,3,0.288,32,0.5,MS230428s,3924,0.288
35346,19.073,4.361,19.486,4.773,19.486,3.949,18.660,3.949,18.659,4.773,7,0.287,33,0.5,MS230428s,35346,0.287
14833,202.737,-33.700,203.230,-33.287,203.234,-34.111,202.239,-34.111,202.244,-33.287,15,0.274,34,0.5,MS230428s,14833,0.274
14832,201.789,-33.700,202.282,-33.287,202.287,-34.111,201.292,-34.111,201.297,-33.287,8,0.272,35,0.5,MS230428s,14832,0.272
11914,206.743,-40.044,207.278,-39.631,207.284,-40.455,206.201,-40.455,206.208,-39.631,4,0.270,36,0.5,MS230428s,11914,0.270
17568,198.806,-28.150,199.271,-27.737,199.275,-28.561,198.337,-28.561,198.340,-27.737,6,0.266,37,0.5,MS230428s,17568,0.266
3927,245.607,-62.247,246.480,-61.832,246.504,-62.656,244.711,-62.656,244.735,-61.832,6,0.265,38,0.5,MS230428s,3927,0.265
47170,30.732,25.771,31.191,26.182,31.188,25.358,30.276,25.358,30.273,26.182,4,0.254,39,0.5,MS230428s,47170,0.254
3922,237.196,-62.247,238.069,-61.832,238.093,-62.656,236.299,-62.656,236.323,-61.832,6,0.254,40,0.5,MS230428s,3922,0.254
47172,32.488,25.771,32.947,26.182,32.944,25.358,32.032,25.358,32.029,26.182,9,0.252,41,0.5,MS230428s,47172,0.252
32165,15.859,-1.189,16.271,-0.777,16.271,-1.601,15.447,-1.601,15.447,-0.777,14,0.248,42,0.5,MS230428s,32165,0.248
34894,19.868,3.568,20.281,3.980,20.280,3.156,19.455,3.156,19.455,3.980,3,0.247,43,0.5,MS230428s,34894,0.247
47580,30.882,26.564,31.345,26.975,31.341,26.151,30.423,26.151,30.420,26.975,7,0.247,44,0.9,MS230428s,47580,0.247
14456,203.936,-34.493,204.434,-34.080,204.439,-34.904,203.434,-34.904,203.439,-34.080,18,0.231,45,0.9,MS230428s,14456,0.231
44655,29.647,21.013,30.090,21.425,30.087,20.601,29.207,20.601,29.204,21.425,4,0.230,46,0.9,MS230428s,44655,0.230
3715,246.316,-63.040,247.212,-62.625,247.237,-63.449,245.394,-63.449,245.420,-62.625,6,0.227,47,0.9,MS230428s,3715,0.227
20027,195.502,-23.392,195.950,-22.979,195.953,-23.803,195.052,-23.803,195.055,-22.979,7,0.226,48,0.9,MS230428s,20027,0.226
47169,29.854,25.771,30.313,26.182,30.310,25.358,29.398,25.358,29.395,26.182,3,0.225,49,0.9,MS230428s,47169,0.225
9894,213.785,-44.802,214.361,-44.388,214.369,-45.212,213.200,-45.212,213.208,-44.388,21,0.217,50,0.9,MS230428s,9894,0.217
24313,193.151,-15.463,193.577,-15.050,193.579,-15.874,192.722,-15.874,192.724,-15.050,23,0.214,51,0.9,MS230428s,24313,0.214
43365,26.729,18.634,27.164,19.046,27.162,18.222,26.295,18.222,26.293,19.046,4,0.213,52,0.9,MS230428s,43365,0.213
28309,187.200,-8.326,187.616,-7.914,187.617,-8.738,186.783,-8.738,186.784,-7.914,8,0.207,53,0.9,MS230428s,28309,0.207
9895,214.892,-44.802,215.469,-44.388,215.477,-45.212,214.307,-45.212,214.316,-44.388,10,0.206,54,0.9,MS230428s,9895,0.206
46757,30.508,24.978,30.965,25.389,30.961,24.565,30.055,24.565,30.052,25.389,2,0.200,55,0.9,MS230428s,46757,0.200
2924,253.548,-66.211,254.553,-65.796,254.587,-66.620,252.510,-66.620,252.543,-65.796,3,0.200,56,0.9,MS230428s,2924,0.200
9572,214.875,-45.595,215.459,-45.181,215.468,-46.005,214.282,-46.005,214.291,-45.181,8,0.197,57,0.9,MS230428s,9572,0.197
4145,245.455,-61.454,246.305,-61.039,246.328,-61.863,244.581,-61.863,244.604,-61.039,13,0.192,58,0.9,MS230428s,4145,0.192
4364,238.400,-60.661,239.230,-60.246,239.252,-61.070,237.548,-61.070,237.570,-60.246,3,0.191,59,0.9,MS230428s,4364,0.191
3711,239.426,-63.040,240.322,-62.625,240.348,-63.449,238.504,-63.449,238.530,-62.625,3,0.189,60,0.9,MS230428s,3711,0.189
10552,212.973,-43.216,213.534,-42.802,213.542,-43.626,212.404,-43.626,212.411,-42.802,23,0.189,61,0.9,MS230428s,10552,0.189
