#	Observing Date = 2023-04-30
#	Observatory = SAO
#	-18 deg sunset = 20:56
#	-18 deg sunrise = 04:01
#	Moon ra, dec = 10:7:22.47   16:42:16.88
#	Moon phase = 0.66
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight |     note |
| MS230429e | 12:04:46 | 49:11:11 |    16:27 |       22:08 |   03:50 |             40 |  0.006308597742309343 |  1032696 |
| MS230429e | 12:54:17 | 57:57:24 |    16:51 |       22:58 |   05:05 |             52 | 0.0013759790049720183 |  1044853 |
| MS230429e | 13:22:02 | 64:41:53 |    16:53 |       23:25 |   05:58 |             58 | 0.0007357177267575542 |  2417347 |
| MS230429e | 13:23:07 | 64:11:10 |    16:56 |       23:26 |   05:57 |             58 |  0.001035400309712074 | 13594261 |
| MS230429e | 13:27:43 | 62:45:59 |    17:07 |       23:31 |   05:56 |             58 |  0.006112521116479924 |  1037584 |
| MS230429e | 13:28:58 | 61:54:51 |    17:11 |       23:32 |   05:54 |             57 |   0.01102164503023609 |  1028742 |
| MS230429e | 13:30:52 | 65:13:34 |    16:59 |       23:34 |   06:09 |             59 | 0.0033050647290774277 |  1094253 |
| MS230429e | 13:31:01 | 65:13:10 |    17:00 |       23:34 |   06:09 |             59 |  0.001907435346933288 |  2432011 |
| MS230429e | 13:31:19 | 65:10:41 |    17:00 |       23:34 |   06:09 |             59 |  0.001218482906812758 |  2432078 |
| MS230429e | 13:31:31 | 64:16:11 |    17:04 |       23:34 |   06:05 |             59 |  0.005798203498456761 |  1061010 |
| MS230429e | 13:33:21 | 64:04:16 |    17:07 |       23:35 |   06:06 |             59 | 0.0013370822877775655 |  2438913 |
| MS230429e | 13:34:09 | 62:37:50 |    17:14 |       23:36 |   06:01 |             58 | 0.0030161207476729303 |  1048554 |
| MS230429e | 13:34:57 | 65:46:07 |    17:01 |       23:36 |   06:15 |             60 |  0.005489970603703018 |    85864 |
| MS230429e | 13:35:10 | 62:35:34 |    17:15 |       23:36 |   06:02 |             58 | 0.0006406192665754103 |  2441232 |
| MS230429e | 13:35:31 | 66:07:30 |    17:00 |       23:36 |   06:18 |             60 | 0.0056165605798698575 |  1042743 |
| MS230429e | 13:36:30 | 65:20:36 |    17:05 |       23:37 |   06:15 |             60 |  0.007872902793520313 |  2432116 |
| MS230429e | 13:36:42 | 62:03:40 |    17:18 |       23:37 |   06:02 |             58 | 0.0018534077501224022 |    95282 |
| MS230429e | 13:37:22 | 64:18:56 |    17:10 |       23:38 |   06:11 |             59 |  0.006401980645197632 |  2438906 |
| MS230429e | 13:39:27 | 62:05:35 |    17:21 |       23:39 |   06:05 |             59 | 0.0011965744741696735 |  1049621 |
| MS230429e | 13:39:39 | 62:53:24 |    17:18 |       23:39 |   06:08 |             59 |  0.001209468157549907 |  2438798 |
| MS230429e | 13:40:02 | 62:03:14 |    17:22 |       23:39 |   06:05 |             59 |  0.001499092287929536 |  1060973 |
| MS230429e | 13:40:45 | 62:00:58 |    17:23 |       23:40 |   06:06 |             59 | 0.0010592628413970393 |  1060972 |
| MS230429e | 13:41:58 | 66:33:39 |    17:04 |       23:40 |   06:26 |             61 |  0.003568136432972149 |  2435643 |
| MS230429e | 13:41:58 | 66:33:39 |    17:04 |       23:40 |   06:26 |             61 |  0.003568136432972149 |  2435683 |
| MS230429e | 13:42:35 | 62:53:23 |    17:21 |       23:41 |   06:11 |             59 |  0.018897649817904427 |  1060993 |
| MS230429e | 13:42:42 | 62:57:56 |    17:21 |       23:41 |   06:11 |             59 | 0.0006193727728447061 |   102066 |
| MS230429e | 13:43:30 | 62:55:12 |    17:22 |       23:41 |   06:12 |             59 |  0.028708163002817193 |  1044535 |
| MS230429e | 13:44:25 | 62:24:04 |    17:25 |       23:42 |   06:11 |             59 | 0.0019739152097804245 |  1091663 |
| MS230429e | 13:45:10 | 64:41:44 |    17:16 |       23:42 |   06:21 |             60 |  0.008302879695814966 |    94207 |
| MS230429e | 13:45:10 | 64:41:44 |    17:16 |       23:42 |   06:21 |             60 | 0.0037579156631165505 | 13891295 |
| MS230429e | 13:45:18 | 62:55:29 |    17:23 |       23:43 |   06:14 |             60 |  0.001952892974482169 |  2438785 |
