#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
464,233.588,-20.571,235.009,-19.223,235.034,-21.908,232.141,-21.908,232.166,-19.223,48,3.887,0,0.5,MS230430e,464,3.887
463,230.840,-20.571,232.261,-19.223,232.286,-21.908,229.393,-21.908,229.418,-19.223,53,2.583,1,0.5,MS230430e,463,2.583
596,232.782,-18.000,234.183,-16.652,234.204,-19.337,231.360,-19.337,231.381,-16.652,27,2.049,2,0.5,MS230430e,596,2.049
730,233.731,-15.429,235.115,-14.082,235.133,-16.767,232.330,-16.767,232.348,-14.082,25,1.965,3,0.9,MS230430e,730,1.965
597,235.489,-18.000,236.890,-16.652,236.911,-19.337,234.066,-19.337,234.088,-16.652,14,1.361,4,0.9,MS230430e,597,1.361
333,231.628,-23.143,233.073,-21.794,233.103,-24.479,230.153,-24.479,230.182,-21.794,32,1.321,5,0.9,MS230430e,333,1.321
334,234.419,-23.143,235.864,-21.794,235.893,-24.479,232.944,-24.479,232.973,-21.794,29,1.174,6,0.9,MS230430e,334,1.174
465,236.336,-20.571,237.757,-19.223,237.782,-21.908,234.889,-21.908,234.914,-19.223,10,1.112,7,0.9,MS230430e,465,1.112
207,237.143,-25.714,238.616,-24.364,238.650,-27.049,235.636,-27.049,235.669,-24.364,16,0.755,8,0.9,MS230430e,207,0.755
82,238.065,-28.286,239.570,-26.935,239.608,-29.620,236.521,-29.620,236.559,-26.935,31,0.521,9,0.9,MS230430e,82,0.521
206,234.286,-25.714,235.759,-24.364,235.793,-27.049,232.779,-27.049,232.812,-24.364,10,0.427,10,0.9,MS230430e,206,0.427
332,228.837,-23.143,230.283,-21.794,230.312,-24.479,227.363,-24.479,227.392,-21.794,40,0.421,11,0.9,MS230430e,332,0.421
731,236.418,-15.429,237.802,-14.082,237.820,-16.767,235.016,-16.767,235.034,-14.082,18,0.387,12,0.9,MS230430e,731,0.387
81,235.161,-28.286,236.667,-26.935,236.705,-29.620,233.617,-29.620,233.656,-26.935,25,0.365,13,0.9,MS230430e,81,0.365
