#	Observing Date = 2023-05-01
#	Observatory = SAO
#	-18 deg sunset = 20:58
#	-18 deg sunrise = 04:00
#	Moon ra, dec = 10:52:29.75   11:46:56.74
#	Moon phase = 0.75
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight |     note |
| MS230430e | 15:12:29 | -21:52:40 |    00:38 |       01:17 |   01:43 |             72 |   0.01564740376102848 |  1165911 |
| MS230430e | 15:13:38 | -20:45:29 |    00:16 |       01:18 |   02:11 |             72 | 0.0064795558665035665 |  1264241 |
| MS230430e | 15:14:01 | -20:45:53 |    00:16 |       01:18 |   02:11 |             72 |  0.001992792575484106 | 15353675 |
| MS230430e | 15:15:44 | -18:18:52 |    23:44 |       01:19 |   02:47 |             71 |  0.004580884429946445 |  1297360 |
| MS230430e | 15:16:29 | -20:09:50 |    00:07 |       01:20 |   02:24 |             72 | 0.0028913759159188506 | 15344641 |
| MS230430e | 15:17:16 | -20:01:15 |    00:05 |       01:20 |   02:27 |             72 | 0.0036579833719835673 | 15345102 |
| MS230430e | 15:17:37 | -20:46:27 |    00:20 |       01:20 |   02:14 |             73 | 0.0013612797159726002 | 15354928 |
| MS230430e | 15:17:41 | -21:16:01 |    00:30 |       01:20 |   02:05 |             73 | 0.0007806986284616479 | 15354544 |
| MS230430e | 15:17:45 | -21:12:52 |    00:29 |       01:20 |   02:06 |             73 |  0.008227455482780505 | 15354511 |
| MS230430e | 15:18:35 | -17:18:49 |    23:36 |       01:21 |   03:00 |             72 | 0.0028770401219153415 | 15378753 |
| MS230430e | 15:18:42 | -21:14:22 |    00:30 |       01:21 |   02:07 |             73 | 0.0008237300073783477 | 15354545 |
| MS230430e | 15:19:14 | -20:27:58 |    00:16 |       01:21 |   02:21 |             73 | 0.0007972855664494283 | 15355125 |
| MS230430e | 15:19:15 | -20:47:52 |    00:22 |       01:21 |   02:15 |             73 |  0.000809425038086537 | 15355071 |
| MS230430e | 15:19:18 | -20:29:27 |    00:16 |       01:21 |   02:21 |             73 |  0.001066100926370774 | 15355132 |
| MS230430e | 15:19:48 | -20:07:07 |    00:10 |       01:22 |   02:28 |             73 | 0.0010144695318193148 | 15435710 |
| MS230430e | 15:20:16 | -21:42:12 |    00:41 |       01:22 |   02:00 |             74 | 0.0008225934404851731 | 15454721 |
| MS230430e | 15:20:21 | -19:40:30 |    00:04 |       01:22 |   02:36 |             73 | 0.0006932955755835256 | 15436106 |
| MS230430e | 15:20:22 | -21:31:56 |    00:38 |       01:22 |   02:03 |             73 |  0.001971912689374177 | 15454784 |
| MS230430e | 15:20:49 | -18:50:01 |    23:55 |       01:22 |   02:46 |             73 |  0.023424108539848196 |  1170260 |
| MS230430e | 15:21:14 | -20:19:42 |    00:15 |       01:22 |   02:26 |             73 |  0.013013982966688879 |  1326552 |
| MS230430e | 15:21:15 | -20:20:26 |    00:15 |       01:22 |   02:26 |             73 |   0.22601472621366214 |  1155704 |
| MS230430e | 15:21:20 | -19:51:23 |    00:07 |       01:22 |   02:35 |             73 |  0.015489215266964345 |  2524826 |
