   6.16  3.76039E+42
   6.39  3.91882E+42
   6.63  4.04925E+42
   6.88  4.21063E+42
   7.14  4.34592E+42
   7.41  4.49884E+42
   7.69  4.64056E+42
   7.98  4.79865E+42
   8.28  4.93064E+42
   8.59  5.10266E+42
   8.91  5.21300E+42
   9.24  5.36367E+42
   9.59  5.51491E+42
   9.95  5.63180E+42
  10.33  5.75947E+42
  10.71  5.87903E+42
  11.12  5.99584E+42
  11.53  6.09570E+42
  11.97  6.18484E+42
  12.42  6.27556E+42
  12.88  6.35181E+42
  13.37  6.39673E+42
  13.87  6.43093E+42
  14.39  6.48622E+42
  14.93  6.49881E+42
  15.49  6.48297E+42
  16.07  6.46330E+42
  16.68  6.40866E+42
  17.30  6.36252E+42
  17.95  6.29059E+42
  18.63  6.19005E+42
  19.33  6.08411E+42
  20.06  5.96102E+42
  20.81  5.83025E+42
  21.59  5.68643E+42
  22.40  5.52761E+42
  23.24  5.36983E+42
  24.12  5.19525E+42
  25.02  5.01019E+42
  25.96  4.83239E+42
  26.94  4.63971E+42
  27.95  4.43663E+42
  29.00  4.22872E+42
  30.09  4.02292E+42
  31.22  3.81335E+42
  32.40  3.60325E+42
  33.61  3.38441E+42
  34.88  3.17204E+42
  36.19  2.95080E+42
  37.55  2.74571E+42
  38.96  2.53513E+42
  40.42  2.34476E+42
  41.94  2.16195E+42
  43.52  1.99126E+42
  45.15  1.84021E+42
  46.85  1.70531E+42
  48.61  1.58484E+42
  50.43  1.48155E+42
  52.33  1.38670E+42
  54.30  1.30148E+42
  56.34  1.22709E+42
  58.45  1.15410E+42
  60.65  1.08560E+42
  62.93  1.01899E+42
  65.29  9.59702E+41
  67.75  9.01245E+41
  70.29  8.42007E+41
  72.93  7.90329E+41
  75.67  7.39019E+41
  78.52  6.88906E+41
  81.47  6.45316E+41
