   2.01  6.02006E+41
   2.11  6.52471E+41
   2.21  6.60077E+41
   2.31  7.08889E+41
   2.42  7.77642E+41
   2.53  8.13454E+41
   2.65  8.39149E+41
   2.77  9.13347E+41
   2.90  9.52816E+41
   3.04  1.01565E+42
   3.18  1.10260E+42
   3.33  1.17730E+42
   3.48  1.24592E+42
   3.65  1.32558E+42
   3.82  1.42387E+42
   3.99  1.53450E+42
   4.18  1.62118E+42
   4.38  1.72383E+42
   4.58  1.84035E+42
   4.80  1.95988E+42
   5.02  2.06042E+42
   5.25  2.22378E+42
   5.50  2.31769E+42
   5.76  2.43481E+42
   6.03  2.51476E+42
   6.31  2.56998E+42
   6.60  2.53860E+42
   6.91  2.56173E+42
   7.23  2.57041E+42
   7.57  2.50725E+42
   7.92  2.47093E+42
   8.30  2.35130E+42
   8.68  2.28888E+42
   9.09  2.19527E+42
   9.51  2.09805E+42
   9.96  2.02487E+42
  10.42  1.95867E+42
  10.91  1.91644E+42
  11.42  1.83710E+42
  11.95  1.81700E+42
  12.51  1.76871E+42
  13.10  1.69777E+42
  13.71  1.62982E+42
  14.35  1.54551E+42
  15.02  1.43027E+42
  15.72  1.31621E+42
  16.46  1.18013E+42
  17.23  1.01987E+42
  18.03  8.68077E+41
  18.87  7.43725E+41
  19.76  6.40465E+41
  20.68  5.71474E+41
  21.65  5.01286E+41
  22.66  4.43900E+41
  23.72  4.04600E+41
  24.82  3.63594E+41
  25.98  3.29519E+41
  27.20  3.01005E+41
  28.47  2.68130E+41
  29.80  2.40370E+41
  31.19  2.21231E+41
  32.65  1.99109E+41
  34.18  1.75970E+41
  35.77  1.59019E+41
  37.44  1.46456E+41
  39.19  1.34511E+41
  41.03  1.22126E+41
  42.94  1.07000E+41
  44.95  9.94706E+40
  47.05  8.66623E+40
  49.25  7.93042E+40
