   2.01  6.77910E+41
   2.11  7.00254E+41
   2.21  7.27173E+41
   2.31  7.30001E+41
   2.42  7.29729E+41
   2.53  7.49188E+41
   2.65  8.01792E+41
   2.77  8.27728E+41
   2.90  8.78385E+41
   3.04  9.37037E+41
   3.18  1.00550E+42
   3.33  1.06715E+42
   3.48  1.11464E+42
   3.65  1.21582E+42
   3.82  1.32792E+42
   3.99  1.35187E+42
   4.18  1.50490E+42
   4.38  1.62366E+42
   4.58  1.70188E+42
   4.80  1.85523E+42
   5.02  1.96574E+42
   5.25  2.08377E+42
   5.50  2.30183E+42
   5.76  2.46191E+42
   6.03  2.59952E+42
   6.31  2.79529E+42
   6.60  2.85656E+42
   6.91  3.03134E+42
   7.23  3.18118E+42
   7.57  3.28112E+42
   7.92  3.35411E+42
   8.30  3.43038E+42
   8.68  3.54250E+42
   9.09  3.60569E+42
   9.51  3.65163E+42
   9.96  3.72919E+42
  10.42  3.77740E+42
  10.91  3.76097E+42
  11.42  3.77849E+42
  11.95  3.77910E+42
  12.51  3.85703E+42
  13.10  3.78878E+42
  13.71  3.82397E+42
  14.35  3.79935E+42
  15.02  3.80607E+42
  15.72  3.81233E+42
  16.46  3.73252E+42
  17.23  3.65514E+42
  18.03  3.62021E+42
  18.87  3.57649E+42
  19.76  3.46460E+42
  20.68  3.38332E+42
  21.65  3.26676E+42
  22.66  3.15761E+42
  23.72  3.03101E+42
  24.82  2.84877E+42
  25.98  2.70072E+42
  27.20  2.51080E+42
  28.47  2.33988E+42
  29.80  2.09801E+42
  31.19  1.87404E+42
  32.65  1.63696E+42
  34.18  1.38124E+42
  35.77  1.17911E+42
  37.44  9.68824E+41
  39.19  7.97323E+41
  41.03  7.06639E+41
  42.94  6.25383E+41
  44.95  5.65739E+41
  47.05  4.94476E+41
  49.25  4.45584E+41
