   2.01  3.04824E+41
   2.11  3.04812E+41
   2.21  3.56843E+41
   2.31  3.78399E+41
   2.42  3.98799E+41
   2.53  4.23481E+41
   2.65  4.45450E+41
   2.77  4.62598E+41
   2.90  4.75935E+41
   3.04  5.02499E+41
   3.18  5.19678E+41
   3.33  5.47918E+41
   3.48  5.55857E+41
   3.65  5.91748E+41
   3.82  6.18982E+41
   3.99  6.42623E+41
   4.18  6.69297E+41
   4.38  7.07217E+41
   4.58  7.46089E+41
   4.80  7.84854E+41
   5.02  8.35285E+41
   5.25  8.85815E+41
   5.50  9.29466E+41
   5.76  9.79900E+41
   6.03  1.03058E+42
   6.31  1.05847E+42
   6.60  1.11110E+42
   6.91  1.16098E+42
   7.23  1.20003E+42
   7.57  1.24322E+42
   7.92  1.27972E+42
   8.30  1.30537E+42
   8.68  1.32108E+42
   9.09  1.33191E+42
   9.51  1.31287E+42
   9.96  1.31439E+42
  10.42  1.30142E+42
  10.91  1.27143E+42
  11.42  1.24962E+42
  11.95  1.22452E+42
  12.51  1.18643E+42
  13.10  1.16575E+42
  13.71  1.12297E+42
  14.35  1.08852E+42
  15.02  1.04130E+42
  15.72  1.00304E+42
  16.46  9.49544E+41
  17.23  8.97587E+41
  18.03  8.46782E+41
  18.87  7.90425E+41
  19.76  7.43809E+41
  20.68  6.79792E+41
  21.65  6.05813E+41
  22.66  5.50470E+41
  23.72  4.82914E+41
  24.82  4.24682E+41
  25.98  3.76545E+41
  27.20  3.28749E+41
  28.47  2.94964E+41
  29.80  2.63422E+41
  31.19  2.39191E+41
  32.65  2.10729E+41
  34.18  1.90329E+41
  35.77  1.72024E+41
  37.44  1.52691E+41
  39.19  1.38944E+41
  41.03  1.23527E+41
  42.94  1.09875E+41
  44.95  9.50505E+40
  47.05  8.44371E+40
  49.25  7.57942E+40
