   2.01  1.08146E+41
   2.11  1.15178E+41
   2.21  1.37262E+41
   2.31  1.53458E+41
   2.42  1.59934E+41
   2.53  1.79291E+41
   2.65  1.91661E+41
   2.77  2.17057E+41
   2.90  2.35885E+41
   3.04  2.50259E+41
   3.18  2.74836E+41
   3.33  2.98886E+41
   3.48  3.22530E+41
   3.65  3.47434E+41
   3.82  3.72854E+41
   3.99  4.00655E+41
   4.18  4.31630E+41
   4.38  4.52126E+41
   4.58  4.83595E+41
   4.80  5.19689E+41
   5.02  5.55214E+41
   5.25  5.80756E+41
   5.50  6.12187E+41
   5.76  6.44624E+41
   6.03  6.79907E+41
   6.31  6.98987E+41
   6.60  7.48932E+41
   6.91  7.60716E+41
   7.23  7.89158E+41
   7.57  8.12398E+41
   7.92  8.24576E+41
   8.30  8.42818E+41
   8.68  8.55696E+41
   9.09  8.49242E+41
   9.51  8.62415E+41
   9.96  8.48580E+41
  10.42  8.35732E+41
  10.91  8.18270E+41
  11.42  7.99795E+41
  11.95  7.67630E+41
  12.51  7.39769E+41
  13.10  6.94239E+41
  13.71  6.48622E+41
  14.35  6.07580E+41
  15.02  5.63256E+41
  15.72  5.17696E+41
  16.46  4.79027E+41
  17.23  4.30720E+41
  18.03  3.93428E+41
  18.87  3.48194E+41
  19.76  3.02767E+41
  20.68  2.60227E+41
  21.65  2.23314E+41
  22.66  1.88057E+41
  23.72  1.66236E+41
  24.82  1.44477E+41
  25.98  1.28458E+41
  27.20  1.14084E+41
  28.47  1.00600E+41
  29.80  8.75286E+40
  31.19  7.67744E+40
  32.65  6.77298E+40
  34.18  5.91603E+40
  35.77  5.06149E+40
  37.44  4.41830E+40
  39.19  3.79335E+40
  41.03  3.24893E+40
  42.94  2.84419E+40
  44.95  2.33197E+40
  47.05  2.01997E+40
  49.25  1.77502E+40
