   2.01  4.23274E+41
   2.11  4.66095E+41
   2.21  4.66129E+41
   2.31  4.98834E+41
   2.42  5.31095E+41
   2.53  5.72882E+41
   2.65  5.77202E+41
   2.77  6.24001E+41
   2.90  6.59924E+41
   3.04  6.97361E+41
   3.18  7.32009E+41
   3.33  8.03169E+41
   3.48  8.31623E+41
   3.65  9.09662E+41
   3.82  9.50899E+41
   3.99  1.01980E+42
   4.18  1.09566E+42
   4.38  1.16013E+42
   4.58  1.21213E+42
   4.80  1.30076E+42
   5.02  1.39183E+42
   5.25  1.45925E+42
   5.50  1.53628E+42
   5.76  1.65138E+42
   6.03  1.70037E+42
   6.31  1.75709E+42
   6.60  1.83676E+42
   6.91  1.87940E+42
   7.23  1.91454E+42
   7.57  1.94575E+42
   7.92  1.99447E+42
   8.30  1.99126E+42
   8.68  2.01443E+42
   9.09  1.97901E+42
   9.51  1.96459E+42
   9.96  1.92277E+42
  10.42  1.86803E+42
  10.91  1.79971E+42
  11.42  1.70970E+42
  11.95  1.65633E+42
  12.51  1.56497E+42
  13.10  1.49682E+42
  13.71  1.43053E+42
  14.35  1.37819E+42
  15.02  1.31192E+42
  15.72  1.25933E+42
  16.46  1.19780E+42
  17.23  1.11737E+42
  18.03  1.02990E+42
  18.87  9.00499E+41
  19.76  7.61837E+41
  20.68  6.27319E+41
  21.65  5.00204E+41
  22.66  4.02361E+41
  23.72  3.29079E+41
  24.82  2.86356E+41
  25.98  2.42276E+41
  27.20  2.11544E+41
  28.47  1.85297E+41
  29.80  1.64173E+41
  31.19  1.42249E+41
  32.65  1.26007E+41
  34.18  1.10719E+41
  35.77  9.75358E+40
  37.44  8.87150E+40
  39.19  7.84238E+40
  41.03  6.80041E+40
  42.94  6.12711E+40
  44.95  5.33065E+40
  47.05  4.57180E+40
  49.25  4.19502E+40
