   2.01  2.62105E+41
   2.11  2.87727E+41
   2.21  3.21863E+41
   2.31  3.36450E+41
   2.42  3.68909E+41
   2.53  4.09795E+41
   2.65  4.34511E+41
   2.77  4.61037E+41
   2.90  4.89307E+41
   3.04  5.30054E+41
   3.18  5.70916E+41
   3.33  5.98738E+41
   3.48  6.40798E+41
   3.65  6.75894E+41
   3.82  7.08495E+41
   3.99  7.62633E+41
   4.18  7.96967E+41
   4.38  8.45929E+41
   4.58  8.92261E+41
   4.80  9.48599E+41
   5.02  9.92962E+41
   5.25  1.05121E+42
   5.50  1.09363E+42
   5.76  1.14231E+42
   6.03  1.18197E+42
   6.31  1.22023E+42
   6.60  1.25574E+42
   6.91  1.26077E+42
   7.23  1.27232E+42
   7.57  1.27581E+42
   7.92  1.26660E+42
   8.30  1.24839E+42
   8.68  1.20477E+42
   9.09  1.16218E+42
   9.51  1.10408E+42
   9.96  1.03628E+42
  10.42  9.84483E+41
  10.91  9.21037E+41
  11.42  8.75852E+41
  11.95  8.19981E+41
  12.51  7.63233E+41
  13.10  7.06146E+41
  13.71  6.51422E+41
  14.35  5.89399E+41
  15.02  5.29121E+41
  15.72  4.76700E+41
  16.46  4.19846E+41
  17.23  3.67604E+41
  18.03  3.22825E+41
  18.87  2.85862E+41
  19.76  2.54881E+41
  20.68  2.30175E+41
  21.65  2.09420E+41
  22.66  1.88375E+41
  23.72  1.68286E+41
  24.82  1.52655E+41
  25.98  1.38372E+41
  27.20  1.22470E+41
  28.47  1.13881E+41
  29.80  9.91129E+40
  31.19  9.14445E+40
  32.65  8.16132E+40
  34.18  7.13182E+40
  35.77  6.49823E+40
  37.44  5.82688E+40
  39.19  5.17738E+40
  41.03  4.47168E+40
  42.94  4.07060E+40
  44.95  3.54079E+40
  47.05  3.13577E+40
  49.25  2.69727E+40
