#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
6755,59.568,-52.731,60.242,-52.317,60.255,-53.141,58.882,-53.141,58.894,-52.317,32,3.892,0,0.5,MS230429g,6755,3.892
7034,59.788,-51.938,60.450,-51.524,60.462,-52.348,59.114,-52.348,59.126,-51.524,25,2.944,1,0.5,MS230429g,7034,2.944
6487,67.253,-53.524,67.939,-53.110,67.953,-53.934,66.553,-53.934,66.566,-53.110,53,2.834,2,0.5,MS230429g,6487,2.834
6484,63.297,-53.524,63.983,-53.110,63.997,-53.934,62.597,-53.934,62.610,-53.110,42,2.636,3,0.5,MS230429g,6484,2.636
6215,63.134,-54.317,63.834,-53.903,63.848,-54.727,62.421,-54.727,62.435,-53.903,37,2.084,4,0.5,MS230429g,6215,2.084
6756,60.863,-52.731,61.537,-52.317,61.550,-53.141,60.176,-53.141,60.189,-52.317,21,2.002,5,0.5,MS230429g,6756,2.002
28995,15.166,-6.740,15.581,-6.328,15.582,-7.152,14.751,-7.152,14.752,-6.328,31,1.941,6,0.5,MS230429g,28995,1.941
28996,15.965,-6.740,16.379,-6.328,16.380,-7.152,15.549,-7.152,15.550,-6.328,40,1.733,7,0.5,MS230429g,28996,1.733
34427,9.515,2.775,9.928,3.187,9.928,2.363,9.103,2.363,9.103,3.187,16,1.705,8,0.5,MS230429g,34427,1.705
6758,63.453,-52.731,64.127,-52.317,64.140,-53.141,62.766,-53.141,62.779,-52.317,18,1.557,9,0.5,MS230429g,6758,1.557
7604,57.945,-50.352,58.585,-49.939,58.597,-50.763,57.294,-50.763,57.305,-49.939,12,1.535,10,0.5,MS230429g,7604,1.535
6486,65.934,-53.524,66.620,-53.110,66.634,-53.934,65.234,-53.934,65.248,-53.110,20,1.270,11,0.5,MS230429g,6486,1.270
22368,21.717,-18.634,22.151,-18.222,22.153,-19.046,21.281,-19.046,21.283,-18.222,11,1.247,12,0.5,MS230429g,22368,1.247
34881,9.536,3.568,9.949,3.980,9.949,3.156,9.124,3.156,9.123,3.980,19,1.220,13,0.5,MS230429g,34881,1.220
13175,38.466,-36.872,38.978,-36.459,38.984,-37.283,37.948,-37.283,37.954,-36.459,10,1.208,14,0.5,MS230429g,13175,1.208
7033,58.516,-51.938,59.178,-51.524,59.190,-52.348,57.841,-52.348,57.854,-51.524,14,1.125,15,0.5,MS230429g,7033,1.125
23230,19.862,-17.048,20.292,-16.636,20.294,-17.460,19.430,-17.460,19.432,-16.636,19,1.055,16,0.5,MS230429g,23230,1.055
18594,28.976,-25.771,29.432,-25.358,29.435,-26.182,28.517,-26.182,28.520,-25.358,9,0.998,17,0.5,MS230429g,18594,0.998
16192,31.145,-30.529,31.621,-30.116,31.625,-30.940,30.665,-30.940,30.669,-30.116,21,0.898,18,0.5,MS230429g,16192,0.898
4281,105.600,-60.661,106.430,-60.246,106.452,-61.070,104.748,-61.070,104.770,-60.246,5,0.887,19,0.5,MS230429g,4281,0.887
4508,105.974,-59.868,106.785,-59.453,106.805,-60.277,105.143,-60.277,105.163,-59.453,8,0.881,20,0.5,MS230429g,4508,0.881
15420,35.440,-32.115,35.925,-31.702,35.929,-32.526,34.952,-32.526,34.956,-31.702,14,0.851,21,0.5,MS230429g,15420,0.851
19415,26.827,-24.185,27.277,-23.772,27.280,-24.596,26.374,-24.596,26.377,-23.772,12,0.838,22,0.5,MS230429g,19415,0.838
29449,17.522,-5.947,17.936,-5.535,17.937,-6.359,17.108,-6.359,17.108,-5.535,25,0.833,23,0.5,MS230429g,29449,0.833
23231,20.690,-17.048,21.120,-16.636,21.122,-17.460,20.258,-17.460,20.260,-16.636,18,0.809,24,0.5,MS230429g,23231,0.809
6485,64.615,-53.524,65.302,-53.110,65.315,-53.934,63.916,-53.934,63.929,-53.110,17,0.787,25,0.5,MS230429g,6485,0.787
6214,61.791,-54.317,62.490,-53.903,62.504,-54.727,61.078,-54.727,61.092,-53.903,25,0.784,26,0.5,MS230429g,6214,0.784
7035,61.060,-51.938,61.722,-51.524,61.735,-52.348,60.386,-52.348,60.398,-51.524,17,0.754,27,0.5,MS230429g,7035,0.754
6482,60.659,-53.524,61.346,-53.110,61.359,-53.934,59.960,-53.934,59.973,-53.110,14,0.737,28,0.5,MS230429g,6482,0.737
21513,22.763,-20.220,23.201,-19.808,23.204,-20.632,22.323,-20.632,22.326,-19.808,8,0.736,29,0.5,MS230429g,21513,0.736
21939,21.818,-19.427,22.254,-19.015,22.256,-19.839,21.380,-19.839,21.382,-19.015,21,0.721,30,0.5,MS230429g,21939,0.721
34882,10.331,3.568,10.744,3.980,10.744,3.156,9.919,3.156,9.918,3.980,12,0.717,31,0.5,MS230429g,34882,0.717
16193,32.061,-30.529,32.537,-30.116,32.541,-30.940,31.581,-30.940,31.585,-30.116,18,0.716,32,0.5,MS230429g,16193,0.716
6218,67.164,-54.317,67.863,-53.903,67.878,-54.727,66.451,-54.727,66.465,-53.903,18,0.687,33,0.5,MS230429g,6218,0.687
7314,55.192,-51.145,55.843,-50.732,55.854,-51.556,54.529,-51.556,54.541,-50.732,13,0.659,34,0.5,MS230429g,7314,0.659
21090,24.565,-21.013,25.005,-20.601,25.007,-21.425,24.122,-21.425,24.125,-20.601,5,0.644,35,0.5,MS230429g,21090,0.644
6481,59.341,-53.524,60.027,-53.110,60.040,-53.934,58.641,-53.934,58.654,-53.110,9,0.643,36,0.5,MS230429g,6481,0.643
7600,53.014,-50.352,53.654,-49.939,53.665,-50.763,52.362,-50.763,52.374,-49.939,9,0.614,37,0.5,MS230429g,7600,0.614
6483,61.978,-53.524,62.664,-53.110,62.678,-53.934,61.278,-53.934,61.292,-53.110,12,0.603,38,0.5,MS230429g,6483,0.603
19003,27.893,-24.978,28.346,-24.565,28.349,-25.389,27.437,-25.389,27.440,-24.565,7,0.602,39,0.5,MS230429g,19003,0.602
15803,32.308,-31.322,32.788,-30.909,32.792,-31.733,31.823,-31.733,31.828,-30.909,18,0.593,40,0.5,MS230429g,15803,0.593
16585,30.909,-29.736,31.382,-29.323,31.386,-30.147,30.433,-30.147,30.437,-29.323,16,0.585,41,0.5,MS230429g,16585,0.585
23664,18.947,-16.256,19.376,-15.843,19.377,-16.667,18.517,-16.667,18.519,-15.843,13,0.581,42,0.5,MS230429g,23664,0.581
14280,35.426,-34.493,35.923,-34.080,35.928,-34.904,34.923,-34.904,34.928,-34.080,20,0.575,43,0.5,MS230429g,14280,0.575
10729,43.798,-42.423,44.353,-42.010,44.360,-42.834,43.236,-42.834,43.244,-42.010,12,0.572,44,0.5,MS230429g,10729,0.572
17779,27.556,-27.357,28.018,-26.944,28.021,-27.768,27.090,-27.768,27.093,-26.944,19,0.572,45,0.5,MS230429g,17779,0.572
