#	Observing Date = 2023-04-30
#	Observatory = CBNUO
#	-18 deg sunset = 20:53
#	-18 deg sunrise = 03:57
#	Moon ra, dec = 10:7:14.64   16:43:4.08
#	Moon phase = 0.66
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |  note |
| MS230429g | 11:46:09 | -19:05:27 |    20:25 |       21:46 |   23:07 |             43 |  0.0007246283387611098 |  2857 |
| MS230429g | 11:46:14 | -18:00:00 |    20:13 |       21:46 |   23:19 |             42 |   0.012481983183213759 |  3170 |
| MS230429g | 11:46:19 | -16:54:32 |    20:02 |       21:46 |   23:31 |             41 |    0.14782781057189837 |  3485 |
| MS230429g | 11:50:46 | -19:05:27 |    20:30 |       21:51 |   23:12 |             43 |    0.03407558528249651 |  2858 |
| MS230429g | 11:50:49 | -18:00:00 |    20:18 |       21:51 |   23:24 |             43 |   0.056959447963690776 |  3171 |
| MS230429g | 11:50:53 | -16:54:32 |    20:06 |       21:51 |   23:35 |             42 |   0.006415827509076912 |  3486 |
| MS230429g | 11:50:56 | -15:49:05 |    19:56 |       21:51 |   23:46 |             41 |   0.013521283101698313 |  3803 |
| MS230429g | 11:53:13 | -14:43:38 |    19:50 |       21:53 |   23:56 |             41 |  0.0007132794145897995 |  4122 |
| MS230429g | 11:53:16 | -13:38:10 |    19:42 |       21:53 |   00:04 |             40 |    0.05366349748187994 |  4442 |
| MS230429g | 11:55:24 | -18:00:00 |    20:22 |       21:55 |   23:28 |             43 |   0.022912321615781214 |  3172 |
| MS230429g | 11:55:26 | -16:54:32 |    20:11 |       21:55 |   23:40 |             42 |   0.024282296250414597 |  3487 |
| MS230429g | 11:55:28 | -15:49:05 |    20:01 |       21:55 |   23:50 |             42 |    0.05811130292097276 |  3804 |
| MS230429g | 11:55:31 | -12:32:43 |    19:37 |       21:55 |   00:14 |             39 |      0.579006692354181 |  4764 |
| MS230429g | 11:57:44 | -14:43:38 |    19:55 |       21:58 |   00:01 |             41 |   0.009540624740112852 |  4123 |
| MS230429g | 11:57:45 | -13:38:10 |    19:47 |       21:58 |   00:09 |             40 |                    0.0 |  4443 |
| MS230429g | 11:57:46 | -11:27:16 |    19:31 |       21:58 |   00:24 |             39 |    0.18258970574554678 |  5087 |
| MS230429g | 12:00:00 | -10:21:49 |    19:27 |       22:00 |   00:33 |             39 |                    0.0 |  5411 |
| MS230429g | 12:00:00 | -12:32:43 |    19:41 |       22:00 |   00:19 |             40 |    0.20038849962178967 |  4765 |
| MS230429g | 12:00:00 | -15:49:05 |    20:05 |       22:00 |   23:55 |             42 |    0.01153152917340514 |  3805 |
| MS230429g | 12:02:13 | -11:27:16 |    19:36 |       22:02 |   00:28 |             40 |    0.01966921593443284 |  5088 |
| MS230429g | 12:02:14 | -13:38:10 |    19:51 |       22:02 |   00:13 |             41 |                    0.0 |  4444 |
| MS230429g | 12:02:15 | -14:43:38 |    19:59 |       22:02 |   00:05 |             42 |   0.062332611506643126 |  4124 |
| MS230429g | 12:04:26 | -10:21:49 |    19:32 |       22:04 |   00:37 |             39 |  0.0005553709019856479 |  5412 |
| MS230429g | 12:04:28 | -12:32:43 |    19:46 |       22:04 |   00:23 |             41 |    0.22645143194400347 |  4766 |
| MS230429g | 12:06:38 |  -9:16:21 |    19:28 |       22:06 |   00:45 |             39 |  0.0006977123051160796 |  5737 |
| MS230429g | 12:06:41 | -11:27:16 |    19:40 |       22:06 |   00:33 |             41 |    0.11148618492508504 |  5089 |
| MS230429g | 12:08:50 |  -8:10:54 |    19:24 |       22:09 |   00:53 |             39 |    0.09587078657156042 |  6063 |
| MS230429g | 12:08:53 | -10:21:49 |    19:36 |       22:09 |   00:41 |             40 |  0.0027060504487276494 |  5413 |
| MS230429g | 12:08:56 | -12:32:43 |    19:50 |       22:09 |   00:28 |             42 |    0.01592659085434285 |  4767 |
| MS230429g | 12:11:00 |  -7:05:27 |    19:21 |       22:11 |   01:01 |             39 |    0.10905132479284607 |  6390 |
| MS230429g | 12:11:04 |  -9:16:21 |    19:32 |       22:11 |   00:50 |             40 |    0.05023910048166903 |  5738 |
| MS230429g | 12:13:15 |  -8:10:54 |    19:28 |       22:13 |   00:58 |             40 |   0.050813724599613974 |  6064 |
| MS230429g | 12:13:20 | -10:21:49 |    19:40 |       22:13 |   00:46 |             41 |  0.0007485811314482128 |  5414 |
| MS230429g | 12:15:24 |  -7:05:27 |    19:25 |       22:15 |   01:06 |             39 |    0.17430805622043055 |  6391 |
| MS230429g | 12:15:30 |  -9:16:21 |    19:37 |       22:15 |   00:54 |             41 |  6.591550836671474e-05 |  5739 |
| MS230429g | 12:17:33 |  -5:59:59 |    19:21 |       22:17 |   01:13 |             39 |     0.1732948110634412 |  6719 |
| MS230429g | 12:17:33 |  -4:54:32 |    19:16 |       22:17 |   01:19 |             39 |  0.0020542589947467756 |  7047 |
| MS230429g | 12:17:40 |  -8:10:54 |    19:33 |       22:18 |   01:02 |             41 |   0.042448586617787325 |  6065 |
| MS230429g | 12:19:48 |  -7:05:27 |    19:29 |       22:20 |   01:10 |             40 |    0.10904618587967294 |  6392 |
| MS230429g | 12:21:57 |  -5:59:59 |    19:26 |       22:22 |   01:18 |             40 |    0.20803037543107547 |  6720 |
| MS230429g | 12:21:57 |  -4:54:32 |    19:20 |       22:22 |   01:23 |             40 |   0.031230625858316166 |  7048 |
| MS230429g | 12:24:04 |  -3:49:05 |    19:18 |       22:24 |   01:30 |             39 |    0.06275583103752867 |  7377 |
| MS230429g | 12:24:04 |  -2:43:38 |    19:13 |       22:24 |   01:35 |             39 |     0.3033827294758424 |  7706 |
| MS230429g | 12:28:26 |  -2:43:38 |    19:17 |       22:28 |   01:39 |             40 |    0.08106736802838725 |  7707 |
| MS230429g | 12:28:26 |  -1:38:10 |    19:13 |       22:28 |   01:44 |             39 |     0.1782573768189734 |  8036 |
| MS230429g | 12:28:26 |  00:32:43 |    19:08 |       22:28 |   01:48 |             39 |    0.01656404614104287 |  8365 |
| MS230429g | 12:32:49 |  00:32:43 |    19:13 |       22:33 |   01:53 |             40 |    0.03465166680036181 |  8366 |
| MS230429g | 12:32:49 |  00:32:43 |    19:08 |       22:33 |   01:57 |             39 |     0.2630980346802239 |  8695 |
| MS230429g | 12:32:49 |  01:38:10 |    19:04 |       22:33 |   02:01 |             39 |    0.09348898131089424 |  9024 |
| MS230429g | 12:37:12 |  01:38:10 |    19:08 |       22:37 |   02:06 |             40 |   0.010629266301960854 |  9025 |
| MS230429g | 12:37:12 |  02:43:38 |    19:04 |       22:37 |   02:10 |             39 |                    0.0 |  9354 |
| MS230429g | 12:37:12 |  03:49:05 |    19:00 |       22:37 |   02:14 |             39 |    0.01291939119208854 |  9683 |
| MS230429g | 12:39:30 |  04:54:32 |    18:59 |       22:39 |   02:20 |             39 |   0.010548790117339198 | 10012 |
| MS230429g | 12:41:34 |  03:49:05 |    19:05 |       22:41 |   02:18 |             40 |   0.004955718207410564 |  9684 |
| MS230429g | 12:41:34 |  02:43:38 |    19:09 |       22:41 |   02:14 |             40 |                    0.0 |  9355 |
| MS230429g | 12:41:50 |  07:05:27 |    18:53 |       22:41 |   02:30 |             39 |     0.2505766979410137 | 10668 |
| MS230429g | 12:43:54 |  04:54:32 |    19:03 |       22:44 |   02:24 |             40 |   0.001366739431581121 | 10013 |
| MS230429g | 12:43:54 |  05:59:59 |    18:59 |       22:44 |   02:28 |             40 |   0.023775028677826247 | 10341 |
| MS230429g | 12:44:10 |  08:10:54 |    18:52 |       22:44 |   02:36 |             39 |    0.16615444445069114 | 10995 |
| MS230429g | 12:46:14 |  07:05:27 |    18:58 |       22:46 |   02:34 |             40 |   0.014872938423691145 | 10669 |
| MS230429g | 12:46:31 |  09:16:21 |    18:51 |       22:46 |   02:41 |             40 |    0.26275633083210354 | 11321 |
| MS230429g | 12:46:48 |  11:27:16 |    18:44 |       22:46 |   02:49 |             39 |    0.39348772718141267 | 11969 |
| MS230429g | 12:48:35 |  08:10:54 |    18:57 |       22:48 |   02:40 |             40 |    0.11118506663631836 | 10996 |
| MS230429g | 12:48:53 |  10:21:49 |    18:50 |       22:48 |   02:47 |             40 |     0.3589499289636707 | 11646 |
| MS230429g | 12:49:11 |  12:32:43 |    18:43 |       22:49 |   02:54 |             39 |    0.08494464506559503 | 12292 |
| MS230429g | 12:49:48 |  15:49:05 |    18:34 |       22:49 |   03:05 |             39 |   0.057252749198141654 | 13252 |
| MS230429g | 12:50:07 |  16:54:32 |    18:32 |       22:50 |   03:08 |             39 |    0.07764790612201451 | 13569 |
| MS230429g | 12:50:57 |  09:16:21 |    18:55 |       22:51 |   02:46 |             41 |    0.03145449607445403 | 11322 |
| MS230429g | 12:51:16 |  11:27:16 |    18:49 |       22:51 |   02:53 |             40 |    0.05334427811850505 | 11970 |
| MS230429g | 12:51:35 |  13:38:10 |    18:43 |       22:51 |   03:00 |             40 |     0.2170914492061972 | 12614 |
| MS230429g | 12:51:54 |  14:43:38 |    18:40 |       22:52 |   03:04 |             40 |   0.029737847642490607 | 12934 |
| MS230429g | 12:53:20 |  10:21:49 |    18:54 |       22:53 |   02:52 |             41 |    0.15422508262611653 | 11647 |
| MS230429g | 12:53:39 |  12:32:43 |    18:48 |       22:53 |   02:59 |             41 |    0.04648642617792475 | 12293 |
| MS230429g | 12:54:20 |  15:49:05 |    18:39 |       22:54 |   03:09 |             40 |    0.06608673974408712 | 13253 |
| MS230429g | 12:54:39 |  23:27:16 |    18:18 |       22:55 |   03:30 |             40 |  0.0009369591742318758 | 15429 |
| MS230429g | 12:54:41 |  16:54:32 |    18:36 |       22:54 |   03:13 |             40 |    0.04270824607415681 | 13570 |
| MS230429g | 12:55:01 |  18:00:00 |    18:33 |       22:55 |   03:16 |             40 |    0.06664825662771971 | 13885 |
| MS230429g | 12:55:23 |  19:05:27 |    18:31 |       22:55 |   03:19 |             40 |    0.02462478376015903 | 14198 |
| MS230429g | 12:55:43 |  11:27:16 |    18:53 |       22:56 |   02:58 |             41 |                    0.0 | 11971 |
| MS230429g | 12:55:44 |  20:10:54 |    18:28 |       22:56 |   03:23 |             40 |  0.0006822415990952696 | 14509 |
| MS230429g | 12:56:04 |  13:38:10 |    18:47 |       22:56 |   03:04 |             41 |    0.03834271102924748 | 12615 |
| MS230429g | 12:56:06 |  21:16:21 |    18:26 |       22:56 |   03:26 |             40 |  0.0029964353862821985 | 14818 |
| MS230429g | 12:56:25 |  14:43:38 |    18:44 |       22:56 |   03:08 |             41 |    0.23282275097589225 | 12935 |
| MS230429g | 12:56:28 |  22:21:49 |    18:23 |       22:56 |   03:29 |             40 |    0.02875930912348998 | 15125 |
| MS230429g | 12:57:59 |  25:38:10 |    18:16 |       22:58 |   03:39 |             41 |  0.0004986957026220844 | 16031 |
| MS230429g | 12:58:08 |  12:32:43 |    18:52 |       22:58 |   03:03 |             42 | 0.00036677663458292383 | 12294 |
| MS230429g | 12:58:52 |  15:49:05 |    18:43 |       22:59 |   03:14 |             41 |    0.08012213574776955 | 13254 |
| MS230429g | 12:59:14 |  16:54:32 |    18:41 |       22:59 |   03:17 |             41 |    0.06521235918108371 | 13571 |
| MS230429g | 12:59:24 |  23:27:16 |    18:23 |       23:00 |   03:35 |             41 |    0.03901178164923207 | 15430 |
| MS230429g | 12:59:37 |  18:00:00 |    18:38 |       23:00 |   03:21 |             41 |   0.042196287184880985 | 13886 |
| MS230429g | 12:59:48 |  24:32:43 |    18:21 |       23:00 |   03:38 |             41 |    0.01395556567009463 | 15732 |
| MS230429g | 13:00:00 |  19:05:27 |    18:35 |       23:00 |   03:24 |             41 |    0.05309080890578177 | 14199 |
| MS230429g | 13:00:23 |  20:10:54 |    18:33 |       23:00 |   03:27 |             41 |    0.16656194999322194 | 14510 |
| MS230429g | 13:00:33 |  13:38:10 |    18:52 |       23:00 |   03:09 |             42 |   0.011560981460715243 | 12616 |
| MS230429g | 13:00:46 |  21:16:21 |    18:30 |       23:01 |   03:31 |             41 |    0.09943550909762182 | 14819 |
| MS230429g | 13:00:56 |  14:43:38 |    18:49 |       23:01 |   03:13 |             42 |    0.09101448809809146 | 12936 |
| MS230429g | 13:01:01 |  26:43:38 |    18:16 |       23:01 |   03:45 |             42 |   0.009737685290704205 | 16328 |
| MS230429g | 13:01:10 |  22:21:49 |    18:28 |       23:01 |   03:34 |             41 |    0.10519391087864069 | 15126 |
| MS230429g | 13:02:49 |  25:38:10 |    18:21 |       23:03 |   03:44 |             42 |    0.05497533563344769 | 16032 |
| MS230429g | 13:03:23 |  15:49:05 |    18:48 |       23:03 |   03:18 |             42 |     0.0570972720621904 | 13255 |
| MS230429g | 13:03:47 |  16:54:32 |    18:45 |       23:04 |   03:22 |             42 |    0.02547922733080125 | 13572 |
| MS230429g | 13:04:09 |  23:27:16 |    18:28 |       23:04 |   03:40 |             42 |     0.6267908582130073 | 15431 |
| MS230429g | 13:04:12 |  18:00:00 |    18:43 |       23:04 |   03:25 |             42 |     0.2766770943634255 | 13887 |
