#	Observing Date = 2023-04-29
#	Observatory = LSGT
#	-18 deg sunset = 18:52
#	-18 deg sunrise = 05:10
#	Moon ra, dec = 9:17:34.2   21:10:57.75
#	Moon phase = 0.57
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight |     note |
| MS230427x | 19:47:23 | -38:07:20 |    00:29 |       05:27 |   10:23 |            155 |   0.01601176338086636 |  1261671 |
| MS230427x | 19:47:27 | -38:18:08 |    00:29 |       05:27 |   10:24 |            155 |  0.014262050376441572 |  2015309 |
| MS230427x | 19:51:07 | -39:52:26 |    00:30 |       05:30 |   10:30 |            154 | 0.0014669318222405533 |  2014564 |
| MS230427x | 19:58:30 | -40:48:55 |    00:36 |       05:37 |   10:39 |            155 |  0.015817306529915014 |  1154145 |
| MS230427x | 19:58:30 | -40:48:55 |    00:36 |       05:37 |   10:39 |            155 |  0.003946162389355372 |  1330628 |
| MS230427x | 19:58:36 | -40:44:07 |    00:36 |       05:37 |   10:39 |            155 |  0.003363267669388599 |  2014931 |
| MS230427x | 19:59:47 | -40:47:02 |    00:37 |       05:38 |   10:40 |            155 | 0.0024555425559549733 |  1169961 |
| MS230427x | 20:00:06 | -40:43:05 |    00:37 |       05:38 |   10:40 |            155 |    0.0111787677976722 |  1156658 |
| MS230427x | 20:00:44 | -41:57:36 |    00:36 |       05:39 |   10:43 |            154 |  0.011911803380510545 |  1330634 |
| MS230427x | 20:00:44 | -41:57:37 |    00:36 |       05:39 |   10:43 |            154 |   0.01347709185641299 |  1160383 |
| MS230427x | 20:05:36 | -42:42:15 |    00:40 |       05:44 |   10:49 |            154 |  0.013698231809415049 |  1330647 |
| MS230427x | 20:05:36 | -42:42:14 |    00:40 |       05:44 |   10:49 |            154 |  0.014737673416442406 |  1158269 |
| MS230427x | 20:06:13 | -42:44:36 |    00:40 |       05:44 |   10:50 |            154 | 0.0015543619761894346 | 18572056 |
| MS230427x | 20:06:21 | -42:45:51 |    00:40 |       05:45 |   10:50 |            154 |  0.014906243616255139 |  1330651 |
| MS230427x | 20:06:21 | -42:45:51 |    00:40 |       05:45 |   10:50 |            154 |  0.007439181302477101 |  1160123 |
| MS230427x | 20:06:54 | -43:04:14 |    00:40 |       05:45 |   10:51 |            154 | 0.0011731351763702156 |  2588273 |
| MS230427x | 20:07:06 | -42:48:49 |    00:41 |       05:45 |   10:51 |            154 |    0.0679015092675505 |  1152521 |
| MS230427x | 20:07:43 | -42:45:25 |    00:42 |       05:46 |   10:51 |            154 |   0.01049171300981004 |  2015207 |
