#	Observing Date = 2023-04-29
#	Observatory = CBNUO
#	-18 deg sunset = 20:51
#	-18 deg sunrise = 03:58
#	Moon ra, dec = 9:20:22.22   20:57:35.48
#	Moon phase = 0.57
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |  note |
| MS230427x | 08:34:54 |  60:32:43 |    12:23 |       18:40 |   00:57 |             40 |                    0.0 | 23642 |
| MS230427x | 08:43:38 |  60:32:43 |    12:32 |       18:49 |   01:06 |             40 |                    0.0 | 23643 |
| MS230427x | 08:54:20 |  61:38:10 |    12:38 |       18:59 |   01:20 |             41 |                    0.0 | 23807 |
| MS230427x | 09:03:23 |  61:38:10 |    12:47 |       19:08 |   01:29 |             41 |  0.0002362738936755261 | 23808 |
| MS230427x | 09:11:41 |  62:43:38 |    12:51 |       19:17 |   01:42 |             42 |                    0.0 | 23966 |
| MS230427x | 09:12:27 |  61:38:10 |    12:56 |       19:17 |   01:38 |             41 |                    0.0 | 23809 |
| MS230427x | 09:21:02 |  62:43:38 |    13:01 |       19:26 |   01:51 |             42 |                    0.0 | 23967 |
| MS230427x | 09:21:30 |  61:38:10 |    13:05 |       19:26 |   01:47 |             41 |                    0.0 | 23810 |
| MS230427x | 09:30:23 |  62:43:38 |    13:10 |       19:35 |   02:01 |             42 |  6.190813731253383e-07 | 23968 |
| MS230427x | 09:30:33 |  61:38:10 |    13:14 |       19:35 |   01:56 |             41 |                    0.0 | 23811 |
| MS230427x | 09:34:03 |  63:49:05 |    13:09 |       19:39 |   02:09 |             43 |                    0.0 | 24120 |
| MS230427x | 09:39:37 |  61:38:10 |    13:23 |       19:44 |   02:05 |             41 |                    0.0 | 23812 |
| MS230427x | 09:39:44 |  62:43:38 |    13:19 |       19:44 |   02:10 |             42 |                    0.0 | 23969 |
| MS230427x | 09:43:47 |  63:49:05 |    13:19 |       19:49 |   02:18 |             43 |  0.0023961239211376484 | 24121 |
| MS230427x | 09:49:05 |  62:43:38 |    13:29 |       19:54 |   02:19 |             42 |                    0.0 | 23970 |
| MS230427x | 09:53:30 |  63:49:05 |    13:28 |       19:58 |   02:28 |             43 |  0.0012316687410868874 | 24122 |
| MS230427x | 09:54:07 |  64:54:32 |    13:24 |       19:59 |   02:33 |             44 |   0.002459065158498976 | 24268 |
| MS230427x | 09:58:26 |  62:43:38 |    13:38 |       20:03 |   02:28 |             42 | 0.00016019480210476624 | 23971 |
| MS230427x | 10:03:14 |  63:49:05 |    13:38 |       20:08 |   02:38 |             43 |  0.0007400066470386373 | 24123 |
| MS230427x | 10:04:11 |  64:54:32 |    13:34 |       20:09 |   02:43 |             45 |  0.0007956715095831489 | 24269 |
| MS230427x | 10:12:58 |  63:49:05 |    13:48 |       20:17 |   02:47 |             44 |  0.0008822855406627876 | 24124 |
| MS230427x | 10:14:15 |  64:54:32 |    13:45 |       20:19 |   02:53 |             45 |  0.0026099115265640575 | 24270 |
| MS230427x | 10:22:42 |  63:49:05 |    13:58 |       20:27 |   02:57 |             44 |  4.463838154302672e-06 | 24125 |
| MS230427x | 10:24:20 |  64:54:32 |    13:55 |       20:29 |   03:03 |             45 |   0.009073602865752827 | 24271 |
| MS230427x | 10:34:24 |  64:54:32 |    14:05 |       20:39 |   03:13 |             46 |   0.003098247893448967 | 24272 |
| MS230427x | 10:44:28 |  64:54:32 |    14:15 |       20:49 |   03:23 |             46 |  0.0013916039639446825 | 24273 |
