   6.16  3.62507E+42
   6.39  3.89789E+42
   6.63  4.25907E+42
   6.88  4.57471E+42
   7.14  4.89724E+42
   7.41  5.20416E+42
   7.69  5.52042E+42
   7.98  5.97778E+42
   8.28  6.22984E+42
   8.59  6.57490E+42
   8.91  7.02913E+42
   9.24  7.29951E+42
   9.59  7.65265E+42
   9.95  8.03234E+42
  10.33  8.27135E+42
  10.71  8.67568E+42
  11.12  9.01249E+42
  11.53  9.25980E+42
  11.97  9.51465E+42
  12.42  9.83959E+42
  12.88  1.00631E+43
  13.37  1.03872E+43
  13.87  1.05442E+43
  14.39  1.06070E+43
  14.93  1.07830E+43
  15.49  1.08896E+43
  16.07  1.09651E+43
  16.68  1.09058E+43
  17.30  1.09065E+43
  17.95  1.08119E+43
  18.63  1.06768E+43
  19.33  1.04830E+43
  20.06  1.02397E+43
  20.81  9.86427E+42
  21.59  9.53248E+42
  22.40  9.05224E+42
  23.24  8.58872E+42
  24.12  8.08621E+42
  25.02  7.54954E+42
  25.96  6.99477E+42
  26.94  6.58960E+42
  27.95  6.19858E+42
  29.00  5.85879E+42
  30.09  5.53538E+42
  31.22  5.29648E+42
  32.40  5.10974E+42
  33.61  4.89070E+42
  34.88  4.63463E+42
  36.19  4.39665E+42
  37.55  4.15354E+42
  38.96  3.83687E+42
  40.42  3.49121E+42
  41.94  3.12126E+42
  43.52  2.68428E+42
  45.15  2.29300E+42
  46.85  1.91973E+42
  48.61  1.67775E+42
  50.43  1.50773E+42
  52.33  1.37576E+42
  54.30  1.27691E+42
  56.34  1.18435E+42
  58.45  1.09439E+42
  60.65  1.02100E+42
  62.93  9.36065E+41
  65.29  8.64022E+41
  67.75  7.91844E+41
  70.29  7.31413E+41
  72.93  6.58286E+41
  75.67  6.04255E+41
  78.52  5.49988E+41
  81.47  5.00739E+41
