utctime,alt,az
2024-12-02 09:40:28.402197,53.71999724151864,341.564178902319
2024-12-02 09:50:28.402197,53.06141182175383,340.4672293840816
2024-12-02 10:00:28.402197,52.367619326044746,339.4492085906773
2024-12-02 10:10:28.402197,51.641455859680605,338.509906270307
2024-12-02 10:20:28.402197,50.88570078697489,337.64855855555135
2024-12-02 10:30:28.402197,50.103060581721586,336.86394761738677
2024-12-02 10:40:28.402197,49.29615706032169,336.15449377896
2024-12-02 10:50:28.402197,48.46751942450408,335.5183384612587
2024-12-02 11:00:28.402197,47.61957952553186,334.95341718615293
2024-12-02 11:10:28.402197,46.75466978166345,334.45752251617694
2024-12-02 11:20:28.402197,45.875023223353196,334.02835727968954
2024-12-02 11:30:28.402197,44.98277519658956,333.6635787409903
2024-12-02 11:40:28.402197,44.07996631617613,333.3608345579125
2024-12-02 11:50:28.402197,43.16854632256615,333.1177914546149
2024-12-02 12:00:28.402197,42.250378554361795,332.9321575516191
2024-12-02 12:10:28.402197,41.327244801826694,332.80169926124665
2024-12-02 12:20:28.402197,40.40085035363939,332.72425359240816
2024-12-02 12:30:28.402197,39.47282908939658,332.69773662775276
2024-12-02 12:40:28.402197,38.544748504264554,332.7201488483103
2024-12-02 12:50:28.402197,37.61811458015881,332.78957789267946
2024-12-02 13:00:28.402197,36.69437644057697,332.90419925389307
2024-12-02 13:10:28.402197,35.774930744399086,333.06227533989863
2024-12-02 13:20:28.402197,34.86112578833181,333.2621532544319
2024-12-02 13:30:28.402197,33.954265298824495,333.5022615943489
2024-12-02 13:40:28.402197,33.05561190282993,333.78110650707606
2024-12-02 13:50:28.402197,32.16639027321308,334.0972672072225
2024-12-02 14:00:28.402197,31.287789949377366,334.4493911138896
2024-12-02 14:10:28.402197,30.420967837149675,334.8361887390161
2024-12-02 14:20:28.402197,29.56705039443062,335.2564284314283
2024-12-02 14:30:28.402197,28.72713551083426,335.7089310603547
2024-12-02 14:40:28.402197,27.90229409070972,336.1925647053172
2024-12-02 14:50:28.402197,27.093571349762474,336.70623940585034
2024-12-02 15:00:28.402197,26.301987835987436,337.24890201393595
2024-12-02 15:10:28.402197,25.528540186074526,337.81953118376276
2024-12-02 15:20:28.402197,24.774201628726356,338.4171325271252
2024-12-02 15:30:28.402197,24.039922246679474,339.0407339579628
2024-12-02 15:40:28.402197,23.326629009536592,339.68938124600584
2024-12-02 15:50:28.402197,22.635225589958942,340.362133796847
2024-12-02 16:00:28.402197,21.96659197623116,341.0580606738699
2024-12-02 16:10:28.402197,21.32158389482011,341.7762368760279
2024-12-02 16:20:28.402197,20.701032057203733,342.5157398843861
2024-12-02 16:30:28.402197,20.105741245996796,343.27564648942393
2024-12-02 16:40:28.402197,19.536489256239687,344.055029910187
2024-12-02 16:50:28.402197,18.99402570854134,344.852957215474
2024-12-02 17:00:28.402197,18.479070751683572,345.6684870560912
2024-12-02 17:10:28.402197,17.992313673127708,346.50066771591594
2024-12-02 17:20:28.402197,17.534411436705426,347.3485354878599
2024-12-02 17:30:28.402197,17.105987167487005,348.2111133789222
2024-12-02 17:40:28.402197,16.70762860444849,349.08741014622626
2024-12-02 17:50:28.402197,16.33988654199687,349.97641966335226
2024-12-02 18:00:28.402197,16.003273281669568,350.87712061335776
2024-12-02 18:10:28.402197,15.698261115350064,351.7884765016802
2024-12-02 18:20:28.402197,15.425280861109666,352.709435978684
2024-12-02 18:30:28.402197,15.184720472261402,353.6389334580525
2024-12-02 18:40:28.402197,14.976923739405205,354.57589001354154
2024-12-02 18:50:28.402197,14.802189104119707,355.51921453295773
2024-12-02 19:00:28.402197,14.660768601529046,356.4678051046661
2024-12-02 19:10:28.402197,14.552866947247676,357.4205506085764
2024-12-02 19:20:28.402197,14.478640782202852,358.3763324804989
2024-12-02 19:30:28.402197,14.438198086582641,359.33402661608153
2024-12-02 19:40:28.402197,14.431597771688336,0.29250537833582085
2024-12-02 19:50:28.402197,14.458849455831608,1.2506396710998275
2024-12-02 20:00:28.402197,14.51991342765723,2.2073010397224304
2024-12-02 20:10:28.402197,14.614700797445849,3.1613637597733644
2024-12-02 20:20:28.402197,14.743073834112348,4.1117068748306504
2024-12-02 20:30:28.402197,14.904846482824501,5.057216145188926
2024-12-02 20:40:28.402197,15.099785055471143,5.996785870771382
