name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1349673,161.271,-64.069,109.759,1.6469780251611847e-05,10.0,1.000,0,0.5,MS230427n,1349673,1.000
1306976,134.596,-49.967,149.129,1.4388352250562312e-05,4.0,0.349,1,0.5,MS230427n,1306976,0.349
1273496,158.913,-63.934,93.002,1.3201483442945655e-05,2.0,0.160,2,0.5,MS230427n,1273496,0.160
1261508,188.140,-68.539,79.465,8.70612541443696e-06,3.0,0.158,3,0.5,MS230427n,1261508,0.158
1274227,129.215,-43.628,158.599,3.0039151733755994e-06,8.0,0.145,4,0.5,MS230427n,1274227,0.145
1157871,179.761,-68.664,98.434,5.765063259222644e-06,3.799999952316284,0.132,5,0.5,MS230427n,1157871,0.132
1261771,188.110,-68.337,88.296,9.913862011734638e-06,1.7999999523162842,0.108,6,0.5,MS230427n,1261771,0.108
1350913,163.082,-64.123,108.255,1.7502582111392447e-05,1.0,0.106,7,0.5,MS230427n,1350913,0.106
1309493,142.511,-57.636,142.009,2.868429493427512e-06,6.0,0.104,8,0.5,MS230427n,1309493,0.104
1274350,127.892,-42.469,122.012,5.587649258542779e-06,3.0,0.101,9,0.5,MS230427n,1274350,0.101
1263672,139.431,-55.482,146.141,4.938822245578761e-06,3.0,0.089,10,0.9,MS230427n,1263672,0.089
1325034,162.675,-65.179,82.160,7.366031558963445e-06,2.0,0.089,11,0.9,MS230427n,1325034,0.089
1309082,138.337,-54.492,160.555,3.5617968722200317e-06,4.0,0.086,12,0.9,MS230427n,1309082,0.086
1263931,179.506,-66.737,97.014,1.0885993990262574e-05,1.2999999523162842,0.085,13,0.9,MS230427n,1263931,0.085
1158147,177.363,-68.694,118.949,4.310579172770146e-06,3.0,0.078,14,0.9,MS230427n,1158147,0.078
1309501,144.605,-59.037,150.394,1.942034809929073e-06,6.0,0.070,15,0.9,MS230427n,1309501,0.070
1274374,182.088,-65.492,78.439,1.1330084929398133e-05,1.0,0.068,16,0.9,MS230427n,1274374,0.068
1350979,180.764,-64.843,79.165,1.0977194763253402e-05,1.0,0.066,17,0.9,MS230427n,1350979,0.066
1306977,134.794,-51.938,100.992,5.483646611507917e-06,2.0,0.066,18,0.9,MS230427n,1306977,0.066
1351075,138.434,-51.752,156.425,1.0825843029906678e-05,1.0,0.065,19,0.9,MS230427n,1351075,0.065
1325534,190.013,-67.996,90.177,9.476043614251942e-06,1.100000023841858,0.063,20,0.9,MS230427n,1325534,0.063
1306972,134.267,-51.365,84.876,5.128513021998029e-06,2.0,0.062,21,0.9,MS230427n,1306972,0.062
1262938,188.170,-68.150,78.439,9.106210422482702e-06,1.100000023841858,0.060,22,0.9,MS230427n,1262938,0.060
1306981,134.764,-53.247,131.340,2.4286207841836502e-06,4.0,0.058,23,0.9,MS230427n,1306981,0.058
1324246,141.565,-52.543,102.439,8.3928259331258e-06,1.0,0.050,24,0.9,MS230427n,1324246,0.050
1263674,140.800,-57.022,93.854,2.645982166855624e-06,3.0,0.047,25,0.9,MS230427n,1263674,0.047
1262823,168.036,-67.341,91.341,3.232458531035109e-06,2.200000047683716,0.042,26,0.9,MS230427n,1262823,0.042
1155653,168.304,-67.534,93.327,2.3509253630170796e-06,3.0,0.042,27,0.9,MS230427n,1155653,0.042
1306991,135.791,-53.378,100.461,3.498051728124005e-06,2.0,0.042,28,0.9,MS230427n,1306991,0.042
1296920,215.052,-68.367,104.522,2.3212603336698935e-06,3.0,0.042,29,0.9,MS230427n,1296920,0.042
1350780,132.016,-46.790,115.458,2.279822345772374e-05,0.30000001192092896,0.041,30,0.9,MS230427n,1350780,0.041
1325549,211.439,-65.684,40.165,2.9807274958624816e-06,2.200000047683716,0.039,31,0.9,MS230427n,1325549,0.039
1306964,133.743,-50.838,90.195,6.4878581734780975e-06,1.0,0.039,32,0.9,MS230427n,1306964,0.039
1303427,132.444,-50.288,117.998,5.6565404209720834e-06,1.0,0.034,33,0.9,MS230427n,1303427,0.034
1309097,139.651,-56.083,152.083,2.6862496110457917e-06,2.0,0.032,34,0.9,MS230427n,1309097,0.032
1318597,154.418,-64.172,138.655,2.597021327768516e-06,2.0,0.031,35,0.9,MS230427n,1318597,0.031
1262145,202.466,-68.451,59.208,3.725360331432625e-06,1.2999999523162842,0.029,36,0.9,MS230427n,1262145,0.029
1263694,146.699,-60.573,89.275,3.987664518393553e-06,1.2000000476837158,0.028,37,0.9,MS230427n,1263694,0.028
1325550,214.021,-65.251,39.504,3.5534777602393056e-06,1.2999999523162842,0.027,38,0.9,MS230427n,1325550,0.027
1350805,152.015,-59.314,90.886,2.3082069089872563e-05,0.20000000298023224,0.027,39,0.9,MS230427n,1350805,0.027
1350985,208.409,-66.171,105.792,4.386522716558929e-06,1.0,0.026,40,0.9,MS230427n,1350985,0.026
1209421,168.036,-67.341,91.341,3.232458531035109e-06,1.2999999523162842,0.025,41,0.9,MS230427n,1209421,0.025
1152385,178.290,-68.609,65.963,2.252181358819781e-06,1.7999999523162842,0.024,42,0.9,MS230427n,1152385,0.024
1311616,122.086,-36.133,122.736,5.2779189245036445e-06,0.699999988079071,0.022,43,0.9,MS230427n,1311616,0.022
1313829,199.892,-69.158,105.220,6.035132061005518e-06,0.6000000238418579,0.021,44,0.9,MS230427n,1313829,0.021
1317173,121.023,-33.450,98.753,3.5702954706144176e-06,1.0,0.021,45,0.9,MS230427n,1317173,0.021
1310591,156.987,-64.474,126.405,3.524342422051401e-06,1.0,0.021,46,0.9,MS230427n,1310591,0.021
1317174,120.963,-33.960,150.260,3.492364031771508e-06,1.0,0.020,47,0.9,MS230427n,1317174,0.020
1266890,136.303,-54.442,148.023,1.70735694525624e-06,2.0,0.020,48,0.9,MS230427n,1266890,0.020
1306987,135.503,-52.802,104.128,5.5198525684784866e-06,0.6000000238418579,0.019,49,0.9,MS230427n,1306987,0.019
1324245,139.332,-49.424,109.759,1.6395050162474593e-06,2.0,0.019,50,0.9,MS230427n,1324245,0.019
1153995,201.152,-70.469,114.243,1.6379671363613667e-06,2.0,0.019,51,0.9,MS230427n,1153995,0.019
1316087,134.176,-46.793,99.238,6.547608238517343e-06,0.5,0.019,52,0.9,MS230427n,1316087,0.019
1329769,178.291,-68.608,60.322,1.6330931569559942e-06,2.0,0.019,53,0.9,MS230427n,1329769,0.019
1318573,150.910,-61.799,92.844,6.367516813771292e-06,0.5,0.019,54,0.95,MS230427n,1318573,0.019
1309483,141.685,-57.354,163.291,1.5267407610748266e-06,2.0,0.018,55,0.95,MS230427n,1309483,0.018
1325546,209.848,-67.065,102.669,2.057681036077073e-06,1.399999976158142,0.017,56,0.95,MS230427n,1325546,0.017
1311609,121.384,-37.329,153.825,1.4178899818735948e-06,2.0,0.016,57,0.95,MS230427n,1311609,0.016
1295824,135.718,-53.252,174.283,1.3066534759048705e-06,2.0,0.015,58,0.95,MS230427n,1295824,0.015
1311617,122.267,-36.509,128.336,5.207788080751709e-06,0.5,0.015,59,0.95,MS230427n,1311617,0.015
1312073,121.905,-34.151,141.522,3.6587426020244475e-06,0.699999988079071,0.015,60,0.95,MS230427n,1312073,0.015
1317151,120.495,-33.747,162.633,2.369186901152373e-06,1.0,0.014,61,0.95,MS230427n,1317151,0.014
1273497,159.542,-66.104,134.683,2.347471784267074e-06,1.0,0.013,62,0.95,MS230427n,1273497,0.013
1302065,130.890,-48.386,64.713,2.188083456923041e-06,1.0,0.013,63,0.95,MS230427n,1302065,0.013
1317147,120.341,-34.599,82.898,2.1673269321487443e-06,1.0,0.012,64,0.95,MS230427n,1317147,0.012
1318739,128.000,-45.127,142.301,2.656326928544753e-06,0.800000011920929,0.012,65,0.95,MS230427n,1318739,0.012
