#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
165,117.143,-25.714,118.616,-24.364,118.650,-27.049,115.636,-27.049,115.669,-24.364,57,2.900,0,0.5,MS230427n,165,2.900
164,114.286,-25.714,115.759,-24.364,115.793,-27.049,112.779,-27.049,112.812,-24.364,40,1.475,1,0.5,MS230427n,164,1.475
40,116.129,-28.286,117.635,-26.935,117.673,-29.620,114.585,-29.620,114.624,-26.935,35,1.148,2,0.5,MS230427n,40,1.148
2926,305.714,25.714,307.221,27.049,307.188,24.364,304.241,24.364,304.207,27.049,40,1.018,3,0.5,MS230427n,2926,1.018
2927,308.571,25.714,310.078,27.049,310.045,24.364,307.098,24.364,307.064,27.049,28,0.838,4,0.9,MS230427n,2927,0.838
2799,304.186,23.143,305.661,24.479,305.632,21.794,302.741,21.794,302.711,24.479,31,0.767,5,0.9,MS230427n,2799,0.767
41,119.032,-28.286,120.538,-26.935,120.576,-29.620,117.488,-29.620,117.527,-26.935,22,0.718,6,0.9,MS230427n,41,0.718
3051,307.742,28.286,309.286,29.620,309.247,26.935,306.236,26.935,306.198,29.620,40,0.692,7,0.9,MS230427n,3051,0.692
3052,310.645,28.286,312.189,29.620,312.151,26.935,309.140,26.935,309.101,29.620,36,0.437,8,0.9,MS230427n,3052,0.437
2538,303.158,18.000,304.580,19.337,304.559,16.652,301.757,16.652,301.736,19.337,16,0.378,9,0.9,MS230427n,2538,0.378
291,114.419,-23.143,115.864,-21.794,115.893,-24.479,112.944,-24.479,112.973,-21.794,16,0.357,10,0.9,MS230427n,291,0.357
1718,295.252,2.571,296.597,3.913,296.594,1.228,293.909,1.228,293.907,3.913,21,0.291,11,0.9,MS230427n,1718,0.291
2669,302.290,20.571,303.737,21.908,303.711,19.223,300.869,19.223,300.843,21.908,10,0.281,12,0.9,MS230427n,2669,0.281
2670,305.038,20.571,306.485,21.908,306.460,19.223,303.617,19.223,303.592,21.908,16,0.203,13,0.9,MS230427n,2670,0.203
2537,300.451,18.000,301.874,19.337,301.852,16.652,299.050,16.652,299.029,19.337,11,0.188,14,0.9,MS230427n,2537,0.188
1994,294.783,7.714,296.142,9.055,296.133,6.370,293.432,6.370,293.424,9.055,15,0.159,15,0.9,MS230427n,1994,0.159
2800,306.977,23.143,308.451,24.479,308.422,21.794,305.531,21.794,305.502,24.479,14,0.156,16,0.9,MS230427n,2800,0.156
683,107.463,-15.429,108.846,-14.082,108.864,-16.767,106.061,-16.767,106.079,-14.082,19,0.133,17,0.9,MS230427n,683,0.133
551,110.977,-18.000,112.378,-16.652,112.400,-19.337,109.555,-19.337,109.577,-16.652,10,0.127,18,0.9,MS230427n,551,0.127
420,112.672,-20.571,114.093,-19.223,114.118,-21.908,111.225,-21.908,111.250,-19.223,11,0.117,19,0.9,MS230427n,420,0.117
39,113.226,-28.286,114.731,-26.935,114.770,-29.620,111.682,-29.620,111.720,-26.935,8,0.116,20,0.9,MS230427n,39,0.116
684,110.149,-15.429,111.533,-14.082,111.551,-16.767,108.748,-16.767,108.766,-14.082,13,0.095,21,0.9,MS230427n,684,0.095
1716,290.072,2.571,291.417,3.913,291.414,1.228,288.730,1.228,288.727,3.913,4,0.093,22,0.9,MS230427n,1716,0.093
3050,304.839,28.286,306.383,29.620,306.344,26.935,303.333,26.935,303.295,29.620,3,0.089,23,0.9,MS230427n,3050,0.089
419,109.924,-20.571,111.345,-19.223,111.370,-21.908,108.477,-21.908,108.502,-19.223,12,0.089,24,0.9,MS230427n,419,0.089
292,117.209,-23.143,118.655,-21.794,118.684,-24.479,115.735,-24.479,115.764,-21.794,14,0.086,25,0.95,MS230427n,292,0.086
1577,290.072,0.000,291.414,1.343,291.414,-1.343,288.729,-1.343,288.729,1.343,8,0.081,26,0.95,MS230427n,1577,0.081
1857,297.391,5.143,298.742,6.484,298.736,3.799,296.046,3.799,296.041,6.484,8,0.075,27,0.95,MS230427n,1857,0.075
290,111.628,-23.143,113.073,-21.794,113.103,-24.479,110.153,-24.479,110.182,-21.794,8,0.072,28,0.95,MS230427n,290,0.072
2404,300.896,15.429,302.297,16.767,302.279,14.082,299.512,14.082,299.494,16.767,10,0.070,29,0.95,MS230427n,2404,0.070
1856,294.783,5.143,296.133,6.484,296.128,3.799,293.438,3.799,293.432,6.484,9,0.069,30,0.95,MS230427n,1856,0.069
818,108.529,-12.857,109.899,-11.511,109.914,-14.196,107.145,-14.196,107.160,-11.511,14,0.065,31,0.95,MS230427n,818,0.065
2928,311.429,25.714,312.936,27.049,312.902,24.364,309.955,24.364,309.922,27.049,4,0.062,32,0.95,MS230427n,2928,0.062
955,110.365,-10.286,111.724,-8.940,111.735,-11.625,108.995,-11.625,109.006,-8.940,8,0.059,33,0.95,MS230427n,955,0.059
1717,292.662,2.571,294.007,3.913,294.004,1.228,291.319,1.228,291.317,3.913,4,0.057,34,0.95,MS230427n,1717,0.057
421,115.420,-20.571,116.841,-19.223,116.866,-21.908,113.973,-21.908,113.998,-19.223,10,0.056,35,0.95,MS230427n,421,0.056
954,107.737,-10.286,109.096,-8.940,109.107,-11.625,106.367,-11.625,106.379,-8.940,7,0.051,36,1.0,MS230427n,954,0.051
1091,106.957,-7.714,108.307,-6.370,108.316,-9.055,105.597,-9.055,105.606,-6.370,7,0.050,37,1.0,MS230427n,1091,0.050
2539,305.865,18.000,307.287,19.337,307.266,16.652,304.464,16.652,304.442,19.337,4,0.042,38,1.0,MS230427n,2539,0.042
817,105.882,-12.857,107.252,-11.511,107.267,-14.196,104.498,-14.196,104.513,-11.511,9,0.039,39,1.0,MS230427n,817,0.039
1995,297.391,7.714,298.750,9.055,298.742,6.370,296.041,6.370,296.032,9.055,8,0.039,40,1.0,MS230427n,1995,0.039
2668,299.542,20.571,300.989,21.908,300.963,19.223,298.121,19.223,298.095,21.908,3,0.034,41,1.0,MS230427n,2668,0.034
2133,299.562,10.286,300.932,11.625,300.921,8.940,298.203,8.940,298.192,11.625,8,0.032,42,1.0,MS230427n,2133,0.032
