#	Observing Date = 2023-04-28
#	Observatory = CBNUO
#	-18 deg sunset = 20:50
#	-18 deg sunrise = 04:00
#	Moon ra, dec = 8:31:12.09   24:21:6.98
#	Moon phase = 0.48
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |  note |
| MS230427n | 19:19:52 | 00:32:43 |    02:01 |       05:26 |   08:51 |            150 |   0.020883846671548984 |  8788 |
| MS230427n | 19:19:52 | 01:38:10 |    01:57 |       05:26 |   08:56 |            149 |   0.017029910412569627 |  9117 |
| MS230427n | 19:24:15 | 03:49:05 |    01:53 |       05:31 |   09:08 |            148 |                    0.0 |  9776 |
| MS230427n | 19:24:15 | 00:32:43 |    02:06 |       05:31 |   08:56 |            151 |   0.030494684808370177 |  8789 |
| MS230427n | 19:24:15 | 02:43:38 |    01:57 |       05:31 |   09:04 |            149 |    0.06801253020655884 |  9447 |
| MS230427n | 19:24:15 | 01:38:10 |    02:02 |       05:31 |   09:00 |            150 |                    0.0 |  9118 |
| MS230427n | 19:27:48 | 04:54:32 |    01:53 |       05:34 |   09:16 |            147 |                    0.0 | 10105 |
| MS230427n | 19:27:48 | 05:59:59 |    01:49 |       05:34 |   09:19 |            146 |                    0.0 | 10433 |
| MS230427n | 19:28:37 | 02:43:38 |    02:02 |       05:35 |   09:09 |            149 |                    0.0 |  9448 |
| MS230427n | 19:28:37 | 03:49:05 |    01:58 |       05:35 |   09:13 |            148 |                    0.0 |  9777 |
| MS230427n | 19:28:37 | 01:38:10 |    02:06 |       05:35 |   09:04 |            150 |    0.05114377881101829 |  9119 |
| MS230427n | 19:30:33 | 08:10:54 |    01:45 |       05:37 |   09:29 |            145 |   0.004783738457571179 | 11087 |
| MS230427n | 19:31:22 | 07:05:27 |    01:49 |       05:38 |   09:27 |            146 |                    0.0 | 10761 |
| MS230427n | 19:32:11 | 04:54:32 |    01:57 |       05:39 |   09:20 |            148 |                    0.0 | 10106 |
| MS230427n | 19:32:11 | 05:59:59 |    01:54 |       05:39 |   09:24 |            147 |                    0.0 | 10434 |
| MS230427n | 19:33:00 | 03:49:05 |    02:02 |       05:39 |   09:17 |            149 |  0.0037001220173425065 |  9778 |
| MS230427n | 19:33:00 | 02:43:38 |    02:06 |       05:39 |   09:13 |            150 |   0.005209755836664375 |  9449 |
| MS230427n | 19:34:09 | 09:16:21 |    01:45 |       05:41 |   09:36 |            144 |   0.009510921120919275 | 11413 |
| MS230427n | 19:34:58 | 08:10:54 |    01:49 |       05:41 |   09:34 |            145 |   0.014294659578490455 | 11088 |
| MS230427n | 19:35:46 | 07:05:27 |    01:53 |       05:42 |   09:31 |            146 |    0.09011345014952828 | 10762 |
| MS230427n | 19:36:35 | 05:59:59 |    01:58 |       05:43 |   09:28 |            147 |    0.01589676114759864 | 10435 |
| MS230427n | 19:36:35 | 04:54:32 |    02:02 |       05:43 |   09:24 |            148 |                    0.0 | 10107 |
| MS230427n | 19:37:23 | 03:49:05 |    02:06 |       05:44 |   09:21 |            149 |  0.0037001220173425065 |  9779 |
| MS230427n | 19:37:23 | 02:43:38 |    02:10 |       05:44 |   09:17 |            150 |      0.148849899978549 |  9450 |
| MS230427n | 19:37:46 | 10:21:49 |    01:45 |       05:44 |   09:43 |            143 |                    0.0 | 11738 |
| MS230427n | 19:38:35 | 09:16:21 |    01:49 |       05:45 |   09:41 |            144 |                    0.0 | 11414 |
| MS230427n | 19:39:23 | 08:10:54 |    01:53 |       05:46 |   09:38 |            145 |    0.05084300803835527 | 11089 |
| MS230427n | 19:40:11 | 07:05:27 |    01:58 |       05:47 |   09:35 |            146 |    0.07601278782554143 | 10763 |
| MS230427n | 19:40:37 | 12:32:43 |    01:41 |       05:47 |   09:53 |            141 |                    0.0 | 12384 |
| MS230427n | 19:40:58 | 04:54:32 |    02:06 |       05:48 |   09:29 |            149 |   0.002810146707850323 | 10108 |
| MS230427n | 19:40:58 | 05:59:59 |    02:02 |       05:48 |   09:32 |            148 |    0.04696721640702527 | 10436 |
| MS230427n | 19:41:25 | 11:27:16 |    01:45 |       05:48 |   09:50 |            142 |                    0.0 | 12062 |
| MS230427n | 19:41:45 | 03:49:05 |    02:11 |       05:48 |   09:26 |            150 |    0.04815295982177201 |  9780 |
| MS230427n | 19:41:45 | 02:43:38 |    02:15 |       05:48 |   09:22 |            151 |    0.02676333991227425 |  9451 |
| MS230427n | 19:42:13 | 10:21:49 |    01:49 |       05:49 |   09:48 |            143 |                    0.0 | 11739 |
| MS230427n | 19:43:00 | 09:16:21 |    01:54 |       05:50 |   09:45 |            145 |                    0.0 | 11415 |
| MS230427n | 19:43:48 | 08:10:54 |    01:58 |       05:50 |   09:43 |            146 |  0.0048950431268053075 | 11090 |
| MS230427n | 19:44:17 | 13:38:10 |    01:41 |       05:51 |   10:00 |            141 |                    0.0 | 12706 |
| MS230427n | 19:44:35 | 07:05:27 |    02:02 |       05:51 |   09:40 |            147 |   0.002210372866521533 | 10764 |
| MS230427n | 19:45:05 | 12:32:43 |    01:45 |       05:52 |   09:57 |            142 |    0.02387985657503667 | 12385 |
| MS230427n | 19:45:21 | 05:59:59 |    02:07 |       05:52 |   09:37 |            148 |   0.007034527392918373 | 10437 |
| MS230427n | 19:45:21 | 04:54:32 |    02:10 |       05:52 |   09:33 |            149 |    0.02063537752992019 | 10109 |
