   6.16  3.65623E+41
   6.39  4.19861E+41
   6.63  4.70763E+41
   6.88  5.14796E+41
   7.14  5.58871E+41
   7.41  6.02430E+41
   7.69  6.47933E+41
   7.98  7.00606E+41
   8.28  7.63781E+41
   8.59  8.36811E+41
   8.91  9.14651E+41
   9.24  1.00661E+42
   9.59  1.11203E+42
   9.95  1.21389E+42
  10.33  1.32857E+42
  10.71  1.44187E+42
  11.12  1.56754E+42
  11.53  1.68745E+42
  11.97  1.79789E+42
  12.42  1.90760E+42
  12.88  2.01705E+42
  13.37  2.11512E+42
  13.87  2.22465E+42
  14.39  2.30880E+42
  14.93  2.39756E+42
  15.49  2.47826E+42
  16.08  2.54988E+42
  16.68  2.61840E+42
  17.31  2.67690E+42
  17.96  2.71661E+42
  18.63  2.74923E+42
  19.33  2.76838E+42
  20.06  2.77298E+42
  20.81  2.75766E+42
  21.60  2.73070E+42
  22.41  2.67445E+42
  23.25  2.60145E+42
  24.12  2.51108E+42
  25.03  2.41498E+42
  25.97  2.30263E+42
  26.95  2.19198E+42
  27.96  2.06645E+42
  29.01  1.94428E+42
  30.10  1.82090E+42
  31.23  1.71036E+42
  32.40  1.60260E+42
  33.62  1.50654E+42
  34.88  1.42296E+42
  36.19  1.34930E+42
  37.55  1.27656E+42
  38.97  1.20318E+42
  40.43  1.14537E+42
  41.95  1.08267E+42
  43.53  1.02123E+42
  45.16  9.53634E+41
  46.86  8.99317E+41
  48.62  8.46686E+41
  50.45  8.01692E+41
  52.34  7.58137E+41
  54.31  7.13109E+41
  56.35  6.72917E+41
  58.47  6.31891E+41
  60.66  5.90310E+41
  62.94  5.53722E+41
  65.31  5.21036E+41
  67.76  4.86093E+41
