#	Observing Date = 2023-04-30
#	Observatory = SAO
#	-18 deg sunset = 20:56
#	-18 deg sunrise = 04:01
#	Moon ra, dec = 10:7:22.49   16:42:16.75
#	Moon phase = 0.66
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |              weight |    note |
| MS230429g | 11:55:28 | -12:03:40 |    19:37 |       21:59 |   00:22 |             39 | 0.18638145545174453 | 1152366 |
| MS230429g | 11:55:40 | -12:01:38 |    19:37 |       22:00 |   00:23 |             39 |  0.1818018734590637 | 1152865 |
| MS230429g | 11:57:27 | -12:19:23 |    19:40 |       22:01 |   00:22 |             39 | 0.11181600803201412 | 1160244 |
| MS230429g | 11:59:39 | -12:23:38 |    19:43 |       22:04 |   00:24 |             40 | 0.15629386347583654 | 1163065 |
| MS230429g | 12:13:32 |  -6:24:02 |    19:23 |       22:17 |   01:12 |             39 | 0.11652608183518552 | 1200561 |
| MS230429g | 12:25:36 |  -2:54:02 |    19:19 |       22:30 |   01:40 |             39 |  0.1433637562401069 | 1166090 |
| MS230429g | 12:27:07 |  -1:21:15 |    19:14 |       22:31 |   01:48 |             39 | 0.10354017814204719 | 1162090 |
| MS230429g | 12:45:16 |  10:11:27 |    18:51 |       22:49 |   02:47 |             39 | 0.10822063018722956 | 1041248 |
| MS230429g | 12:46:56 |  09:51:25 |    18:54 |       22:51 |   02:48 |             39 | 0.14739638533275704 | 1035969 |
| MS230429g | 12:51:29 |  13:46:54 |    18:46 |       22:55 |   03:04 |             40 | 0.10535795555198454 | 1037728 |
| MS230429g | 12:55:29 |  14:58:21 |    18:47 |       22:59 |   03:12 |             41 | 0.10179504733207505 | 1067527 |
| MS230429g | 13:04:27 |  23:40:38 |    18:32 |       23:09 |   03:45 |             42 |  0.1419554120780779 |   96473 |
| MS230429g | 13:04:56 |  17:34:08 |    18:49 |       23:09 |   03:29 |             43 | 0.11600356060531732 | 1034193 |
| MS230429g | 13:05:21 |  23:05:43 |    18:34 |       23:09 |   03:44 |             42 | 0.21053834124215587 | 1031140 |
| MS230429g | 13:06:59 |  22:44:14 |    18:37 |       23:11 |   03:45 |             43 | 0.25530746375845964 | 1039315 |
| MS230429g | 13:08:22 |  21:47:12 |    18:41 |       23:12 |   03:44 |             43 | 0.17813697963866504 | 1036129 |
| MS230429g | 13:12:10 |  22:25:15 |    18:43 |       23:16 |   03:49 |             44 |  0.3160427089524879 | 1035406 |
| MS230429g | 13:17:10 |  30:32:33 |    18:27 |       23:20 |   04:15 |             46 | 0.12663560058543352 | 1032236 |
| MS230429g | 13:17:45 |  27:13:02 |    18:36 |       23:21 |   04:07 |             45 | 0.12376232511205405 | 1062184 |
| MS230429g | 13:18:20 |  28:37:08 |    18:33 |       23:21 |   04:11 |             46 | 0.19884653343260675 | 1056214 |
| MS230429g | 13:18:28 |  31:46:38 |    18:25 |       23:21 |   04:19 |             46 |  0.1230583828780754 | 1029206 |
| MS230429g | 13:18:37 |  30:51:55 |    18:27 |       23:21 |   04:17 |             46 | 0.23559328493554846 | 1032619 |
| MS230429g | 13:18:40 |  31:32:34 |    18:26 |       23:21 |   04:19 |             46 | 0.11596234619611362 | 1034563 |
| MS230429g | 13:18:59 |  30:46:51 |    18:28 |       23:22 |   04:17 |             46 | 0.20647967616268728 | 1032876 |
| MS230429g | 13:19:56 |  29:26:52 |    18:32 |       23:23 |   04:15 |             46 |  0.1021965622754158 | 1066504 |
| MS230429g | 13:20:08 |  33:05:16 |    18:23 |       23:22 |   04:24 |             47 | 0.10611160102221705 | 1029999 |
| MS230429g | 13:20:14 |  33:08:35 |    18:23 |       23:22 |   04:24 |             47 | 0.13765428721918455 | 1031286 |
| MS230429g | 13:20:17 |  33:08:42 |    18:23 |       23:22 |   04:25 |             47 | 0.12152486329294905 |    1717 |
| MS230429g | 13:20:28 |  31:21:06 |    18:28 |       23:23 |   04:20 |             46 | 0.11354659968422325 | 1070313 |
| MS230429g | 13:21:02 |  33:20:22 |    18:24 |       23:23 |   04:26 |             47 |  0.1539763369135461 | 1031521 |
| MS230429g | 13:21:34 |  25:30:58 |    18:44 |       23:25 |   04:07 |             46 | 0.11990059983082374 | 1030776 |
| MS230429g | 13:21:56 |  28:50:39 |    18:36 |       23:25 |   04:15 |             46 | 0.23748502549374242 | 1037809 |
