#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
294,122.791,-23.143,124.236,-21.794,124.265,-24.479,121.316,-24.479,121.345,-21.794,17,2.016,0,0.5,MS230428q,294,2.016
293,120.000,-23.143,121.445,-21.794,121.475,-24.479,118.525,-24.479,118.555,-21.794,11,0.585,1,0.9,MS230428q,293,0.585
555,121.805,-18.000,123.205,-16.652,123.227,-19.337,120.382,-19.337,120.404,-16.652,15,0.374,2,0.9,MS230428q,555,0.374
424,123.664,-20.571,125.086,-19.223,125.111,-21.908,122.218,-21.908,122.243,-19.223,7,0.345,3,0.9,MS230428q,424,0.345
295,125.581,-23.143,127.027,-21.794,127.056,-24.479,124.107,-24.479,124.136,-21.794,8,0.250,4,0.9,MS230428q,295,0.250
167,122.857,-25.714,124.331,-24.364,124.364,-27.049,121.350,-27.049,121.384,-24.364,5,0.241,5,0.9,MS230428q,167,0.241
166,120.000,-25.714,121.473,-24.364,121.507,-27.049,118.493,-27.049,118.527,-24.364,5,0.164,6,0.9,MS230428q,166,0.164
43,124.839,-28.286,126.344,-26.935,126.383,-29.620,123.295,-29.620,123.333,-26.935,9,0.154,7,0.95,MS230428q,43,0.154
554,119.098,-18.000,120.499,-16.652,120.520,-19.337,117.675,-19.337,117.697,-16.652,4,0.106,8,0.95,MS230428q,554,0.106
688,120.896,-15.429,122.279,-14.082,122.297,-16.767,119.494,-16.767,119.512,-14.082,3,0.057,9,1.0,MS230428q,688,0.057
422,118.168,-20.571,119.589,-19.223,119.615,-21.908,116.721,-21.908,116.747,-19.223,4,0.052,10,1.0,MS230428q,422,0.052
957,115.620,-10.286,116.979,-8.940,116.991,-11.625,114.250,-11.625,114.262,-8.940,2,0.050,11,1.0,MS230428q,957,0.050
168,125.714,-25.714,127.188,-24.364,127.221,-27.049,124.207,-27.049,124.241,-24.364,2,0.036,12,1.0,MS230428q,168,0.036
956,112.993,-10.286,114.351,-8.940,114.363,-11.625,111.622,-11.625,111.634,-8.940,2,0.015,13,1.0,MS230428q,956,0.015
42,121.935,-28.286,123.441,-26.935,123.479,-29.620,120.392,-29.620,120.430,-26.935,4,0.014,14,1.0,MS230428q,42,0.014
44,127.742,-28.286,129.247,-26.935,129.286,-29.620,126.198,-29.620,126.236,-26.935,1,0.010,15,1.0,MS230428q,44,0.010
821,116.471,-12.857,117.840,-11.511,117.855,-14.196,115.086,-14.196,115.101,-11.511,1,0.009,16,1.0,MS230428q,821,0.009
687,118.209,-15.429,119.593,-14.082,119.611,-16.767,116.807,-16.767,116.825,-14.082,1,0.007,17,1.0,MS230428q,687,0.007
820,113.824,-12.857,115.193,-11.511,115.208,-14.196,112.439,-14.196,112.454,-11.511,1,0.005,18,1.0,MS230428q,820,0.005
822,119.118,-12.857,120.487,-11.511,120.502,-14.196,117.733,-14.196,117.748,-11.511,1,0.004,19,1.0,MS230428q,822,0.004
553,116.391,-18.000,117.792,-16.652,117.813,-19.337,114.969,-19.337,114.990,-16.652,1,0.001,20,1.0,MS230428q,553,0.001
686,115.522,-15.429,116.906,-14.082,116.924,-16.767,114.121,-16.767,114.139,-14.082,1,0.000,21,1.0,MS230428q,686,0.000
423,120.916,-20.571,122.337,-19.223,122.363,-21.908,119.469,-21.908,119.495,-19.223,1,0.000,22,1.0,MS230428q,423,0.000
556,124.511,-18.000,125.912,-16.652,125.934,-19.337,123.089,-19.337,123.110,-16.652,2,0.000,23,1.0,MS230428q,556,0.000
1094,114.783,-7.714,116.133,-6.370,116.142,-9.055,113.424,-9.055,113.432,-6.370,0,0.000,24,1.0,MS230428q,1094,0.000
169,128.571,-25.714,130.045,-24.364,130.078,-27.049,127.064,-27.049,127.098,-24.364,0,0.000,25,1.0,MS230428q,169,0.000
958,118.248,-10.286,119.607,-8.940,119.618,-11.625,116.878,-11.625,116.890,-8.940,0,0.000,26,1.0,MS230428q,958,0.000
425,126.412,-20.571,127.834,-19.223,127.859,-21.908,124.966,-21.908,124.991,-19.223,0,0.000,27,1.0,MS230428q,425,0.000
