name,ra,dec,d_L,prob_vol,stmass,prob_vol_x_stmass,rank,confidence,obj,note,weight
1151593,100.775,-74.236,100.964,2.1575027716310623e-05,9.0,1.000,0,0.5,MS230428q,1151593,1.000
1152207,74.342,-75.445,87.314,2.146371344630173e-05,8.0,0.884,1,0.5,MS230428q,1152207,0.884
1152784,73.996,-75.541,85.751,2.1254955449446598e-05,8.0,0.876,2,0.5,MS230428q,1152784,0.876
1151019,79.897,-77.729,77.829,1.2617441935153608e-05,10.0,0.650,3,0.5,MS230428q,1151019,0.650
1161366,129.258,-49.908,117.017,1.2128657283470537e-05,9.0,0.562,4,0.5,MS230428q,1161366,0.562
1154780,100.857,-74.257,99.616,2.1902604252222726e-05,4.900000095367432,0.553,5,0.5,MS230428q,1154780,0.553
1313625,129.628,-35.993,100.667,9.296832159373526e-06,10.0,0.479,6,0.5,MS230428q,1313625,0.479
1152343,74.322,-75.421,82.774,2.108568836266192e-05,4.300000190734863,0.467,7,0.5,MS230428q,1152343,0.467
1331881,124.741,-67.503,97.774,7.366751244847627e-06,10.0,0.379,8,0.5,MS230428q,1331881,0.379
1152664,97.082,-74.261,82.703,2.2460176484978394e-05,3.0,0.347,9,0.5,MS230428q,1152664,0.347
1154579,101.073,-74.277,95.221,2.2326198465607873e-05,3.0,0.345,10,0.5,MS230428q,1154579,0.345
1153046,122.645,-22.709,82.940,1.2681084680594965e-05,5.199999809265137,0.340,11,0.5,MS230428q,1153046,0.340
1151527,121.531,-22.564,76.083,1.023966514097104e-05,6.400000095367432,0.337,12,0.5,MS230428q,1151527,0.337
1151661,124.741,-67.503,110.712,6.472202113085606e-06,10.0,0.333,13,0.5,MS230428q,1151661,0.333
1154897,127.912,-59.784,97.263,1.5588570740044395e-05,4.0,0.321,14,0.5,MS230428q,1154897,0.321
1295943,127.413,-35.435,101.881,1.1652985254763039e-05,5.0,0.300,15,0.5,MS230428q,1295943,0.300
1261768,114.401,-66.120,92.226,9.885656451334007e-06,5.699999809265137,0.290,16,0.5,MS230428q,1261768,0.290
1159304,100.775,-74.215,108.926,1.7856275623944393e-05,3.0999999046325684,0.285,17,0.5,MS230428q,1159304,0.285
1329329,121.350,-22.641,99.066,6.150035975524701e-06,9.0,0.285,18,0.5,MS230428q,1329329,0.285
1153112,121.287,-67.587,109.990,1.366653173172955e-05,4.0,0.282,19,0.5,MS230428q,1153112,0.282
1152715,121.869,-22.551,84.188,1.1639318633547671e-05,4.5,0.270,20,0.5,MS230428q,1152715,0.270
1155543,114.723,-66.630,118.596,8.568355886329815e-06,5.900000095367432,0.260,21,0.5,MS230428q,1155543,0.260
1335073,128.764,-49.436,112.831,1.2565670564456849e-05,4.0,0.259,22,0.5,MS230428q,1335073,0.259
1261625,122.503,-64.937,83.880,1.6750470010225087e-05,3.0,0.259,23,0.5,MS230428q,1261625,0.259
1152454,44.527,-74.457,76.923,2.4380629100030015e-05,2.0,0.251,24,0.5,MS230428q,1152454,0.251
1155864,116.700,-67.315,80.317,1.6768248426756633e-05,2.9000000953674316,0.250,25,0.5,MS230428q,1155864,0.250
1152797,124.597,-67.611,116.089,5.2376682781796576e-06,9.0,0.243,26,0.5,MS230428q,1152797,0.243
1154867,127.972,-59.782,96.792,1.5091659765527906e-05,3.0,0.233,27,0.5,MS230428q,1154867,0.233
1157386,100.948,-73.675,97.039,2.3783645968026525e-05,1.899999976158142,0.233,28,0.5,MS230428q,1157386,0.233
1169813,110.919,-71.031,113.373,1.7322702974688905e-05,2.5999999046325684,0.232,29,0.5,MS230428q,1169813,0.232
2014911,102.615,-72.571,91.704,2.2455597872648837e-05,2.0,0.231,30,0.5,MS230428q,2014911,0.231
1155321,101.025,-75.082,103.618,1.489635187730302e-05,3.0,0.230,31,0.5,MS230428q,1155321,0.230
1160518,74.791,-75.573,83.327,2.1260469482083045e-05,2.0999999046325684,0.230,32,0.5,MS230428q,1160518,0.230
1302026,128.765,-49.436,92.967,1.4712959052507614e-05,3.0,0.227,33,0.5,MS230428q,1302026,0.227
1329366,127.156,-37.221,74.467,8.275978809504014e-06,5.0,0.213,34,0.5,MS230428q,1329366,0.213
1263039,111.360,-71.246,105.840,2.0330907653622306e-05,2.0,0.209,35,0.5,MS230428q,1263039,0.209
1209188,114.401,-66.120,95.242,1.0047599925021264e-05,4.0,0.207,36,0.5,MS230428q,1209188,0.207
