#	Observing Date = 2023-04-29
#	Observatory = LOAO
#	-18 deg sunset = 20:31
#	-18 deg sunrise = 04:09
#	Moon ra, dec = 9:51:41.29   18:13:49.25
#	Moon phase = 0.63
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                weight |    note |
| MS230428l | 22:06:58 | 52:20:24 |    02:35 |       08:01 |   13:27 |            109 |  0.002559546701653287 |   58091 |
| MS230428l | 22:07:10 | 52:24:38 |    02:36 |       08:01 |   13:27 |            109 |   0.02805541023549712 |   14682 |
| MS230428l | 22:08:07 | 52:22:37 |    02:37 |       08:02 |   13:28 |            109 |   0.01967150195754257 |   58093 |
| MS230428l | 22:09:57 | 51:55:20 |    02:39 |       08:04 |   13:29 |            110 |   0.02414763868333243 |   70734 |
| MS230428l | 22:10:40 | 50:44:55 |    02:42 |       08:05 |   13:28 |            111 |  0.018384360558696536 |   70743 |
| MS230428l | 22:13:01 | 51:23:57 |    02:43 |       08:07 |   13:31 |            110 |  0.020630163814464333 |   70744 |
| MS230428l | 22:13:08 | 50:30:59 |    02:45 |       08:08 |   13:30 |            111 |  0.013947988362613602 |   70745 |
| MS230428l | 22:13:18 | 49:49:23 |    02:46 |       08:08 |   13:29 |            112 |  0.006806149000440098 | 1040966 |
| MS230428l | 22:13:26 | 50:30:15 |    02:45 |       08:08 |   13:30 |            111 |  0.024320389042277908 |   70749 |
| MS230428l | 22:19:00 | 51:55:53 |    02:48 |       08:13 |   13:38 |            109 |   0.02679517020872636 |   81805 |
| MS230428l | 22:21:29 | 52:28:20 |    02:50 |       08:16 |   13:42 |            109 | 0.0051791359424151265 |   80781 |
| MS230428l | 22:25:28 | 51:22:14 |    02:56 |       08:20 |   13:44 |            110 |  0.004295365375225139 |   38554 |
| MS230428l | 22:27:08 | 51:34:06 |    02:57 |       08:21 |   13:46 |            110 |  0.012509781738005864 |   77600 |
| MS230428l | 22:28:12 | 50:45:59 |    02:59 |       08:22 |   13:45 |            110 |   0.00420518744674837 |   84196 |
| MS230428l | 22:28:12 | 50:45:59 |    02:59 |       08:22 |   13:45 |            110 | 0.0045359109631901645 | 1034965 |
| MS230428l | 22:30:33 | 51:41:41 |    03:00 |       08:25 |   13:49 |            109 |  0.006288514181065907 |   36392 |
| MS230428l | 22:30:53 | 52:48:35 |    02:59 |       08:25 |   13:52 |            108 |  0.049166561890689464 |    9104 |
==============================================================================================================
