#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
4993,74.675,-11.455,75.277,-10.862,75.280,-12.045,74.070,-12.045,74.073,-10.862,19,2.228,0,0.5,MS230428l,4993,2.228
9242,66.748,2.727,67.340,3.319,67.340,2.136,66.156,2.136,66.155,3.319,5,1.683,1,0.5,MS230428l,9242,1.683
4671,74.907,-12.545,75.511,-11.953,75.514,-13.136,74.299,-13.136,74.302,-11.953,10,1.624,2,0.5,MS230428l,4671,1.624
6944,71.341,-4.909,71.935,-4.317,71.936,-5.500,70.747,-5.500,70.748,-4.317,13,1.113,3,0.5,MS230428l,6944,1.113
6616,71.341,-6.000,71.936,-5.408,71.937,-6.591,70.746,-6.591,70.747,-5.408,3,0.938,4,0.5,MS230428l,6616,0.938
7599,68.936,-2.727,69.528,-2.136,69.529,-3.319,68.344,-3.319,68.344,-2.136,13,0.701,5,0.5,MS230428l,7599,0.701
8585,67.842,0.545,68.434,1.137,68.433,-0.046,67.250,-0.046,67.250,1.137,13,0.700,6,0.5,MS230428l,8585,0.700
6617,72.439,-6.000,73.033,-5.408,73.034,-6.591,71.844,-6.591,71.845,-5.408,8,0.658,7,0.9,MS230428l,6617,0.658
7601,71.125,-2.727,71.716,-2.136,71.717,-3.319,70.532,-3.319,70.533,-2.136,13,0.536,8,0.9,MS230428l,7601,0.536
4350,75.140,-13.636,75.747,-13.044,75.750,-14.227,74.530,-14.227,74.533,-13.044,11,0.482,9,0.9,MS230428l,4350,0.482
4670,73.789,-12.545,74.393,-11.953,74.396,-13.136,73.181,-13.136,73.184,-11.953,11,0.309,10,0.9,MS230428l,4670,0.309
2155,80.649,-21.273,81.282,-20.680,81.287,-21.863,80.012,-21.863,80.017,-20.680,9,0.295,11,0.9,MS230428l,2155,0.295
6945,72.439,-4.909,73.032,-4.317,73.033,-5.500,71.845,-5.500,71.846,-4.317,13,0.270,12,0.9,MS230428l,6945,0.270
9241,65.653,2.727,66.246,3.319,66.245,2.136,65.062,2.136,65.061,3.319,8,0.243,13,0.9,MS230428l,9241,0.243
5966,75.092,-8.182,75.689,-7.590,75.690,-8.773,74.494,-8.773,74.495,-7.590,12,0.204,14,0.9,MS230428l,5966,0.204
3083,76.815,-18.000,77.435,-17.408,77.439,-18.591,76.191,-18.591,76.195,-17.408,9,0.201,15,0.9,MS230428l,3083,0.201
7274,73.313,-3.818,73.905,-3.226,73.906,-4.409,72.720,-4.409,72.721,-3.226,13,0.190,16,0.9,MS230428l,7274,0.190
3084,77.962,-18.000,78.582,-17.408,78.586,-18.591,77.338,-18.591,77.342,-17.408,2,0.180,17,0.9,MS230428l,3084,0.180
