|       obj |   ra_hms |   dec_dms | filter | exptime | count | binning |              weight |    note | scheduled |    name |       ra |      dec |        d_L |               prob_vol | stmass |   prob_vol_x_stmass | rank | confidence |                                                 mainTarget |                                                                         FixedTarget |                               id |            moonsep |                    rise |                    transit |                     set | maxalt |
| MS230429p | 08:11:01 |  05:05:14 |      r |     180 |     3 |       1 |                 1.0 |  110596 |     False |  110596 |  122.757 |   5.0873 | 134.740134 | 3.6508281373491357e-06 |   20.0 |                 1.0 |    0 |        0.5 |    Target[name=MS230429p, ra[deg]=122.757, dec[deg]=5.0873 |    <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (122.757, 5.0873)> | eb87a311acee4f0a9473926d5ed04afe | 29.762036614679975 |                         | 2023-04-29 07:47:59.172944 |                         |  50.67 |
| MS230429p | 06:46:03 |  29:20:53 |      r |     180 |     3 |       1 |  0.9761028412451814 | 1024838 |     False | 1024838 | 101.5147 |  29.3483 |   68.58513 | 1.0964873598403929e-05 |    6.5 |  0.9761028412451814 |    1 |        0.5 |  Target[name=MS230429p, ra[deg]=101.5147, dec[deg]=29.3483 |  <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (101.5147, 29.3483)> | 45c9f660381647f283c53965d4366a13 | 46.042049926439795 |                         | 2023-04-29 06:23:27.403873 |                         |   19.9 |
| MS230429p | 05:10:15 |  40:39:58 |      r |     180 |     3 |       1 |  0.9257077411923267 |   73940 |     False |   73940 |  77.5651 |  40.6662 | 108.578852 |  6.759200991221941e-06 |   10.0 |  0.9257077411923267 |    2 |        0.5 |   Target[name=MS230429p, ra[deg]=77.5651, dec[deg]=40.6662 |   <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (77.5651, 40.6662)> | 6b7cb4bc95e04b2ba339bf2b6465a718 |  65.81753486983709 |                         | 2023-04-29 04:48:01.525294 |                         |  -1.38 |
| MS230429p | 07:36:37 |  17:53:02 |      r |     180 |     3 |       1 |  0.8830510928481525 | 1024725 |     False | 1024725 | 114.1563 |   17.884 |  71.830343 |   8.71315870840555e-06 |    7.4 |  0.8830510928481525 |    3 |        0.5 |   Target[name=MS230429p, ra[deg]=114.1563, dec[deg]=17.884 |   <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (114.1563, 17.884)> | 300516b4324f427aa36b55b2683c4e96 | 34.475173517015314 |                         | 2023-04-29 07:13:44.540555 |                         |  35.57 |
| MS230429p | 05:51:13 |  37:54:02 |      r |     180 |     3 |       1 |  0.7116935867828607 |     566 |     False |     566 |  87.8063 |  37.9007 |  98.719224 | 1.2991367027022384e-05 |    4.0 |  0.7116935867828607 |    4 |        0.5 |   Target[name=MS230429p, ra[deg]=87.8063, dec[deg]=37.9007 |   <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (87.8063, 37.9007)> | a5b4ca4cb9ac4980ba5028b724147bff | 57.907408787910796 |                         | 2023-04-29 05:28:50.257496 |                         |   6.19 |
| MS230429p | 05:48:22 |  38:41:37 |      r |     180 |     3 |       1 |  0.6689391942041554 |     783 |     False |     783 |  87.0924 |  38.6937 |  90.173468 | 1.2210924134372562e-05 |    4.0 |  0.6689391942041554 |    5 |        0.5 |   Target[name=MS230429p, ra[deg]=87.0924, dec[deg]=38.6937 |   <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (87.0924, 38.6937)> | fa97cfc3d76d43f3bbdf163b3679977a |  58.49753989211878 |                         | 2023-04-29 05:26:00.653789 |                         |   5.22 |
| MS230429p | 07:34:36 |  18:16:53 |      r |     180 |     3 |       1 |  0.6581735162103516 | 1025492 |     False | 1025492 | 113.6515 |  18.2815 |  72.549128 |  9.423064009973762e-06 |    5.1 |  0.6581735162103516 |    6 |        0.5 |  Target[name=MS230429p, ra[deg]=113.6515, dec[deg]=18.2815 |  <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (113.6515, 18.2815)> | ceb009e49d04439e98ed624515045ced | 34.919582047675824 |                         | 2023-04-29 07:11:44.854059 |                         |   35.0 |
| MS230429p | 08:11:01 |  05:05:14 |      r |     180 |     3 |       1 |  0.5661229096902516 | 1025110 |     False | 1025110 | 122.7566 |   5.0873 |  135.91009 | 3.4447018504501387e-06 |   12.0 |  0.5661229096902516 |    7 |        0.5 |   Target[name=MS230429p, ra[deg]=122.7566, dec[deg]=5.0873 |   <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (122.7566, 5.0873)> | dd67e504faae49fca43fa0da0ce64afc |  29.76239176101778 |                         | 2023-04-29 07:47:59.078396 |                         |  50.67 |
| MS230429p | 04:50:06 |  45:03:05 |      r |     180 |     3 |       1 |  0.5495665032415279 |   82931 |     False |   82931 |  72.5279 |  45.0516 |  96.841876 |  3.647957555467316e-06 |   11.0 |  0.5495665032415279 |    8 |        0.5 |   Target[name=MS230429p, ra[deg]=72.5279, dec[deg]=45.0516 |   <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (72.5279, 45.0516)> | 84b37730e18c4b168ad583a0aa2eb244 |  69.23109461645487 |                         | 2023-04-29 04:27:59.049097 |                         |  -7.02 |
| MS230429p | 08:14:25 |  04:20:32 |      r |     180 |     3 |       1 |  0.5392156472217378 | 1026907 |     False | 1026907 | 123.6054 |   4.3423 | 153.702853 |  9.842937732381698e-07 |   40.0 |  0.5392156472217378 |    9 |        0.5 |   Target[name=MS230429p, ra[deg]=123.6054, dec[deg]=4.3423 |   <FixedTarget "MS230429p" at SkyCoord (ICRS): (ra, dec) in deg (123.6054, 4.3423)> | 2acceab86b5846d7a1fd2a7e423185f7 |  29.36251561561422 |                         | 2023-04-29 07:51:19.186866 |                         |  51.67 |
