#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
20769,44.615,45.273,45.465,45.861,45.447,44.678,43.784,44.678,43.766,45.861,52,3.785,0,0.5,MS230429p,20769,3.785
20787,72.308,45.273,73.157,45.861,73.140,44.678,71.476,44.678,71.458,45.861,69,3.501,1,0.5,MS230429p,20787,3.501
20532,45.378,44.182,46.211,44.770,46.195,43.587,44.562,43.587,44.545,44.770,90,3.098,2,0.5,MS230429p,20532,3.098
9951,122.927,4.909,123.521,5.500,123.520,4.317,122.334,4.317,122.333,5.500,26,3.045,3,0.5,MS230429p,9951,3.045
20550,72.605,44.182,73.438,44.770,73.422,43.587,71.788,43.587,71.772,44.770,30,2.371,4,0.5,MS230429p,20550,2.371
7324,128.024,-3.818,128.617,-3.226,128.618,-4.409,127.431,-4.409,127.432,-3.226,32,2.265,5,0.5,MS230429p,7324,2.265
21002,43.826,46.364,44.693,46.952,44.674,45.769,42.978,45.769,42.960,46.952,52,2.160,6,0.5,MS230429p,21002,2.160
21231,43.200,47.455,44.085,48.043,44.065,46.860,42.335,46.860,42.315,48.043,59,2.036,7,0.5,MS230429p,21231,2.036
20545,65.042,44.182,65.875,44.770,65.859,43.587,64.225,43.587,64.209,44.770,28,1.677,8,0.5,MS230429p,20545,1.677
21010,56.348,46.364,57.214,46.952,57.196,45.769,55.500,45.769,55.481,46.952,33,1.674,9,0.5,MS230429p,21010,1.674
20768,43.077,45.273,43.926,45.861,43.909,44.678,42.245,44.678,42.228,45.861,46,1.608,10,0.5,MS230429p,20768,1.608
16838,101.793,28.909,102.473,29.499,102.465,28.316,101.121,28.316,101.114,29.499,15,1.556,11,0.5,MS230429p,16838,1.556
20546,66.555,44.182,67.388,44.770,67.371,43.587,65.738,43.587,65.721,44.770,26,1.474,12,0.5,MS230429p,20546,1.474
13815,113.503,18.000,114.127,18.591,114.123,17.408,112.883,17.408,112.879,18.591,26,1.349,13,0.5,MS230429p,13815,1.349
15359,110.495,23.455,111.143,24.045,111.137,22.862,109.853,22.862,109.847,24.045,13,1.297,14,0.5,MS230429p,15359,1.297
10811,347.890,7.091,348.487,7.682,348.485,6.499,347.295,6.499,347.293,7.682,79,1.293,15,0.5,MS230429p,10811,1.293
20778,58.462,45.273,59.311,45.861,59.293,44.678,57.630,44.678,57.612,45.861,24,1.270,16,0.5,MS230429p,20778,1.270
20063,74.332,42.000,75.135,42.589,75.121,41.406,73.543,41.406,73.529,42.589,12,1.240,17,0.5,MS230429p,20063,1.240
13074,350.972,14.727,351.585,15.318,351.582,14.135,350.362,14.135,350.359,15.318,190,1.199,18,0.5,MS230429p,13074,1.199
9625,125.836,3.818,126.429,4.409,126.428,3.226,125.243,3.226,125.243,4.409,60,1.139,19,0.5,MS230429p,9625,1.139
21000,40.696,46.364,41.562,46.952,41.544,45.769,39.848,45.769,39.829,46.952,40,1.128,20,0.5,MS230429p,21000,1.128
15356,106.931,23.455,107.578,24.045,107.573,22.862,106.289,22.862,106.283,24.045,19,1.095,21,0.5,MS230429p,15356,1.095
20551,74.118,44.182,74.951,44.770,74.934,43.587,73.301,43.587,73.285,44.770,17,1.090,22,0.5,MS230429p,20551,1.090
21005,48.522,46.364,49.388,46.952,49.370,45.769,47.674,45.769,47.655,46.952,15,1.081,23,0.5,MS230429p,21005,1.081
21001,42.261,46.364,43.127,46.952,43.109,45.769,41.413,45.769,41.394,46.952,44,1.069,24,0.5,MS230429p,21001,1.069
21013,61.043,46.364,61.910,46.952,61.891,45.769,60.196,45.769,60.177,46.952,13,1.069,25,0.5,MS230429p,21013,1.069
19815,77.450,40.909,78.240,41.498,78.226,40.315,76.674,40.315,76.660,41.498,5,1.054,26,0.5,MS230429p,19815,1.054
20788,73.846,45.273,74.695,45.861,74.678,44.678,73.014,44.678,72.997,45.861,33,1.053,27,0.5,MS230429p,20788,1.053
20549,71.092,44.182,71.926,44.770,71.909,43.587,70.276,43.587,70.259,44.770,27,1.051,28,0.5,MS230429p,20549,1.051
20770,46.154,45.273,47.003,45.861,46.986,44.678,45.322,44.678,45.305,45.861,32,1.042,29,0.5,MS230429p,20770,1.042
7983,129.119,-1.636,129.710,-1.045,129.710,-2.228,128.527,-2.228,128.527,-1.045,35,1.040,30,0.5,MS230429p,7983,1.040
17689,92.571,32.182,93.275,32.771,93.266,31.588,91.877,31.588,91.868,32.771,15,1.003,31,0.5,MS230429p,17689,1.003
20062,72.874,42.000,73.678,42.589,73.663,41.406,72.086,41.406,72.071,42.589,7,0.985,32,0.5,MS230429p,20062,0.985
7653,128.024,-2.727,128.616,-2.136,128.617,-3.319,127.432,-3.319,127.432,-2.136,29,0.978,33,0.5,MS230429p,7653,0.978
21230,41.600,47.455,42.485,48.043,42.465,46.860,40.735,46.860,40.715,48.043,52,0.974,34,0.5,MS230429p,21230,0.974
19819,83.187,40.909,83.977,41.498,83.963,40.315,82.412,40.315,82.398,41.498,6,0.932,35,0.5,MS230429p,19819,0.932
15054,110.588,22.364,111.231,22.954,111.225,21.771,109.951,21.771,109.946,22.954,13,0.932,36,0.5,MS230429p,15054,0.932
20283,35.556,43.091,36.373,43.680,36.358,42.497,34.753,42.497,34.738,43.680,64,0.925,37,0.5,MS230429p,20283,0.925
14127,111.923,19.091,112.551,19.681,112.547,18.498,111.299,18.498,111.295,19.681,8,0.925,38,0.5,MS230429p,14127,0.925
20547,68.067,44.182,68.900,44.770,68.884,43.587,67.251,43.587,67.234,44.770,20,0.922,39,0.5,MS230429p,20547,0.922
17970,94.874,33.273,95.586,33.862,95.576,32.679,94.171,32.679,94.161,33.862,3,0.919,40,0.5,MS230429p,17970,0.919
9950,121.829,4.909,122.423,5.500,122.422,4.317,121.236,4.317,121.235,5.500,31,0.914,41,0.5,MS230429p,9950,0.914
13816,114.650,18.000,115.274,18.591,115.270,17.408,114.030,17.408,114.026,18.591,5,0.913,42,0.5,MS230429p,13816,0.913
11463,348.923,9.273,349.523,9.864,349.521,8.681,348.325,8.681,348.323,9.864,54,0.903,43,0.5,MS230429p,11463,0.903
11257,120.738,9.273,121.339,9.864,121.337,8.681,120.140,8.681,120.138,9.864,44,0.891,44,0.5,MS230429p,11257,0.891
11464,350.031,9.273,350.631,9.864,350.629,8.681,349.432,8.681,349.430,9.864,40,0.850,45,0.5,MS230429p,11464,0.850
19310,87.568,38.727,88.332,39.316,88.320,38.133,86.816,38.133,86.803,39.316,6,0.827,46,0.5,MS230429p,19310,0.827
20777,56.923,45.273,57.772,45.861,57.755,44.678,56.091,44.678,56.074,45.861,13,0.824,47,0.5,MS230429p,20777,0.824
20766,40.000,45.273,40.849,45.861,40.832,44.678,39.168,44.678,39.151,45.861,39,0.817,48,0.5,MS230429p,20766,0.817
