#id,ra,dec,ra1,dec1,ra2,dec2,ra3,dec3,ra4,dec4,n_hostgalaxy,prob_vol_x_stmass,rank,confidence,obj,note,weight
35929,122.655,5.154,123.069,5.566,123.068,4.742,122.241,4.742,122.241,5.566,21,3.005,0,0.5,MS230429p,35929,3.005
30492,127.947,-4.361,128.360,-3.949,128.360,-4.773,127.534,-4.773,127.534,-3.949,25,1.757,1,0.5,MS230429p,30492,1.757
49271,101.818,29.736,102.295,30.147,102.291,29.323,101.346,29.323,101.342,30.147,5,1.347,2,0.5,MS230429p,49271,1.347
46016,110.239,23.392,110.690,23.803,110.687,22.979,109.792,22.979,109.789,23.803,5,1.155,3,0.5,MS230429p,46016,1.155
48872,101.053,28.943,101.525,29.354,101.522,28.530,100.584,28.530,100.580,29.354,8,1.077,4,0.5,MS230429p,48872,1.077
41579,351.000,14.670,351.427,15.081,351.425,14.257,350.575,14.257,350.573,15.081,149,1.073,5,0.5,MS230429p,41579,1.073
35480,125.563,4.361,125.976,4.773,125.976,3.949,125.150,3.949,125.149,4.773,40,1.002,6,0.5,MS230429p,35480,1.002
30945,127.947,-3.568,128.360,-3.156,128.360,-3.980,127.534,-3.980,127.534,-3.156,13,0.995,7,0.5,MS230429p,30945,0.995
48873,101.955,28.943,102.428,29.354,102.424,28.530,101.486,28.530,101.482,29.354,8,0.984,8,0.5,MS230429p,48873,0.984
43037,113.903,17.841,114.337,18.253,114.335,17.429,113.471,17.429,113.469,18.253,7,0.981,9,0.5,MS230429p,43037,0.981
43468,112.761,18.634,113.197,19.046,113.195,18.222,112.327,18.222,112.325,19.046,11,0.976,10,0.5,MS230429p,43468,0.976
31854,129.251,-1.982,129.663,-1.570,129.663,-2.394,128.839,-2.394,128.839,-1.570,23,0.935,11,0.5,MS230429p,31854,0.935
46012,106.794,23.392,107.245,23.803,107.242,22.979,106.347,22.979,106.344,23.803,10,0.907,12,0.5,MS230429p,46012,0.907
37565,347.228,7.533,347.644,7.945,347.644,7.121,346.813,7.121,346.812,7.945,43,0.902,13,0.5,MS230429p,37565,0.902
38915,349.554,9.912,349.972,10.324,349.971,9.500,349.136,9.500,349.135,10.324,38,0.854,14,0.5,MS230429p,38915,0.854
38627,118.125,9.912,118.544,10.324,118.543,9.500,117.707,9.500,117.706,10.324,20,0.853,15,0.5,MS230429p,38627,0.853
43469,113.596,18.634,114.032,19.046,114.030,18.222,113.163,18.222,113.160,19.046,13,0.842,16,0.5,MS230429p,43469,0.842
45597,110.571,22.599,111.019,23.011,111.016,22.187,110.126,22.187,110.124,23.011,5,0.714,17,0.5,MS230429p,45597,0.714
43897,111.608,19.427,112.046,19.839,112.044,19.015,111.173,19.015,111.170,19.839,5,0.697,18,0.5,MS230429p,43897,0.697
45175,110.638,21.806,111.083,22.218,111.081,21.394,110.196,21.394,110.193,22.218,11,0.685,19,0.5,MS230429p,45175,0.685
38467,349.577,9.119,349.995,9.531,349.994,8.707,349.160,8.707,349.159,9.531,27,0.632,20,0.5,MS230429p,38467,0.632
31398,127.665,-2.775,128.078,-2.363,128.078,-3.187,127.253,-3.187,127.253,-2.363,14,0.572,21,0.5,MS230429p,31398,0.572
38181,120.267,9.119,120.685,9.531,120.684,8.707,119.850,8.707,119.850,9.531,21,0.558,22,0.5,MS230429p,38181,0.558
36380,121.858,5.947,122.273,6.359,122.272,5.535,121.444,5.535,121.444,6.359,14,0.545,23,0.5,MS230429p,36380,0.545
35478,123.974,4.361,124.387,4.773,124.386,3.949,123.561,3.949,123.560,4.773,7,0.545,24,0.5,MS230429p,35478,0.545
32758,126.079,-0.396,126.491,0.016,126.491,-0.808,125.667,-0.808,125.667,0.016,12,0.538,25,0.5,MS230429p,32758,0.538
46429,106.442,24.185,106.895,24.596,106.892,23.772,105.992,23.772,105.989,24.596,6,0.516,26,0.5,MS230429p,46429,0.516
48069,103.111,27.357,103.577,27.768,103.573,26.944,102.649,26.944,102.646,27.768,11,0.513,27,0.5,MS230429p,48069,0.513
43467,111.926,18.634,112.362,19.046,112.359,18.222,111.492,18.222,111.490,19.046,4,0.504,28,0.5,MS230429p,43467,0.504
35928,121.858,5.154,122.272,5.566,122.272,4.742,121.445,4.742,121.444,5.566,18,0.483,29,0.5,MS230429p,35928,0.483
31399,128.458,-2.775,128.870,-2.363,128.871,-3.187,128.046,-3.187,128.046,-2.363,9,0.462,30,0.5,MS230429p,31399,0.462
30493,128.742,-4.361,129.155,-3.949,129.155,-4.773,128.328,-4.773,128.329,-3.949,13,0.460,31,0.5,MS230429p,30493,0.460
35026,124.768,3.568,125.181,3.980,125.181,3.156,124.356,3.156,124.355,3.980,11,0.455,32,0.5,MS230429p,35026,0.455
37566,348.027,7.533,348.443,7.945,348.442,7.121,347.611,7.121,347.611,7.945,37,0.455,33,0.5,MS230429p,37566,0.455
31850,126.079,-1.982,126.491,-1.570,126.492,-2.394,125.667,-2.394,125.667,-1.570,15,0.453,34,0.5,MS230429p,31850,0.453
41139,351.041,13.877,351.466,14.288,351.464,13.464,350.617,13.464,350.616,14.288,47,0.453,35,0.5,MS230429p,41139,0.453
28687,129.313,-7.533,129.728,-7.121,129.729,-7.945,128.897,-7.945,128.897,-7.121,14,0.451,36,0.5,MS230429p,28687,0.451
37732,120.800,8.326,121.217,8.738,121.216,7.914,120.384,7.914,120.383,8.738,14,0.421,37,0.5,MS230429p,37732,0.421
33213,126.872,0.396,127.284,0.808,127.284,-0.016,126.460,-0.016,126.460,0.808,9,0.421,38,0.5,MS230429p,33213,0.421
29138,129.313,-6.740,129.727,-6.328,129.728,-7.152,128.897,-7.152,128.898,-6.328,13,0.420,39,0.5,MS230429p,29138,0.420
37568,349.623,7.533,350.039,7.945,350.038,7.121,349.208,7.121,349.207,7.945,25,0.409,40,0.5,MS230429p,37568,0.409
46014,108.517,23.392,108.967,23.803,108.964,22.979,108.069,22.979,108.066,23.803,13,0.389,41,0.5,MS230429p,46014,0.389
31853,128.458,-1.982,128.870,-1.570,128.870,-2.394,128.046,-2.394,128.046,-1.570,20,0.387,42,0.5,MS230429p,31853,0.387
28692,133.304,-7.533,133.719,-7.121,133.720,-7.945,132.888,-7.945,132.889,-7.121,16,0.387,43,0.5,MS230429p,28692,0.387
35475,121.589,4.361,122.003,4.773,122.002,3.949,121.176,3.949,121.176,4.773,12,0.379,44,0.5,MS230429p,35475,0.379
21648,136.581,-20.220,137.019,-19.808,137.021,-20.632,136.141,-20.632,136.143,-19.808,17,0.359,45,0.5,MS230429p,21648,0.359
885,279.612,-77.313,281.429,-76.894,281.549,-77.718,277.675,-77.718,277.794,-76.894,15,0.358,46,0.5,MS230429p,885,0.358
38630,120.536,9.912,120.954,10.324,120.953,9.500,120.118,9.500,120.117,10.324,36,0.352,47,0.5,MS230429p,38630,0.352
44747,107.576,21.013,108.019,21.425,108.017,20.601,107.136,20.601,107.134,21.425,12,0.347,48,0.5,MS230429p,44747,0.347
34395,344.141,1.982,344.553,2.394,344.553,1.570,343.729,1.570,343.729,2.394,9,0.347,49,0.5,MS230429p,34395,0.347
39074,117.584,10.705,118.004,11.117,118.003,10.293,117.165,10.293,117.164,11.117,10,0.341,50,0.5,MS230429p,39074,0.341
37280,119.734,7.533,120.150,7.945,120.149,7.121,119.319,7.121,119.318,7.945,11,0.338,51,0.5,MS230429p,37280,0.338
15925,144.923,-31.322,145.403,-30.909,145.407,-31.733,144.439,-31.733,144.443,-30.909,19,0.333,52,0.5,MS230429p,15925,0.333
29588,128.230,-5.947,128.644,-5.535,128.645,-6.359,127.816,-6.359,127.816,-5.535,10,0.330,53,0.5,MS230429p,29588,0.330
49164,4.545,29.736,5.022,30.147,5.018,29.323,4.073,29.323,4.069,30.147,43,0.327,54,0.5,MS230429p,49164,0.327
26259,338.919,-12.291,339.340,-11.878,339.341,-12.702,338.497,-12.702,338.498,-11.878,6,0.325,55,0.5,MS230429p,26259,0.325
36830,120.532,6.740,120.947,7.152,120.947,6.328,120.118,6.328,120.117,7.152,9,0.324,56,0.5,MS230429p,36830,0.324
38466,348.775,9.119,349.193,9.531,349.192,8.707,348.358,8.707,348.357,9.531,22,0.323,57,0.5,MS230429p,38466,0.323
47252,102.732,25.771,103.191,26.182,103.188,25.358,102.276,25.358,102.273,26.182,9,0.321,58,0.5,MS230429p,47252,0.321
37731,120.000,8.326,120.417,8.738,120.416,7.914,119.584,7.914,119.583,8.738,11,0.320,59,0.5,MS230429p,37731,0.320
25815,338.871,-13.084,339.294,-12.671,339.295,-13.495,338.448,-13.495,338.449,-12.671,6,0.316,60,0.5,MS230429p,25815,0.316
21649,137.424,-20.220,137.862,-19.808,137.864,-20.632,136.984,-20.632,136.986,-19.808,12,0.305,61,0.5,MS230429p,21649,0.305
991,274.128,-76.520,275.844,-76.102,275.950,-76.925,272.307,-76.925,272.413,-76.102,12,0.293,62,0.5,MS230429p,991,0.293
1586,189.065,-72.555,190.408,-72.138,190.471,-72.962,187.659,-72.962,187.721,-72.138,15,0.288,63,0.5,MS230429p,1586,0.288
44326,112.131,20.220,112.571,20.632,112.569,19.808,111.693,19.808,111.691,20.632,6,0.287,64,0.5,MS230429p,44326,0.287
38465,347.973,9.119,348.391,9.531,348.390,8.707,347.556,8.707,347.556,9.531,12,0.271,65,0.5,MS230429p,38465,0.271
46013,107.656,23.392,108.106,23.803,108.103,22.979,107.208,22.979,107.205,23.803,12,0.269,66,0.5,MS230429p,46013,0.269
26897,133.691,-10.705,134.110,-10.293,134.111,-11.117,133.271,-11.117,133.273,-10.293,7,0.268,67,0.5,MS230429p,26897,0.268
42018,351.781,15.463,352.209,15.874,352.207,15.050,351.354,15.050,351.352,15.874,30,0.268,68,0.5,MS230429p,42018,0.268
