#	Observing Date = 2023-04-30
#	Observatory = LOAO
#	-18 deg sunset = 20:32
#	-18 deg sunrise = 04:07
#	Moon ra, dec = 10:37:19.48   13:31:11.0
#	Moon phase = 0.72
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |              weight |    note |
| MS230429p | 06:47:17 | 33:34:02 |    11:49 |       16:43 |   21:33 |             55 | 0.07395557458246288 | 1024628 |
| MS230429p | 06:53:21 | 30:16:39 |    12:01 |       16:49 |   21:33 |             53 | 0.12245191050305446 | 1031568 |
| MS230429p | 06:59:47 | 27:34:07 |    12:13 |       16:54 |   21:34 |             51 | 0.08559955448910292 | 1035463 |
| MS230429p | 07:06:14 | 23:35:06 |    12:27 |       16:59 |   21:32 |             50 | 0.44969359683008625 | 1028815 |
| MS230429p | 07:06:36 | 23:45:37 |    12:27 |       17:00 |   21:33 |             50 | 0.08402482989565245 |   79062 |
| MS230429p | 07:06:36 | 23:45:37 |    12:27 |       17:00 |   21:33 |             50 | 0.08174631497828597 |   94966 |
| MS230429p | 07:06:40 | 23:53:36 |    12:27 |       17:00 |   21:33 |             50 | 0.16547048317195812 | 1033382 |
| MS230429p | 07:10:28 | 22:17:19 |    12:34 |       17:03 |   21:34 |             49 | 0.13697460897808572 | 1035659 |
| MS230429p | 07:11:07 | 25:54:55 |    12:27 |       17:03 |   21:42 |             49 | 0.07756492711026813 | 1026638 |
| MS230429p | 07:11:29 | 23:42:10 |    12:32 |       17:04 |   21:38 |             49 | 0.23079242461592406 | 1033028 |
| MS230429p | 07:13:56 | 23:14:21 |    12:35 |       17:06 |   21:39 |             48 |  0.3222371049687199 | 1029162 |
| MS230429p | 07:17:45 | 24:30:49 |    12:37 |       17:10 |   21:46 |             47 | 0.11429849312002398 |     921 |
| MS230429p | 07:20:22 | 22:54:24 |    12:42 |       17:13 |   21:45 |             46 | 0.07594705644405621 |   87089 |
| MS230429p | 07:20:49 | 23:22:05 |    12:42 |       17:14 |   21:46 |             46 | 0.07241195122895876 | 1037841 |
| MS230429p | 07:20:53 | 23:19:02 |    12:42 |       17:14 |   21:46 |             46 | 0.30199731471394115 | 1027465 |
| MS230429p | 07:21:26 | 23:11:16 |    12:43 |       17:15 |   21:47 |             46 | 0.33921094279497044 | 1027493 |
| MS230429p | 07:21:34 | 23:32:55 |    12:42 |       17:15 |   21:47 |             46 |  0.4414622524036818 | 1025323 |
| MS230429p | 07:22:11 | 18:53:26 |    12:53 |       17:15 |   21:38 |             46 |  0.1363121064976179 | 1032808 |
| MS230429p | 07:22:43 | 21:30:47 |    12:48 |       17:16 |   21:44 |             46 | 0.10030020707166196 | 1027410 |
| MS230429p | 07:22:43 | 21:29:00 |    12:48 |       17:16 |   21:44 |             46 | 0.17529135479284827 |    1069 |
| MS230429p | 07:22:47 | 21:31:45 |    12:48 |       17:16 |   21:44 |             46 | 0.10188697232417607 |   34252 |
| MS230429p | 07:22:51 | 22:35:21 |    12:46 |       17:16 |   21:47 |             46 | 0.49782692144957896 | 1025654 |
| MS230429p | 07:23:07 | 22:12:28 |    12:47 |       17:17 |   21:46 |             46 |  0.2055162931583598 | 1030215 |
| MS230429p | 07:23:35 | 21:51:24 |    12:48 |       17:17 |   21:46 |             46 | 0.07667461757352984 |   94993 |
| MS230429p | 07:25:01 | 23:46:59 |    12:45 |       17:19 |   21:51 |             45 | 0.10402729239448008 | 1025780 |
| MS230429p | 07:25:20 | 19:10:38 |    12:55 |       17:19 |   21:42 |             45 |   0.394990672428559 | 1025041 |
| MS230429p | 07:25:37 | 19:07:40 |    12:56 |       17:19 |   21:42 |             45 |  0.2961580888947068 | 1025929 |
| MS230429p | 07:26:13 | 18:44:34 |    12:57 |       17:20 |   21:42 |             45 | 0.14042116036921629 | 1038832 |
| MS230429p | 07:26:17 | 18:44:38 |    12:57 |       17:20 |   21:42 |             45 | 0.08584368894155917 |   47695 |
| MS230429p | 07:27:47 | 20:23:53 |    12:55 |       17:22 |   21:47 |             45 | 0.07195545038432945 |   12105 |
| MS230429p | 07:28:24 | 18:24:15 |    13:00 |       17:22 |   21:43 |             44 |  0.2756731162408463 | 1032316 |
| MS230429p | 07:29:27 | 20:03:17 |    12:57 |       17:23 |   21:48 |             44 | 0.09786640142225085 | 1027339 |
| MS230429p | 07:31:12 | 18:14:38 |    13:03 |       17:25 |   21:46 |             44 | 0.21086501091996104 | 1030337 |
| MS230429p | 07:31:22 | 18:54:21 |    13:02 |       17:25 |   21:47 |             44 | 0.11335042016796713 | 1030998 |
| MS230429p | 07:31:47 | 18:17:16 |    13:04 |       17:25 |   21:46 |             44 |  0.2903949633386504 | 1028092 |
| MS230429p | 07:31:56 | 18:19:59 |    13:04 |       17:26 |   21:47 |             44 | 0.19045041687476133 | 1026769 |
| MS230429p | 07:32:44 | 18:36:17 |    13:04 |       17:26 |   21:48 |             43 |  0.1346264399810477 | 1035951 |
| MS230429p | 07:33:09 | 19:11:58 |    13:03 |       17:27 |   21:50 |             43 | 0.14588163316436598 | 1028026 |
| MS230429p | 07:34:36 | 18:16:53 |    13:06 |       17:28 |   21:49 |             43 |  0.6581735162103516 | 1025492 |
| MS230429p | 07:35:56 | 18:02:56 |    13:08 |       17:29 |   21:50 |             43 | 0.08522465321425968 | 1041105 |
| MS230429p | 07:36:37 | 17:53:02 |    13:09 |       17:30 |   21:50 |             43 |  0.8830510928481525 | 1024725 |
| MS230429p | 07:37:20 | 19:38:13 |    13:06 |       17:31 |   21:55 |             42 | 0.07451373531949887 | 1027187 |
| MS230429p | 07:38:41 | 16:42:31 |    13:14 |       17:32 |   21:50 |             42 |  0.1262847365556608 | 1028425 |
| MS230429p | 07:39:57 | 13:14:48 |    13:23 |       17:33 |   21:43 |             42 | 0.11855026078121382 | 1037086 |
| MS230429p | 07:40:24 | 14:49:02 |    13:20 |       17:34 |   21:47 |             42 | 0.11681012621949549 | 1037214 |
| MS230429p | 07:40:29 | 13:52:18 |    13:22 |       17:34 |   21:45 |             42 | 0.17960371626346863 | 1026521 |
==============================================================================================================
