#	Observing Date = 2023-04-29
#	Observatory = CBNUO
#	-18 deg sunset = 20:51
#	-18 deg sunrise = 03:58
#	Moon ra, dec = 9:20:22.24   20:57:35.4
#	Moon phase = 0.57
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |       dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |  note |
| MS230428r | 04:28:14 |  72:32:43 |    07:15 |       14:35 |   21:54 |             65 |    0.05250193465748729 | 25107 |
| MS230428r | 04:30:00 |  73:38:10 |    07:08 |       14:37 |   22:05 |             65 |    0.11593464094140189 | 25208 |
| MS230428r | 04:40:00 |  71:27:16 |    07:35 |       14:46 |   21:58 |             64 |     0.2518061818207304 | 25001 |
| MS230428r | 04:42:21 |  72:32:43 |    07:29 |       14:49 |   22:08 |             64 |     0.0674063997065461 | 25108 |
| MS230428r | 04:45:00 |  73:38:10 |    07:23 |       14:52 |   22:20 |             64 |    0.09288480731088833 | 25209 |
| MS230428r | 04:50:31 |  70:21:49 |    07:53 |       14:57 |   22:01 |             62 |    0.16680471842784675 | 24889 |
| MS230428r | 04:53:20 |  71:27:16 |    07:48 |       15:00 |   22:11 |             63 |    0.06223321184758644 | 25002 |
| MS230428r | 04:56:28 |  72:32:43 |    07:43 |       15:03 |   22:22 |             63 |    0.31832336238979636 | 25109 |
| MS230428r | 04:57:08 |  68:10:54 |    08:12 |       15:03 |   21:54 |             61 |     0.1660924263884396 | 24646 |
| MS230428r | 05:00:00 |  69:16:21 |    08:09 |       15:06 |   22:04 |             61 |     0.3482761503199191 | 24771 |
| MS230428r | 05:00:00 |  73:38:10 |    07:38 |       15:07 |   22:35 |             63 |   0.003919212439171774 | 25210 |
| MS230428r | 05:03:09 |  70:21:49 |    08:05 |       15:09 |   22:14 |             61 |    0.10056280748309332 | 24890 |
| MS230428r | 05:06:40 |  71:27:16 |    08:02 |       15:13 |   22:24 |             62 |    0.02463595914388761 | 25003 |
| MS230428r | 05:07:47 |  67:05:27 |    08:29 |       15:14 |   21:59 |             60 |     0.1511453805390563 | 24517 |
| MS230428r | 05:08:34 |  68:10:54 |    08:24 |       15:15 |   22:06 |             60 |    0.12184310853124249 | 24647 |
| MS230428r | 05:10:35 |  72:32:43 |    07:58 |       15:17 |   22:36 |             62 |    0.05133389236022925 | 25110 |
| MS230428r | 05:12:00 |  69:16:21 |    08:21 |       15:18 |   22:15 |             60 |    0.11254359943948064 | 24772 |
| MS230428r | 05:15:00 |  73:38:10 |    07:53 |       15:22 |   22:50 |             62 |   0.005363316804798123 | 25211 |
| MS230428r | 05:15:47 |  70:21:49 |    08:18 |       15:22 |   22:26 |             60 |    0.18819387587072134 | 24891 |
| MS230428r | 05:18:46 |  67:05:27 |    08:40 |       15:25 |   22:10 |             59 |    0.03163754864105009 | 24518 |
| MS230428r | 05:20:00 |  71:27:16 |    08:15 |       15:26 |   22:38 |             61 |     0.4072706856161622 | 25004 |
| MS230428r | 05:20:00 |  68:10:54 |    08:35 |       15:26 |   22:17 |             59 |    0.03685695254364577 | 24648 |
| MS230428r | 05:24:00 |  69:16:21 |    08:33 |       15:30 |   22:27 |             59 |    0.05391299693500548 | 24773 |
| MS230428r | 05:24:42 |  72:32:43 |    08:12 |       15:31 |   22:51 |             61 |    0.25595229679413467 | 25111 |
| MS230428r | 05:28:25 |  70:21:49 |    08:31 |       15:35 |   22:39 |             59 |     0.1285700867116334 | 24892 |
| MS230428r | 05:29:46 |  67:05:27 |    08:51 |       15:36 |   22:21 |             58 |    0.12305536135335764 | 24519 |
| MS230428r | 05:30:00 |  73:38:10 |    08:08 |       15:37 |   23:05 |             61 |    0.02695806096116831 | 25212 |
| MS230428r | 05:31:25 |  68:10:54 |    08:47 |       15:38 |   22:28 |             58 |     0.2390761226346614 | 24649 |
| MS230428r | 05:33:20 |  71:27:16 |    08:28 |       15:40 |   22:51 |             60 |    0.05994033783876716 | 25005 |
| MS230428r | 05:36:00 |  69:16:21 |    08:45 |       15:42 |   22:39 |             58 |    0.17886366356482905 | 24774 |
| MS230428r | 05:38:49 |  72:32:43 |    08:26 |       15:45 |   23:05 |             60 |    0.02996755181957706 | 25112 |
| MS230428r | 05:40:45 |  67:05:27 |    09:02 |       15:47 |   22:32 |             57 |   0.010715377618851435 | 24520 |
| MS230428r | 05:41:03 |  70:21:49 |    08:43 |       15:47 |   22:51 |             59 |   0.030227366651377187 | 24893 |
| MS230428r | 05:42:51 |  68:10:54 |    08:58 |       15:49 |   22:40 |             57 |    0.07980402640431455 | 24650 |
| MS230428r | 05:45:00 |  73:38:10 |    08:23 |       15:51 |   23:20 |             60 | 0.00032668162128764676 | 25213 |
| MS230428r | 05:46:40 |  71:27:16 |    08:42 |       15:53 |   23:04 |             59 |    0.01292092723631002 | 25006 |
| MS230428r | 05:48:00 |  69:16:21 |    08:57 |       15:54 |   22:51 |             57 |     0.3033497257727878 | 24775 |
| MS230428r | 05:51:45 |  67:05:27 |    09:13 |       15:58 |   22:43 |             56 |    0.04097442019167314 | 24521 |
| MS230428r | 05:52:56 |  72:32:43 |    08:40 |       15:59 |   23:19 |             59 |   0.002863799659197181 | 25113 |
| MS230428r | 05:53:41 |  70:21:49 |    08:56 |       16:00 |   23:04 |             58 |   0.011328244703344939 | 24894 |
| MS230428r | 05:54:17 |  68:10:54 |    09:09 |       16:00 |   22:51 |             56 |     0.0448591696446128 | 24651 |
| MS230428r | 06:00:00 |  69:16:21 |    09:09 |       16:06 |   23:03 |             57 |   0.026258054630965172 | 24776 |
| MS230428r | 06:00:00 |  71:27:16 |    08:55 |       16:06 |   23:18 |             58 |   0.049626124367693834 | 25007 |
| MS230428r | 06:02:44 |  67:05:27 |    09:24 |       16:09 |   22:54 |             55 |    0.03257290873499601 | 24522 |
| MS230428r | 06:05:42 |  68:10:54 |    09:21 |       16:12 |   23:03 |             56 |   0.015464984546063274 | 24652 |
| MS230428r | 06:06:18 |  70:21:49 |    09:09 |       16:13 |   23:16 |             57 |     0.0529485266942856 | 24895 |
| MS230428r | 06:07:03 |  72:32:43 |    08:54 |       16:13 |   23:33 |             58 |   0.005209011220489689 | 25114 |
| MS230428r | 06:12:00 |  69:16:21 |    09:21 |       16:18 |   23:15 |             56 |    0.13336702953363225 | 24777 |
| MS230428r | 06:13:20 |  71:27:16 |    09:08 |       16:20 |   23:31 |             57 |    0.13168691491387596 | 25008 |
| MS230428r | 06:13:44 |  67:05:27 |    09:35 |       16:20 |   23:05 |             54 |     0.0373979871315033 | 24523 |
| MS230428r | 06:17:08 |  68:10:54 |    09:32 |       16:23 |   23:14 |             55 |   0.004872888617340374 | 24653 |
| MS230428r | 06:18:56 |  70:21:49 |    09:21 |       16:25 |   23:29 |             56 |   0.005533270542384916 | 24896 |
| MS230428r | 06:21:10 |  72:32:43 |    09:08 |       16:27 |   23:47 |             57 |   0.009145471685578051 | 25115 |
| MS230428r | 06:24:00 |  69:16:21 |    09:33 |       16:30 |   23:27 |             55 |   0.008927210034611914 | 24778 |
| MS230428r | 06:24:43 |  67:05:27 |    09:46 |       16:31 |   23:16 |             53 |     0.0316878243443626 | 24524 |
| MS230428r | 06:26:40 |  71:27:16 |    09:22 |       16:33 |   23:44 |             56 |    0.02765834623320975 | 25009 |
| MS230428r | 06:28:34 |  68:10:54 |    09:44 |       16:34 |   23:25 |             54 |    0.05445028468361136 | 24654 |
| MS230428r | 06:28:54 |  65:59:59 |    09:55 |       16:35 |   23:14 |             52 |   0.009048201516297654 | 24389 |
| MS230428r | 06:31:34 |  70:21:49 |    09:34 |       16:38 |   23:41 |             55 |   0.007043296818989507 | 24897 |
| MS230428r | 06:35:43 |  67:05:27 |    09:57 |       16:42 |   23:26 |             53 |   0.015921393142584454 | 24525 |
| MS230428r | 06:36:00 |  69:16:21 |    09:45 |       16:42 |   23:39 |             54 |    0.01134923805467995 | 24779 |
| MS230428r | 06:39:24 |  65:59:59 |    10:06 |       16:45 |   23:25 |             52 |    0.06307223239341374 | 24390 |
| MS230428r | 06:40:00 |  71:27:16 |    09:35 |       16:46 |   23:57 |             55 |    0.03258232590569289 | 25010 |
| MS230428r | 06:40:00 |  68:10:54 |    09:55 |       16:46 |   23:37 |             53 |    0.07845939930767366 | 24655 |
| MS230428r | 06:44:12 |  70:21:49 |    09:46 |       16:50 |   23:54 |             54 |   0.007063057055728347 | 24898 |
| MS230428r | 06:46:43 |  67:05:27 |    10:08 |       16:53 |   23:37 |             52 |   0.007699424403228918 | 24526 |
| MS230428r | 06:48:00 |  69:16:21 |    09:57 |       16:54 |   23:51 |             53 |    0.00971787270372609 | 24780 |
| MS230428r | 06:49:55 |  65:59:59 |    10:16 |       16:56 |   23:35 |             51 |   0.006847004321514374 | 24391 |
| MS230428r | 06:51:25 |  68:10:54 |    10:07 |       16:57 |   23:48 |             52 |   0.020628579435229603 | 24656 |
| MS230428r | 06:56:50 |  70:21:49 |    09:59 |       17:03 |   00:07 |             54 |    0.01953365366147648 | 24899 |
| MS230428r | 06:57:42 |  67:05:27 |    10:19 |       17:03 |   23:48 |             51 |   0.007410285541861337 | 24527 |
| MS230428r | 07:00:00 |  69:16:21 |    10:09 |       17:06 |   00:03 |             53 |  0.0013383913086479865 | 24781 |
| MS230428r | 07:00:26 |  65:59:59 |    10:27 |       17:06 |   23:46 |             50 |   0.038075055198098874 | 24392 |
| MS230428r | 07:02:51 |  68:10:54 |    10:18 |       17:09 |   23:59 |             52 |   0.014725370158281825 | 24657 |
| MS230428r | 07:08:42 |  67:05:27 |    10:30 |       17:14 |   23:59 |             50 |   0.006208663931478431 | 24528 |
| MS230428r | 07:10:56 |  65:59:59 |    10:37 |       17:17 |   23:56 |             49 |  0.0029542114151911085 | 24393 |
| MS230428r | 07:12:00 |  69:16:21 |    10:21 |       17:18 |   00:15 |             52 |  0.0032074462044906892 | 24782 |
| MS230428r | 07:13:00 |  64:54:32 |    10:44 |       17:19 |   23:53 |             48 |    0.09079624479560364 | 24252 |
| MS230428r | 07:14:17 |  68:10:54 |    10:29 |       17:20 |   00:11 |             51 |   0.008397600903069824 | 24658 |
| MS230428r | 07:19:41 |  67:05:27 |    10:41 |       17:25 |   00:10 |             50 |   0.004722403150360985 | 24529 |
| MS230428r | 07:21:27 |  65:59:59 |    10:47 |       17:27 |   00:07 |             49 |  3.906365875745692e-07 | 24394 |
| MS230428r | 07:23:04 |  64:54:32 |    10:54 |       17:29 |   00:03 |             48 |   0.009413782180797919 | 24253 |
| MS230428r | 07:24:00 |  69:16:21 |    10:33 |       17:30 |   00:27 |             51 |   0.005973162631511304 | 24783 |
| MS230428r | 07:25:42 |  68:10:54 |    10:41 |       17:31 |   00:22 |             50 |   0.001096367548221646 | 24659 |
| MS230428r | 07:30:41 |  67:05:27 |    10:52 |       17:36 |   00:21 |             49 |   0.011151566933002486 | 24530 |
| MS230428r | 07:31:58 |  65:59:59 |    10:58 |       17:38 |   00:17 |             48 |     0.1561271175371215 | 24395 |
| MS230428r | 07:33:08 |  64:54:32 |    11:04 |       17:39 |   00:13 |             47 |     0.8560729709637218 | 24254 |
| MS230428r | 07:37:08 |  68:10:54 |    10:52 |       17:43 |   00:33 |             50 |   0.014280135301821146 | 24660 |
| MS230428r | 07:37:17 |  63:49:05 |    11:13 |       17:43 |   00:13 |             46 |    0.07344430067149589 | 24108 |
| MS230428r | 07:41:40 |  67:05:27 |    11:03 |       17:47 |   00:32 |             49 |   0.020132294371712052 | 24531 |
| MS230428r | 07:42:28 |  65:59:59 |    11:08 |       17:48 |   00:28 |             48 |    0.09579232780885953 | 24396 |
| MS230428r | 07:43:13 |  64:54:32 |    11:14 |       17:49 |   00:23 |             47 |    0.10436314561985498 | 24255 |
| MS230428r | 07:47:01 |  63:49:05 |    11:22 |       17:52 |   00:22 |             45 |   0.003116154209613524 | 24109 |
| MS230428r | 07:52:59 |  65:59:59 |    11:19 |       17:58 |   00:38 |             47 |    0.12470547927748962 | 24397 |
| MS230428r | 07:53:17 |  64:54:32 |    11:24 |       17:59 |   00:33 |             46 |    0.06966781042093242 | 24256 |
| MS230428r | 07:56:45 |  63:49:05 |    11:32 |       18:02 |   00:32 |             45 |     0.1615770558794798 | 24110 |
| MS230428r | 07:56:52 |  62:43:38 |    11:37 |       18:02 |   00:28 |             44 |    0.10682887907917278 | 23958 |
| MS230428r | 08:03:21 |  64:54:32 |    11:34 |       18:09 |   00:43 |             46 |   0.048066093518866114 | 24257 |
| MS230428r | 08:06:14 |  62:43:38 |    11:46 |       18:12 |   00:37 |             43 |    0.16617866126178676 | 23959 |
| MS230428r | 08:06:29 |  63:49:05 |    11:42 |       18:12 |   00:42 |             44 |    0.06023954849549252 | 24111 |
| MS230428r | 08:15:35 |  62:43:38 |    11:55 |       18:21 |   00:46 |             43 |    0.25335817337325783 | 23960 |
| MS230428r | 08:16:12 |  63:49:05 |    11:52 |       18:21 |   00:51 |             44 |    0.11004932091757098 | 24112 |
| MS230428r | 08:18:06 |  61:38:10 |    12:02 |       18:23 |   00:44 |             42 |                    0.0 | 23803 |
| MS230428r | 08:24:56 |  62:43:38 |    12:05 |       18:30 |   00:56 |             43 |    0.45384614098421366 | 23961 |
| MS230428r | 08:27:10 |  61:38:10 |    12:11 |       18:32 |   00:53 |             42 |   0.024286277413998306 | 23804 |
| MS230428r | 11:44:40 |  02:43:38 |    18:16 |       21:49 |   01:21 |             40 |    0.04311527390803757 |  9342 |
| MS230428r | 11:44:40 |  03:49:05 |    18:12 |       21:49 |   01:25 |             39 |   0.051464492890049736 |  9671 |
| MS230428r | 11:46:49 |  04:54:32 |    18:10 |       21:51 |   01:31 |             39 |    0.06687165615108998 | 10000 |
| MS230428r | 11:49:03 |  02:43:38 |    18:20 |       21:53 |   01:26 |             41 |   0.010353589011465476 |  9343 |
| MS230428r | 11:49:03 |  01:38:10 |    18:24 |       21:53 |   01:21 |             41 |    0.02298318843630382 |  9014 |
| MS230428r | 11:49:03 |  03:49:05 |    18:16 |       21:53 |   01:30 |             40 |   0.004901265112122278 |  9672 |
| MS230428r | 11:51:13 |  04:54:32 |    18:14 |       21:55 |   01:36 |             40 |    0.00880760030992152 | 10001 |
| MS230428r | 11:53:26 |  -1:38:10 |    18:42 |       21:57 |   01:13 |             44 |   0.016400931529024422 |  8028 |
| MS230428r | 11:53:26 |  01:38:10 |    18:29 |       21:57 |   01:26 |             42 |    0.01949301866645632 |  9015 |
| MS230428r | 11:53:26 |  -2:43:38 |    18:46 |       21:57 |   01:08 |             44 |   0.002633569032397029 |  7699 |
| MS230428r | 11:53:26 |  00:32:43 |    18:37 |       21:57 |   01:17 |             43 |   0.004142837999835273 |  8357 |
