   6.16  2.83861E+42
   6.39  3.00926E+42
   6.63  3.08024E+42
   6.88  3.23188E+42
   7.14  3.34454E+42
   7.41  3.46220E+42
   7.69  3.61066E+42
   7.98  3.72430E+42
   8.28  3.87933E+42
   8.59  4.00391E+42
   8.91  4.13782E+42
   9.24  4.26454E+42
   9.59  4.41008E+42
   9.95  4.55126E+42
  10.33  4.66114E+42
  10.71  4.80427E+42
  11.12  4.91894E+42
  11.53  5.06325E+42
  11.97  5.16223E+42
  12.42  5.29239E+42
  12.88  5.39439E+42
  13.37  5.49425E+42
  13.87  5.58439E+42
  14.39  5.66470E+42
  14.93  5.73054E+42
  15.49  5.77458E+42
  16.07  5.81854E+42
  16.68  5.84460E+42
  17.30  5.85037E+42
  17.95  5.84678E+42
  18.63  5.82459E+42
  19.33  5.79279E+42
  20.06  5.73659E+42
  20.81  5.69183E+42
  21.59  5.61982E+42
  22.40  5.52677E+42
  23.24  5.43074E+42
  24.12  5.31994E+42
  25.02  5.20397E+42
  25.96  5.05862E+42
  26.94  4.91465E+42
  27.95  4.75725E+42
  29.00  4.58642E+42
  30.09  4.39875E+42
  31.22  4.20845E+42
  32.40  4.00008E+42
  33.61  3.79382E+42
  34.88  3.58636E+42
  36.19  3.36284E+42
  37.55  3.14163E+42
  38.96  2.93830E+42
  40.42  2.73212E+42
  41.94  2.52623E+42
  43.52  2.33544E+42
  45.15  2.16005E+42
  46.85  1.98815E+42
  48.61  1.83340E+42
  50.43  1.68435E+42
  52.33  1.57236E+42
  54.30  1.46984E+42
  56.34  1.37891E+42
  58.45  1.29634E+42
  60.65  1.21689E+42
  62.93  1.14284E+42
  65.29  1.07412E+42
  67.75  1.00760E+42
  70.29  9.46663E+41
  72.93  8.86247E+41
  75.67  8.30877E+41
  78.52  7.71846E+41
  81.47  7.19502E+41
