   6.16  2.08768E+42
   6.39  2.41087E+42
   6.63  2.61177E+42
   6.88  2.97582E+42
   7.14  3.22902E+42
   7.41  3.64626E+42
   7.69  3.95352E+42
   7.98  4.41314E+42
   8.28  4.81494E+42
   8.59  5.30490E+42
   8.91  5.74994E+42
   9.24  6.26879E+42
   9.59  6.76299E+42
   9.95  7.29591E+42
  10.33  7.85543E+42
  10.71  8.40951E+42
  11.12  8.98234E+42
  11.53  9.56037E+42
  11.97  1.01518E+43
  12.42  1.07154E+43
  12.88  1.13025E+43
  13.37  1.18094E+43
  13.87  1.23626E+43
  14.39  1.27905E+43
  14.93  1.31743E+43
  15.49  1.35046E+43
  16.07  1.37736E+43
  16.68  1.39490E+43
  17.30  1.40808E+43
  17.95  1.41099E+43
  18.63  1.41230E+43
  19.33  1.40114E+43
  20.06  1.38476E+43
  20.81  1.36217E+43
  21.59  1.33199E+43
  22.40  1.29284E+43
  23.24  1.24845E+43
  24.12  1.20131E+43
  25.02  1.14886E+43
  25.96  1.09090E+43
  26.94  1.03271E+43
  27.95  9.72684E+42
  29.00  9.14850E+42
  30.09  8.58486E+42
  31.22  8.07692E+42
  32.40  7.57598E+42
  33.61  7.15638E+42
  34.88  6.76318E+42
  36.19  6.39734E+42
  37.55  6.07932E+42
  38.96  5.78985E+42
  40.42  5.50848E+42
  41.94  5.22658E+42
  43.52  4.94082E+42
  45.15  4.66634E+42
  46.85  4.38020E+42
  48.61  4.10277E+42
  50.43  3.83032E+42
  52.33  3.57176E+42
  54.30  3.33128E+42
  56.34  3.10118E+42
  58.45  2.89176E+42
  60.65  2.70085E+42
  62.93  2.52991E+42
  65.29  2.36075E+42
  67.75  2.21390E+42
  70.29  2.07179E+42
  72.93  1.93838E+42
  75.67  1.81141E+42
  78.52  1.69232E+42
  81.47  1.57962E+42
