#	Observing Date = 2023-04-29
#	Observatory = SAO
#	-18 deg sunset = 20:55
#	-18 deg sunrise = 04:03
#	Moon ra, dec = 9:20:30.43   20:56:55.93
#	Moon phase = 0.57
#	Moon seperation limit = 40
#	Altitude limit = 30
==============================================================================================================
|      name |       ra |      dec | rise(LT) | transit(LT) | set(LT) | moon_dist(deg) |                 weight |    note |
| MS230428o | 00:02:21 | 77:15:25 |    01:59 |       10:08 |   18:18 |             79 |   0.008760875012919214 |    3906 |
| MS230428o | 00:02:53 | 75:30:02 |    02:22 |       10:09 |   17:55 |             80 |    0.01810548221419585 |   51980 |
| MS230428o | 00:26:11 | 75:06:01 |    02:50 |       10:32 |   18:14 |             79 |  0.0027627106912475868 |   53327 |
| MS230428o | 00:33:05 | 77:41:32 |    02:23 |       10:39 |   18:56 |             77 |   0.019527088201801462 |   71458 |
| MS230428o | 00:38:42 | 76:38:05 |    02:44 |       10:45 |   18:45 |             78 |    0.01050779822333384 |   71462 |
| MS230428o | 01:02:14 | 79:01:17 |    02:27 |       11:09 |   19:50 |             75 |   0.016073223275436047 |   52936 |
| MS230428o | 01:06:35 | 77:50:33 |    02:54 |       11:13 |   19:32 |             76 |    0.04543408241785832 |   63280 |
| MS230428o | 01:17:10 | 79:06:19 |    02:40 |       11:24 |   20:07 |             75 |  0.0062679825313744515 |   61727 |
| MS230428o | 03:02:49 | 79:29:54 |    04:22 |       13:14 |   22:06 |             70 |  0.0003187282693194215 | 5304544 |
| MS230428o | 03:03:15 | 79:38:58 |    04:19 |       13:15 |   22:10 |             70 |   0.005866741950624526 | 5304503 |
| MS230428o | 03:08:13 | 79:15:46 |    04:33 |       13:19 |   22:06 |             70 | 0.00031776840295001267 | 5383334 |
| MS230428o | 03:17:37 | 78:26:12 |    05:00 |       13:29 |   21:57 |             69 |  0.0007326613972825177 | 5760820 |
| MS230428o | 03:19:42 | 80:40:10 |    04:05 |       13:31 |   22:58 |             69 |  0.0026679291029325074 |   52493 |
| MS230428o | 03:29:58 | 79:19:14 |    04:54 |       13:41 |   22:29 |             69 |  0.0009226365657674169 | 5761630 |
| MS230428o | 03:33:06 | 79:33:38 |    04:51 |       13:44 |   22:38 |             69 | 0.00021647201702527986 | 5745349 |
| MS230428o | 03:34:43 | 78:19:50 |    05:19 |       13:46 |   22:13 |             69 | 0.00014829225396582798 | 5761053 |
| MS230428o | 03:40:57 | 80:19:15 |    04:39 |       13:53 |   23:06 |             68 |  0.0020956330173034815 | 6148127 |
| MS230428o | 03:41:16 | 79:31:31 |    05:00 |       13:53 |   22:45 |             68 |    0.04403456739793574 |   82913 |
| MS230428o | 03:47:58 | 77:21:36 |    05:49 |       13:59 |   22:09 |             68 | 0.00019721524617336968 | 6098909 |
| MS230428o | 03:48:15 | 77:43:13 |    05:43 |       13:59 |   22:15 |             68 |  0.0013483692682861859 | 6099369 |
| MS230428o | 03:49:45 | 77:56:49 |    05:41 |       14:01 |   22:21 |             68 |  0.0005261531563414049 | 6099288 |
| MS230428o | 03:52:35 | 78:24:50 |    05:36 |       14:04 |   22:32 |             68 |  0.0016231581993752298 | 6086616 |
| MS230428o | 03:56:22 | 78:10:31 |    05:44 |       14:08 |   22:31 |             67 |  0.0004277483144224502 | 6086215 |
| MS230428o | 03:57:01 | 78:16:36 |    05:43 |       14:08 |   22:34 |             67 | 0.00010667455759186167 | 6086217 |
| MS230428o | 03:59:00 | 79:33:21 |    05:18 |       14:10 |   23:03 |             67 |  0.0005177843801039118 |   86900 |
| MS230428o | 03:59:01 | 79:33:23 |    05:18 |       14:10 |   23:03 |             67 |   0.001405543073137675 |   54926 |
| MS230428o | 03:59:49 | 77:54:51 |    05:52 |       14:11 |   22:30 |             67 |   0.008716134253896274 | 6099177 |
| MS230428o | 04:00:59 | 77:39:41 |    05:57 |       14:12 |   22:27 |             67 |  0.0008787459006155829 | 6099141 |
| MS230428o | 04:02:44 | 79:07:27 |    05:32 |       14:14 |   22:56 |             67 | 0.00034066928171427673 | 6087277 |
| MS230428o | 04:18:15 | 79:47:36 |    05:31 |       14:30 |   23:29 |             67 |  0.0005925293232064509 |   86921 |
| MS230428o | 04:30:29 | 77:37:55 |    06:27 |       14:42 |   22:56 |             66 |    0.01563922523890541 |   42205 |
| MS230428o | 04:35:49 | 77:28:54 |    06:35 |       14:47 |   22:59 |             65 |  0.0006391367602263755 | 6656874 |
| MS230428o | 04:44:28 | 75:38:23 |    07:08 |       14:55 |   22:43 |             64 |   0.007701897039646391 | 1068808 |
| MS230428o | 04:52:10 | 76:33:38 |    07:05 |       15:03 |   23:01 |             64 | 0.00031424954520174606 | 6656933 |
| MS230428o | 04:52:30 | 74:29:45 |    07:28 |       15:03 |   22:38 |             64 |    0.01254097116179248 | 1026234 |
| MS230428o | 04:55:11 | 75:39:00 |    07:19 |       15:06 |   22:53 |             64 |    0.10712406825938821 | 1068809 |
| MS230428o | 04:55:11 | 75:39:00 |    07:19 |       15:06 |   22:53 |             64 |     0.1717585396023891 |     862 |
| MS230428o | 05:05:41 | 76:01:11 |    07:25 |       15:17 |   23:08 |             63 |     0.1786568879058257 | 1068810 |
| MS230428o | 05:05:41 | 76:01:11 |    07:25 |       15:17 |   23:08 |             63 |     0.1980634904297649 |    1429 |
| MS230428o | 05:06:06 | 75:39:05 |    07:30 |       15:17 |   23:04 |             63 |    0.15322187160614642 | 1034929 |
| MS230428o | 05:06:06 | 75:39:03 |    07:30 |       15:17 |   23:04 |             63 |     0.1596648091591606 |   94888 |
| MS230428o | 05:06:35 | 75:35:43 |    07:31 |       15:17 |   23:04 |             63 |     0.5927100826947931 | 1024921 |
| MS230428o | 05:08:54 | 75:25:40 |    07:35 |       15:20 |   23:05 |             63 |     0.6435234927998412 | 1025245 |
| MS230428o | 05:12:08 | 76:02:27 |    07:31 |       15:23 |   23:15 |             63 |  0.0011279656263217998 | 6886159 |
| MS230428o | 05:12:14 | 75:55:01 |    07:33 |       15:23 |   23:14 |             63 |    0.05780328098849338 | 1038572 |
| MS230428o | 05:13:55 | 74:54:23 |    07:45 |       15:25 |   23:04 |             62 |  0.0006211672434064432 | 7089918 |
| MS230428o | 05:15:10 | 76:06:27 |    07:34 |       15:26 |   23:19 |             63 |    0.09730867110826401 | 1038122 |
| MS230428o | 05:18:23 | 75:36:40 |    07:42 |       15:29 |   23:16 |             62 |   0.018201669672094235 |   44396 |
| MS230428o | 05:18:43 | 74:09:32 |    07:58 |       15:29 |   23:01 |             62 | 0.00041182853161184714 | 7089301 |
| MS230428o | 05:20:41 | 76:17:52 |    07:37 |       15:32 |   23:26 |             63 |   0.056084460912627636 |   44398 |
| MS230428o | 05:21:16 | 76:21:20 |    07:37 |       15:32 |   23:28 |             63 |   0.011516411629974053 |    1066 |
| MS230428o | 05:21:16 | 76:21:20 |    07:37 |       15:32 |   23:28 |             63 |    0.00995473815884977 | 1068811 |
| MS230428o | 05:27:01 | 75:47:39 |    07:49 |       15:38 |   23:27 |             62 | 0.00015061146796150566 | 7167937 |
| MS230428o | 05:28:23 | 76:39:49 |    07:40 |       15:39 |   23:39 |             62 |     0.1010884154273271 | 1026523 |
| MS230428o | 05:28:58 | 74:54:41 |    08:00 |       15:40 |   23:19 |             61 |     0.2388683429472607 | 1030277 |
| MS230428o | 05:29:56 | 74:30:45 |    08:05 |       15:41 |   23:16 |             61 |    0.12975069843845546 | 1070142 |
| MS230428o | 05:29:56 | 74:30:45 |    08:05 |       15:41 |   23:16 |             61 |    0.08743226222735452 |    1065 |
| MS230428o | 05:30:10 | 75:08:08 |    07:59 |       15:41 |   23:23 |             61 | 0.00016640707434949282 | 7167199 |
| MS230428o | 05:35:27 | 76:48:19 |    07:45 |       15:47 |   23:48 |             62 |    0.00087844159988728 | 7266231 |
| MS230428o | 05:35:27 | 76:48:17 |    07:45 |       15:47 |   23:48 |             62 |  0.0024693557209326546 |   86990 |
| MS230428o | 05:36:46 | 72:56:40 |    08:26 |       15:47 |   23:08 |             60 | 0.00037969655058024004 | 7224779 |
| MS230428o | 05:43:23 | 74:56:02 |    08:15 |       15:54 |   23:34 |             61 |    0.10411671452323837 | 1037965 |
| MS230428o | 05:43:23 | 74:56:02 |    08:15 |       15:54 |   23:34 |             61 |    0.10215082500138652 |  101130 |
| MS230428o | 05:45:07 | 75:28:17 |    08:11 |       15:56 |   23:41 |             61 |    0.00924616200801201 | 7394275 |
| MS230428o | 05:45:56 | 74:05:59 |    08:26 |       15:57 |   23:28 |             60 |    0.12232073125621545 | 1028700 |
| MS230428o | 05:51:17 | 76:17:00 |    08:08 |       16:02 |   23:57 |             61 |  0.0022650428721619157 |   31648 |
| MS230428o | 05:51:25 | 74:17:00 |    08:29 |       16:02 |   23:35 |             60 |     0.5406325634803566 |   86995 |
| MS230428o | 05:54:05 | 76:39:51 |    08:06 |       16:05 |   00:04 |             61 |  0.0013063992772010878 |    4161 |
| MS230428o | 05:54:24 | 74:42:58 |    08:28 |       16:05 |   23:42 |             60 |   0.002413158423900281 | 7511712 |
| MS230428o | 05:54:39 | 74:29:04 |    08:31 |       16:05 |   23:40 |             60 |   0.000492720435155767 | 7511398 |
| MS230428o | 05:55:35 | 72:47:13 |    08:46 |       16:06 |   23:26 |             59 |  0.0002841432022012508 | 7412750 |
| MS230428o | 05:55:38 | 73:28:55 |    08:41 |       16:06 |   23:32 |             59 |   0.013675832207698226 |   43589 |
| MS230428o | 05:57:06 | 76:30:32 |    08:11 |       16:08 |   00:05 |             61 |   0.007006794726617753 |    1979 |
| MS230428o | 05:57:06 | 76:30:32 |    08:11 |       16:08 |   00:05 |             61 |   0.007788130094205297 | 1068761 |
| MS230428o | 05:57:21 | 72:26:04 |    08:51 |       16:08 |   23:25 |             58 |  0.0006708006178768717 | 7412650 |
| MS230428o | 06:03:35 | 72:52:18 |    08:54 |       16:14 |   23:34 |             58 |  0.0014658422839496739 | 7599318 |
