|       obj |   ra_hms |  dec_dms | filter | exptime | count | binning |                 weight |     note | scheduled |     name |      ra |     dec |                d_L |              prob_vol | stmass |      prob_vol_x_stmass | rank | confidence |                                               mainTarget |                                                                       FixedTarget |                               id |            moonsep | rise |                    transit | set | maxalt |
| MS230430f | 03:07:00 | 36:10:03 |    V,R | 120,120 |   5,5 |     1,1 |                    1.0 |  1026266 |     False |  1026266 | 46.7524 | 36.1677 |          47.222008 | 0.0030495101000458154 |    0.8 |                    1.0 |    0 |        0.5 | Target[name=MS230430f, ra[deg]=46.7524, dec[deg]=36.1677 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (46.7524, 36.1677)> | 425775287b354287b3f5f8c8b0529f1e | 103.19926129403254 |      | 2023-04-30 04:11:17.076982 |     |   3.62 |
| MS230430f | 03:10:12 | 40:45:56 |    V,R | 120,120 |   5,5 |     1,1 |     0.6193193664409135 |      843 |     False |      843 | 47.5539 | 40.7657 |          34.778224 |  0.003777723640923326 |    0.4 |     0.6193193664409135 |    1 |        0.9 | Target[name=MS230430f, ra[deg]=47.5539, dec[deg]=40.7657 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (47.5539, 40.7657)> | 8cac626086bc44989ac37d4a84db7448 |  100.6811961603035 |      | 2023-04-30 04:14:32.065665 |     |   7.31 |
| MS230430f | 03:09:22 | 35:31:59 |    V,R | 120,120 |   5,5 |     1,1 |     0.4403174818304192 |    50047 |     False |    50047 | 47.3428 | 35.5331 |          34.672183 |  0.010744857290441905 |    0.1 |     0.4403174818304192 |    2 |        0.9 | Target[name=MS230430f, ra[deg]=47.3428, dec[deg]=35.5331 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (47.3428, 35.5331)> | 9a9566b855d2496dab1782eb065fd927 | 103.02892985506132 |      | 2023-04-30 04:14:09.558243 |     |   3.51 |
| MS230430f | 03:09:17 | 38:38:57 |    V,R | 120,120 |   5,5 |     1,1 |    0.28172531610028834 |    86842 |     False |    86842 | 47.3222 | 38.6494 |          38.395591 |  0.011461056649121467 |   0.06 |    0.28172531610028834 |    3 |        0.9 | Target[name=MS230430f, ra[deg]=47.3222, dec[deg]=38.6494 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (47.3222, 38.6494)> | 6d2b6b6410554a118c709dd28d7bce64 |  101.7413282529534 |      | 2023-04-30 04:14:16.126142 |     |    5.7 |
| MS230430f | 03:08:54 | 41:28:00 |    V,R | 120,120 |   5,5 |     1,1 |     0.1986255341565616 |  1028934 |     False |  1028934 | 47.2282 | 41.4669 |          33.362536 | 0.0024248729407517836 |    0.2 |     0.1986255341565616 |    4 |        0.9 | Target[name=MS230430f, ra[deg]=47.2282, dec[deg]=41.4669 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (47.2282, 41.4669)> | b745c891b9bd456cbea89c0cefbe21cb | 100.60193783750415 |      | 2023-04-30 04:12:50.921172 |     |   7.63 |
| MS230430f | 03:09:17 | 38:38:57 |    V,R | 120,120 |   5,5 |     1,1 |     0.1877476180186425 |  1069987 |     False |  1069987 | 47.3221 | 38.6494 |          38.655023 |  0.011461056649121467 |   0.04 |     0.1877476180186425 |    5 |        0.9 | Target[name=MS230430f, ra[deg]=47.3221, dec[deg]=38.6494 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (47.3221, 38.6494)> | c7de3464bc764899bbf500b0769680fa |  101.7413990254414 |      | 2023-04-30 04:14:16.097737 |     |    5.7 |
| MS230430f | 03:08:15 | 36:26:58 |    V,R | 120,120 |   5,5 |     1,1 |    0.14555206180746824 |  1070125 |     False |  1070125 | 47.0655 | 36.4497 |          48.363064 |  0.002734792551678056 |   0.13 |    0.14555206180746824 |    6 |        0.9 | Target[name=MS230430f, ra[deg]=47.0655, dec[deg]=36.4497 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (47.0655, 36.4497)> | 02e22c2bada24b55b067aea8e02868f9 | 102.85183887012057 |      | 2023-04-30 04:13:03.721183 |     |    4.0 |
| MS230430f | 03:08:15 | 36:26:58 |    V,R | 120,120 |   5,5 |     1,1 |    0.13170445410507467 |    86840 |     False |    86840 | 47.0654 | 36.4496 |          47.607443 | 0.0035749698622810273 |   0.09 |    0.13170445410507467 |    7 |       0.95 | Target[name=MS230430f, ra[deg]=47.0654, dec[deg]=36.4496 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (47.0654, 36.4496)> | f88325356aea41cf95659550b0fa3c88 | 102.85195379665504 |      | 2023-04-30 04:13:03.688675 |     |    4.0 |
| MS230430f | 03:10:59 | 38:39:32 |    V,R | 120,120 |   5,5 |     1,1 |    0.12786060939042115 |     2635 |     False |     2635 | 47.7475 |  38.659 |          31.377535 |  0.007809294515949354 |   0.04 |    0.12786060939042115 |    8 |        1.0 |  Target[name=MS230430f, ra[deg]=47.7475, dec[deg]=38.659 |  <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (47.7475, 38.659)> | beb60df80b2548828567c9764bd5e1a1 | 101.43595767238706 |      | 2023-04-30 04:16:09.000323 |     |   5.94 |
| MS230430f | 03:06:09 | 34:26:36 |    V,R | 120,120 |   5,5 |     1,1 |   0.015339249843685378 |  5522396 |     False |  5522396 | 46.5413 | 34.4434 |          36.854538 |  0.003792077740507629 |   0.01 |   0.015339249843685378 |    9 |        1.0 | Target[name=MS230430f, ra[deg]=46.5413, dec[deg]=34.4434 | <FixedTarget "MS230430f" at SkyCoord (ICRS): (ra, dec) in deg (46.5413, 34.4434)> | fee7975478e24f998b7384ebcd6feea4 | 104.07870603169468 |      | 2023-04-30 04:09:38.285806 |     |   2.27 |
