utctime,alt,az
2024-11-26 09:41:02.408692,17.66071634829056,74.75397195837333
2024-11-26 09:51:02.408692,19.619227496293853,76.06142923572948
2024-11-26 10:01:02.408692,21.58884904481704,77.36601596335392
2024-11-26 10:11:02.408692,23.568547796126857,78.6707580924323
2024-11-26 10:21:02.408692,25.55730890130125,79.97885793967917
2024-11-26 10:31:02.408692,27.55412766960981,81.29373349230067
2024-11-26 10:41:02.408692,29.55800064395207,82.61906493814934
2024-11-26 10:51:02.408692,31.567915702425893,83.95885002234327
2024-11-26 11:01:02.408692,33.582840882405364,85.31747026743335
2024-11-26 11:11:02.408692,35.60171154016655,86.69977065336653
2024-11-26 11:21:02.408692,37.62341534898559,88.11115607543938
2024-11-26 11:31:02.408692,39.6467744920193,89.55770883532645
2024-11-26 11:41:02.408692,41.67052420935033,91.04633264050703
2024-11-26 11:51:02.408692,43.6932865921409,92.58493018012432
2024-11-26 12:01:02.408692,45.7135381538984,94.18262342437282
2024-11-26 12:11:02.408692,47.729569211099,95.85002850042632
2024-11-26 12:21:02.408692,49.73943241878541,97.59960049341547
2024-11-26 12:31:02.408692,51.7408768549283,99.4460679696423
2024-11-26 12:41:02.408692,53.73126272407219,101.40698252632298
2024-11-26 12:51:02.408692,55.70744991042098,103.50341514033343
2024-11-26 13:01:02.408692,57.66565106189582,105.76083789448914
2024-11-26 13:11:02.408692,59.60123639941469,108.21023495737685
2024-11-26 13:21:02.408692,61.50847279378027,110.88948595313167
2024-11-26 13:31:02.408692,63.38017376122317,113.84504791729121
2024-11-26 13:41:02.408692,65.20723036574661,117.13390736311
2024-11-26 13:51:02.408692,66.97798754289678,120.82563832940086
2024-11-26 14:01:02.408692,68.67743164920064,125.00410456050221
2024-11-26 14:11:02.408692,70.28617653624107,129.767749065122
2024-11-26 14:21:02.408692,71.7793055293263,135.22634995550374
2024-11-26 14:31:02.408692,73.1252954361144,141.49053949598164
2024-11-26 14:41:02.408692,74.28557621691327,148.6489147294671
2024-11-26 14:51:02.408692,75.21575386246032,156.72867272084056
2024-11-26 15:01:02.408692,75.8698396262453,165.64430556343197
2024-11-26 15:11:02.408692,76.2081742013209,175.15774951630294
2024-11-26 15:21:02.408692,76.20734161883328,184.88937417523272
2024-11-26 15:31:02.408692,75.86740214980418,194.4007438282859
2024-11-26 15:41:02.408692,75.21187235451384,203.31276850989022
2024-11-26 15:51:02.408692,74.2804659975926,211.38815422264702
2024-11-26 16:01:02.408692,73.11918035173724,218.54205970390228
2024-11-26 16:11:02.408692,71.77238843224707,224.80209951423726
2024-11-26 16:21:02.408692,70.27862717759908,230.2570587333897
2024-11-26 16:31:02.408692,68.66938583728846,235.01760845659334
2024-11-26 16:41:02.408692,66.96955145406216,239.19348935670564
2024-11-26 16:51:02.408692,65.19848624840475,242.88307753135214
2024-11-26 17:01:02.408692,63.371185294355165,246.17016497335354
2024-11-26 17:11:02.408692,61.49928952015117,249.12426000813124
2024-11-26 17:21:02.408692,59.59189718186954,251.80229310589496
2024-11-26 17:31:02.408692,57.656186701465415,254.25067519604593
2024-11-26 17:41:02.408692,55.69788510435345,256.50724866206457
2024-11-26 17:51:02.408692,53.72161752490396,258.60296785112604
2024-11-26 18:01:02.408692,51.73116775973957,260.5632810360168
2024-11-26 18:11:02.408692,49.7296731865134,262.4092401747041
2024-11-26 18:21:02.408692,47.71977148022861,264.15838163498125
2024-11-26 18:31:02.408692,45.70371191328876,265.8254217438117
2024-11-26 18:41:02.408692,43.68344054325842,267.4228057083488
2024-11-26 18:51:02.408692,41.66066604780121,268.96114164802066
2024-11-26 19:01:02.408692,39.63691112869862,270.4495450127823
2024-11-26 19:11:02.408692,37.61355308574771,271.8959131606362
2024-11-26 19:21:02.408692,35.59185621104249,273.30714542379457
2024-11-26 19:31:02.408692,33.572997968567385,274.68932050161595
2024-11-26 19:41:02.408692,31.55809042705925,276.04784031594016
2024-11-26 19:51:02.408692,29.548198051677925,277.38754738807324
2024-11-26 20:01:02.408692,27.544352694007515,278.7128212060085
2024-11-26 20:11:02.408692,25.54756642327737,280.0276578317916
2024-11-26 20:21:02.408692,23.55884269523167,281.3357360632761
2024-11-26 20:31:02.408692,21.579186245156894,282.64047274344347
2024-11-26 20:41:02.408692,19.60961200838105,283.945069251957
