|            obsdate |      mag | e_mag | magsys | filter | depth_5sig |  zp | observatory | detected |
|     59558.48093748 | 12.38364 |  0.05 |   Vega |      U |        nan | nan |        en12 |     True |
|     59558.48093748 | 12.63154 |  0.05 |   Vega |      B |        nan | nan |        en12 |     True |
|     59558.48093748 | 12.30992 |  0.05 |   Vega |      V |        nan | nan |        en12 |     True |
|     59558.48093748 | 12.43114 |  0.05 |   Vega |      R |        nan | nan |        en12 |     True |
|     59558.48093748 | 13.17307 |  0.05 |   Vega |      I |        nan | nan |        en12 |     True |
|     59558.48093748 | 13.26331 |  0.05 |     AB |      u |        nan | nan |        en12 |     True |
|     59558.48093748 | 12.47598 |  0.05 |     AB |      g |        nan | nan |        en12 |     True |
|     59558.48093748 | 12.47177 |  0.05 |     AB |      r |        nan | nan |        en12 |     True |
|     59558.48093748 | 13.36629 |  0.05 |     AB |      i |        nan | nan |        en12 |     True |
|     59648.45781735 | 16.23599 |  0.05 |   Vega |      U |        nan | nan |        en12 |     True |
|     59648.45781735 | 15.93561 |  0.05 |   Vega |      B |        nan | nan |        en12 |     True |
|     59648.45781735 | 15.40651 |  0.05 |   Vega |      V |        nan | nan |        en12 |     True |
|     59648.45781735 | 15.45696 |  0.05 |   Vega |      R |        nan | nan |        en12 |     True |
|     59648.45781735 | 15.80329 |  0.05 |   Vega |      I |        nan | nan |        en12 |     True |
|     59648.45781735 | 17.10232 |  0.05 |     AB |      u |        nan | nan |        en12 |     True |
|     59648.45781735 | 15.56208 |  0.05 |     AB |      g |        nan | nan |        en12 |     True |
|     59648.45781735 | 15.54349 |  0.05 |     AB |      r |        nan | nan |        en12 |     True |
|     59648.45781735 | 16.00822 |  0.05 |     AB |      i |        nan | nan |        en12 |     True |
|     59529.85935764 | 16.85967 |  0.05 |   Vega |      U |        nan | nan |        SALT |     True |
|     59529.85935764 | 17.12539 |  0.05 |   Vega |      B |        nan | nan |        SALT |     True |
|     59529.85935764 | 16.87226 |  0.05 |   Vega |      V |        nan | nan |        SALT |     True |
|     59529.85935764 | 16.74164 |  0.05 |   Vega |      R |        nan | nan |        SALT |     True |
|     59529.85935764 | 16.91208 |  0.05 |   Vega |      I |        nan | nan |        SALT |     True |
|     59529.85935764 | 17.83096 |  0.05 |     AB |      u |        nan | nan |        SALT |     True |
|     59529.85935764 | 16.96844 |  0.05 |     AB |      g |        nan | nan |        SALT |     True |
|     59529.85935764 | 16.82834 |  0.05 |     AB |      r |        nan | nan |        SALT |     True |
|     59529.85935764 |  17.3087 |  0.05 |     AB |      i |        nan | nan |        SALT |     True |
|  59634.10532741898 |      inf |  0.05 |   Vega |      U |        nan | nan |    GHTS_RED |     True |
|  59634.10532741898 |  16.0354 |  0.05 |   Vega |      B |        nan | nan |    GHTS_RED |     True |
|  59634.10532741898 | 15.51229 |  0.05 |   Vega |      V |        nan | nan |    GHTS_RED |     True |
|  59634.10532741898 | 15.26709 |  0.05 |   Vega |      R |        nan | nan |    GHTS_RED |     True |
|  59634.10532741898 | 15.48912 |  0.05 |   Vega |      I |        nan | nan |    GHTS_RED |     True |
|  59634.10532741898 |      inf |  0.05 |     AB |      u |        nan | nan |    GHTS_RED |     True |
|  59634.10532741898 | 15.82753 |  0.05 |     AB |      g |        nan | nan |    GHTS_RED |     True |
|  59634.10532741898 |   15.468 |  0.05 |     AB |      r |        nan | nan |    GHTS_RED |     True |
|  59634.10532741898 | 16.12779 |  0.05 |     AB |      i |        nan | nan |    GHTS_RED |     True |
|    59530.868463542 | 17.42545 |  0.05 |   Vega |      U |        nan | nan |        SALT |     True |
|    59530.868463542 | 17.37296 |  0.05 |   Vega |      B |        nan | nan |        SALT |     True |
|    59530.868463542 | 16.66297 |  0.05 |   Vega |      V |        nan | nan |        SALT |     True |
|    59530.868463542 | 16.53996 |  0.05 |   Vega |      R |        nan | nan |        SALT |     True |
|    59530.868463542 | 16.79636 |  0.05 |   Vega |      I |        nan | nan |        SALT |     True |
|    59530.868463542 | 18.46542 |  0.05 |     AB |      u |        nan | nan |        SALT |     True |
|    59530.868463542 |  17.0192 |  0.05 |     AB |      g |        nan | nan |        SALT |     True |
|    59530.868463542 | 16.62366 |  0.05 |     AB |      r |        nan | nan |        SALT |     True |
|    59530.868463542 | 17.15152 |  0.05 |     AB |      i |        nan | nan |        SALT |     True |
|    59533.855596065 | 15.18494 |  0.05 |   Vega |      U |        nan | nan |        SALT |     True |
|    59533.855596065 | 15.09479 |  0.05 |   Vega |      B |        nan | nan |        SALT |     True |
|    59533.855596065 | 14.90786 |  0.05 |   Vega |      V |        nan | nan |        SALT |     True |
|    59533.855596065 | 14.73607 |  0.05 |   Vega |      R |        nan | nan |        SALT |     True |
|    59533.855596065 | 14.41333 |  0.05 |   Vega |      I |        nan | nan |        SALT |     True |
|    59533.855596065 | 16.29905 |  0.05 |     AB |      u |        nan | nan |        SALT |     True |
|    59533.855596065 | 14.96955 |  0.05 |     AB |      g |        nan | nan |        SALT |     True |
|    59533.855596065 | 14.94054 |  0.05 |     AB |      r |        nan | nan |        SALT |     True |
|    59533.855596065 | 14.86891 |  0.05 |     AB |      i |        nan | nan |        SALT |     True |
|   59582.5395481713 | 14.98827 |  0.05 |   Vega |      U |        nan | nan |        en12 |     True |
|   59582.5395481713 | 15.04714 |  0.05 |   Vega |      B |        nan | nan |        en12 |     True |
|   59582.5395481713 | 13.58074 |  0.05 |   Vega |      V |        nan | nan |        en12 |     True |
|   59582.5395481713 | 13.23083 |  0.05 |   Vega |      R |        nan | nan |        en12 |     True |
|   59582.5395481713 |  13.1782 |  0.05 |   Vega |      I |        nan | nan |        en12 |     True |
|   59582.5395481713 | 15.89599 |  0.05 |     AB |      u |        nan | nan |        en12 |     True |
|   59582.5395481713 |  14.6143 |  0.05 |     AB |      g |        nan | nan |        en12 |     True |
|   59582.5395481713 | 13.31681 |  0.05 |     AB |      r |        nan | nan |        en12 |     True |
|   59582.5395481713 | 13.54478 |  0.05 |     AB |      i |        nan | nan |        en12 |     True |
