,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 2004ad,2004-03-01 00:00:00.000,17,02:02:26.390,+32:04:22.19,20.414677903192974,
1,SN 2004fz,2004-11-14 00:00:00.000,15.9,02:01:06.410,+31:52:44.18,0.21563914665315706,
2,AT 2017hdz,2017-09-25 12:14:24.000,18.72,02:01:07.632,+31:53:20.57,0.45138987487925913,ATLAS
