,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1987B,1987-02-24 00:00:00.000,15,15:07:02.990,+01:30:13.28,2.7189887620233284,
1,AT 2015bp,2015-03-16 11:45:36.000,19.2,15:05:30.070,+01:38:02.40,24.966483583247516,SNHunt
2,SN 2018cvh,2018-06-22 06:04:19.000,18.78,15:07:58.600,+01:13:56.60,22.654174777363703,ZTF
