,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 2000ft,2000-10-27 00:00:00.000,0,23:03:15.511,+08:52:26.29,0.022059980921067337,
1,SN 2008ec,2008-07-14 00:00:00.000,17.6,23:03:16.560,+08:52:19.81,0.2613291929213758,
2,SN 2011io,2011-11-27 00:00:00.000,16.2,23:02:47.599,+08:48:09.79,8.132523886749718,
3,AT 2016glf,2016-09-22 13:53:10.000,18.5,23:02:19.830,+09:13:09.56,24.877244010728962,PTSS
4,AT 2017glg,2017-09-02 15:05:45.000,15.5,23:03:14.800,+08:52:55.00,0.5160023200915106,None
5,AT 2021spp,2021-07-04 09:14:41.997,20.5663,23:02:43.533,+09:15:22.71,24.266177946779408,ALeRCE
