,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2007aa,2007-02-18 00:00:00.000,15.7,12:00:27.691,-01:04:51.60,1.5327531430576438,
1,AT 2016jb,2016-01-08 14:51:12.000,21.5179,12:00:36.754,-01:14:01.00,8.665439406205628,Pan-STARRS
2,AT 2020adfn,2020-12-15 12:34:30.144,19.57,12:00:39.727,-01:25:03.33,19.477559524016023,ZTF
3,SN 2021dsi,2021-02-23 10:23:31.200,18.93,11:59:31.052,-01:08:47.40,13.42557319668601,ATLAS
4,AT 2021kdf,2021-04-10 09:30:14.400,21.65,12:01:07.376,-01:20:42.34,18.330761664504006,Pan-STARRS
