,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1941A,1941-02-05 00:00:00.000,13.2,12:35:55.500,+27:58:01.00,0.6492049276436687,
1,AT 2016blu,2016-04-05 23:31:12.000,17.1,12:35:52.300,+27:55:55.50,2.043461165503311,None
2,AT 2021vst,2021-06-28 06:50:23.000,19.325,12:34:36.850,+28:04:38.76,19.188961283466355,ATLAS
3,AT 2022iyw,2022-04-30 07:17:41.280,18.6926,12:36:53.200,+27:51:41.26,13.60637168444079,ZTF
4,AT 2022lai,2022-05-26 22:19:12.000,15.9,12:35:52.287,+27:55:55.52,2.0448662297072797,Moonbase search SN South
