,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1921A,,0,12:01:56.500,-18:53:04.00,1.2252844595697927,
1, 1974E,1974-03-21 00:00:00.000,14,12:01:57.300,-18:52:30.00,1.0726995493437275,
2,SN 2004gt,2004-12-12 00:00:00.000,14.9,12:01:50.371,-18:52:12.68,0.6217505720047317,
3,SN 2007sr,2007-12-18 00:00:00.000,12.9,12:01:52.800,-18:58:21.68,6.196333036544322,
4,SN 2013dk,2013-06-22 00:00:00.000,15.8,12:01:52.721,-18:52:18.30,0.15382869098601643,
5,AT 2020gyi,2020-01-19 14:42:43.200,20.91,12:01:38.211,-18:32:38.39,19.83655407806826,Pan-STARRS
6,AT 2020mdy,2020-05-23 06:17:16.800,20.38,12:00:39.865,-18:49:15.48,17.54429151469695,Pan-STARRS
