,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2018jgr,2018-11-29 04:42:14.000,16.693,19:41:26.730,-10:17:16.44,18.29804308779537,ATLAS
1,AT 2019fpe,2019-04-10 14:49:55.000,15.67,19:42:40.580,-10:19:25.07,0.008049064607020944,GaiaAlerts
