,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2003hl,2003-08-20 00:00:00.000,16.5,01:59:21.281,+19:00:14.51,0.4492121882483347,
1,SN 2003iq,2003-10-08 00:00:00.000,16.4,01:59:19.961,+18:59:42.11,0.7548121170557954,
2,AT 2020uex,2020-09-25 16:15:31.000,17.5,01:59:11.890,+18:58:55.00,2.383121365969821,None
3,AT 2021afmv,2021-11-20 06:20:09.600,20.15,02:00:48.369,+19:02:29.01,21.078000128205705,Pan-STARRS
