,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2016aiu,2016-02-05 15:21:21.000,20.7805,14:28:44.702,+05:00:21.26,24.75454370655565,Pan-STARRS
1,AT 2017gpy,2017-09-04 21:46:04.000,17.9,14:28:20.540,+05:02:38.33,21.225263185536352,GaiaAlerts
2,AT 2017jh,2017-01-12 19:49:26.000,18.25,14:27:29.820,+04:23:57.05,24.391889439325745,GaiaAlerts
3,AT 2019fau,2019-05-10 11:47:02.000,21.45,14:28:12.036,+04:51:22.19,13.789600633145932,Pan-STARRS
