,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1919A,1919-02-24 00:00:00.000,12.3,12:30:48.600,+12:25:04.00,1.6124781567023694,
1,AT 2019dbt,2019-01-11 12:03:23.000,19.79,12:31:13.126,+12:03:06.99,21.158416073739428,ZTF
2,AT 2020fyf,2020-04-05 01:47:52.000,14.6,12:32:12.110,+12:32:12.11,21.99429294327924,BraTS
3,AT 2020iuy,2020-04-19 09:34:33.600,19.99,12:31:52.784,+12:39:40.49,22.40172942570745,YSE
4,AT 2020iws,2020-01-20 13:36:28.800,20.57,12:29:40.650,+12:06:50.36,23.637623467007515,YSE
5,AT 2022eqm,2022-01-29 12:04:53.760,21.07,12:30:49.717,+12:12:11.95,11.26773354429133,Pan-STARRS
