,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2010el,2010-06-19 00:00:00.000,16.8,04:19:58.829,-54:56:38.51,0.43591387784311264,
1,SN 2021aefx,2021-11-11 12:30:43.776,17.2488,04:19:53.400,-54:56:53.09,1.1787630825076274,DLT40
