,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2016gmi,2016-09-24 10:23:31.000,19.779,01:23:24.207,+12:53:11.57,9.848142619827607,iPTF
1,SN 2020uxz,2020-10-05 13:45:30.000,16.5,01:24:06.890,+12:55:17.26,0.768455442263519,None
