,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1981K,1981-11-03 00:00:00.000,17,12:18:59.460,+47:19:31.12,23.474553562339874,
1,SN 2010ez,2010-05-10 00:00:00.000,21.1,12:17:50.299,+47:26:48.30,10.397474613397074,
2,SN 2014bc,2014-05-19 00:00:00.000,14.8,12:18:57.710,+47:18:11.30,23.688002781434562,
3,AT 2022jui,2022-05-10 04:46:18.048,19.765,12:19:05.560,+47:21:36.03,23.84760353659335,ZTF
