,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2002ap,2002-01-29 00:00:00.000,14.5,01:36:23.851,+15:45:13.21,4.674125238739897,
1,SN 2003gd,2003-06-12 00:00:00.000,13.2,01:36:42.650,+15:44:20.90,2.6676655507367775,
2,SN 2013ej,2013-07-25 00:00:00.000,13.5,01:36:48.161,+15:45:31.00,2.1368005607222087,
3,AT 2019krl,2019-07-06 10:54:02.000,21,01:36:49.651,+15:46:46.21,1.9034631837465257,None
4,AT 2019toh,2019-10-22 11:11:02.000,19.48,01:37:18.965,+15:33:06.98,16.523013038027134,Pan-STARRS
5,AT 2021ahru,2021-11-07 09:51:17.568,21.07,01:37:29.556,+15:29:41.64,20.78353851062976,Pan-STARRS
6,AT 2022oqh,2022-07-10 14:01:58.944,18.875,01:37:48.341,+15:38:13.17,18.26677252238114,ATLAS
