,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 1998eb,1998-09-17 00:00:00.000,17.8,05:42:12.019,+69:22:26.29,0.6959005749880354,
1,SN 2001ez,2001-10-17 00:00:00.000,17.8,05:42:37.639,+69:14:14.60,8.960546308421193,
2,SN 2001is,2001-12-22 00:00:00.000,17.6,05:42:09.070,+69:21:54.79,0.8913863020823315,
3,SN 2013cc,2013-04-28 00:00:00.000,17,05:41:58.759,+69:21:40.90,1.167923814302622,
4,SN 2021vaz,2021-08-05 18:30:05.000,17.5,05:42:01.720,+69:22:36.73,0.292344811338449,None
