,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1976D,1976-08-24 00:00:00.000,14.5,14:03:28.200,-06:01:19.00,0.7639438714447377,
1,SN 1991B,1991-01-11 00:00:00.000,16,14:03:24.400,-06:04:21.00,2.53144655799578,
2, 1998cy,1998-05-20 00:00:00.000,19.5,14:02:42.821,-05:45:05.69,19.900613041663355,
3,SN 2009mz,2009-12-26 00:00:00.000,15.1,14:03:24.641,-06:03:31.28,1.7051407981646263,
4,AT 2019ikf,2019-06-03 07:30:43.000,21.64,14:03:30.448,-05:53:23.46,8.530995897744857,Pan-STARRS
5,SN 2021pfs,2021-06-09 05:14:26.002,19.4295,14:03:23.580,-06:01:53.90,0.6035894749979694,ALeRCE
