,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2015ei,2015-03-16 13:55:11.000,21.54,14:18:11.193,+00:51:58.52,20.237472822235834,None
1,AT 2016wa,2016-01-20 15:02:43.000,20.5678,14:16:45.764,+01:31:10.21,24.914298954639854,Pan-STARRS
2,SN 2021dwg,2021-02-27 10:05:24.996,18.4405,14:18:15.969,+00:53:18.35,20.008590787164486,ALeRCE
3,AT 2021qfd,2021-05-30 06:27:21.600,22.01,14:17:31.478,+00:45:34.38,22.450826922210318,Pan-STARRS
