,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2017bck,2017-02-21 11:45:36.000,20.095,13:53:01.988,+40:18:08.21,5.256733314662897,iPTF
1,SN 2018lpf,2018-06-19 00:00:00.000,19.87,13:54:33.383,+40:10:11.83,17.969629394063258,ZTF
2,SN 2019ein,2019-05-01 11:22:33.000,18.194,13:53:29.110,+40:16:31.33,5.500696701274523,ATLAS
3,AT 2020nqb,2020-06-26 07:20:38.400,19.28,13:51:53.790,+40:26:12.50,17.28055854257512,ATLAS
4,AT 2021duz,2021-02-08 09:17:20.256,19.74,13:51:28.380,+40:26:52.52,22.135303020304,None
