,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2020aakp,2020-11-18 04:23:31.200,17.519,06:43:06.150,-74:12:49.46,1.7035271501559874,ASAS-SN
