,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,SN 2015bd,2015-12-07 00:00:00.000,15.9,11:23:45.881,-01:06:21.20,0.2892434722436718,
1,AT 2017kfl,2017-01-27 21:39:35.136,18.6,11:23:45.820,-01:05:36.60,0.5834578522364972,MASTER
2,AT 2020icm,2020-04-24 05:03:59.999,20.1173,11:24:31.885,-01:21:20.60,18.930428922369817,ALeRCE
