,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1960K,1960-06-18 00:00:00.000,19,22:39:44.719,+34:22:41.59,23.01266601453314,
1, 1973O,1973-09-04 00:00:00.000,19,22:37:24.400,+34:21:56.00,23.285883949171257,
2,SN 1974J,1974-10-09 00:00:00.000,15.5,22:38:37.800,+34:03:51.00,0.43745200233882864,
3, 2005he,2005-10-24 00:00:00.000,18.6,22:39:45.439,+34:22:43.00,23.12101264976111,
4,AT 2017edz,2017-05-15 23:15:21.000,18.83,22:39:45.620,+34:22:46.85,23.194700176819122,GaiaAlerts
5,AT 2018epb,2018-08-02 02:51:21.000,18.96,22:36:45.282,+34:01:31.45,23.490017256979684,None
6,AT 2019wsh,2019-10-22 08:57:07.000,21.08,22:39:25.170,+33:58:26.28,11.408759942531303,Pan-STARRS
7,AT 2020vli,2020-09-22 07:45:07.200,21.78,22:38:52.179,+34:26:44.47,22.647281784022137,Pan-STARRS
