,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1983Y,1983-04-14 00:00:00.000,18,21:35:54.300,-63:54:26.00,1.101198719565834,
1,SN 2009hm,2009-07-17 00:00:00.000,14.7,21:35:44.441,-63:54:23.62,0.2310973271824721,
2,SN 2019qar,2019-09-12 16:33:41.000,17.5,21:35:46.010,-63:54:16.03,0.18743750654938207,DLT40
3,AT 2022odv,2022-07-01 12:24:28.800,18.71,21:37:07.110,-63:50:27.38,9.811956530770427,GaiaAlerts
