,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1982aa,,0,16:05:12.790,+20:32:38.29,0.10881497997226944,
1,AT 2018jur,2018-12-11 09:28:48.000,19.5,16:05:42.700,+20:18:19.76,15.825714358679265,GaiaAlerts
2,SN 2020ej,2020-01-04 12:37:06.000,20.0037,16:06:47.131,+20:32:16.83,22.05874030883139,ALeRCE
