,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2018kkt,2018-12-19 13:06:40.000,19.35,12:56:46.737,+21:40:55.90,0.685567999567279,ZTF
1,AT 2019txw,2019-06-02 04:56:03.000,20.0917,12:56:28.930,+21:42:07.51,3.6769958003545766,ZTF
2,AT 2021dhg,2021-02-15 09:38:42.000,20.1085,12:56:47.701,+21:38:52.75,2.182741341349066,ALeRCE
3,AT 2021qyz,2021-06-26 04:43:40.800,18.69,12:56:38.617,+21:41:47.67,1.5211629948316825,ZTF
4,AT 2021ray,2021-06-26 04:44:03.264,20.359,12:56:54.312,+21:40:55.24,2.4427114101320644,ZTF
5,AT 2022dun,2022-02-26 12:08:43.584,20.49,12:56:48.151,+21:38:52.14,2.2372519712758234,YSE
