,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0,AT 2016bin,2016-03-18 08:52:43.000,19.8913,12:41:01.290,+32:46:54.08,20.118882258152897,Pan-STARRS
1,AT 2020aaa,2020-01-04 13:08:15.000,20.487,12:41:44.648,+32:31:59.35,4.9454140813802,ZTF
2,AT 2020oee,2020-07-03 06:18:43.200,21.02,12:40:25.115,+32:38:25.25,22.466385110917145,Pan-STARRS
3,AT 2021biy,2021-01-29 13:24:57.600,18.12,12:42:04.025,+32:32:07.88,0.9097600617920354,ATLAS
