,TNSName,DetDate,DetMag,RA,Dec,Separation[arcmin],reporter
0, 1957C,,16.5,03:33:32.100,-36:07:02.00,1.6405621577453742,
1,SN 1983V,1983-11-25 00:00:00.000,13.5,03:33:31.661,-36:08:54.89,1.0749324447156878,
2,SN 2001du,2001-08-24 00:00:00.000,14,03:33:29.100,-36:08:31.20,1.4770571445003704,
3,SN 2012fr,2012-10-27 00:00:00.000,15.6,03:33:35.990,-36:07:37.70,0.801142879562158,
4,AT 2021agje,2021-12-15 19:48:00.000,14.1,03:33:36.370,-36:08:25.48,0.006278639523876887,GaiaAlerts
